,date,open,close,low,ma5,ma10,ma20,gt_ma,earning,stoploss_point,stoploss,earning_with_stoploss
864, 2012/08/02,2354.073,2334.883,2325.613,2342.3,2355.9,2391.625,False,0.0,2118.6657,0.0,0.0
865, 2012/08/01,2332.133,2358.653,2331.953,2344.8,2364.85,2396.375,False,0.0,2098.9197,0.0,0.0
866, 2012/07/31,2336.883,2332.923,2329.503,2345.1,2370.4,2401.7,False,0.0,2103.1947,0.0,0.0
867, 2012/07/30,2350.782,2335.792,2334.002,2353.7,2378.55,2408.5,False,0.0,2115.7038,0.0,0.0
868, 2012/07/27,2353.943,2349.113,2341.293,2359.6,2384.9,2414.95,False,0.0,2118.5487,0.0,0.0
869, 2012/07/26,2360.133,2347.493,2344.703,2369.5,2395.05,2420.575,False,0.0,2124.1197,0.0,0.0
870, 2012/07/25,2368.383,2360.083,2357.473,2384.9,2405.25,2424.5,False,0.0,2131.5447,0.0,0.0
871, 2012/07/24,2353.223,2375.993,2352.803,2395.7,2411.8,2428.85,False,0.0,2117.9007,0.0,0.0
872, 2012/07/23,2379.893,2365.433,2357.513,2403.4,2414.85,2432.8,False,0.0,2141.9037,0.0,0.0
873, 2012/07/20,2415.713,2398.463,2392.183,2410.2,2419.9,2437.35,False,0.0,2174.1417,0.0,0.0
874, 2012/07/19,2407.443,2424.323,2401.293,2420.6,2427.35,2443.05,False,0.0,2166.6987,0.0,0.0
875, 2012/07/18,2412.063,2414.333,2373.653,2425.6,2427.9,2449.45,False,0.0,2170.8567,0.0,0.0
876, 2012/07/17,2391.903,2414.203,2391.282,2427.9,2433.0,2456.675,False,0.0,2152.7127,0.0,0.0
877, 2012/07/16,2452.603,2399.733,2399.613,2426.3,2438.45,2465.0,False,0.0,2207.3427,0.0,0.0
878, 2012/07/13,2441.013,2450.633,2438.983,2429.6,2445.0,2473.425,False,0.0,2196.9117,0.0,0.0
879, 2012/07/12,2420.043,2449.183,2404.583,2434.1,2446.1,2478.925,False,0.0,2178.0387,0.0,0.0
880, 2012/07/11,2402.183,2425.573,2402.153,2430.2,2443.75,2485.5,False,0.0,2161.9647,0.0,0.0
881, 2012/07/10,2411.003,2406.713,2402.373,2438.1,2445.9,2491.225,False,0.0,2169.9027,0.0,0.0
882, 2012/07/09,2455.893,2416.043,2414.953,2450.6,2450.75,2498.8,False,0.0,2210.3037,0.0,0.0
883, 2012/07/06,2435.063,2472.613,2420.363,2460.4,2454.8,2504.225,False,0.0,2191.5567,0.0,0.0
884, 2012/07/05,2450.303,2430.373,2420.003,2458.1,2458.75,2507.7,False,0.0,2205.2727,0.0,0.0
885, 2012/07/04,2474.533,2464.923,2456.003,2457.3,2471.0,2514.05,False,0.0,2227.0797,0.0,0.0
886, 2012/07/03,2464.853,2468.723,2457.453,2453.7,2480.35,2518.75,False,0.0,2218.3677,0.0,0.0
887, 2012/07/02,2473.543,2465.243,2452.993,2450.9,2491.55,2523.25,False,0.0,2226.1887,0.0,0.0
888, 2012/06/29,2418.863,2461.613,2417.493,2449.2,2501.85,2531.65,False,0.0,2176.9767,0.0,0.0
889, 2012/06/28,2451.663,2425.733,2425.243,2459.4,2511.75,2540.175,False,0.0,2206.4967,0.0,0.0
890, 2012/06/27,2452.673,2447.203,2444.343,2484.7,2527.25,2551.0,False,0.0,2207.4057,0.0,0.0
891, 2012/06/26,2442.563,2454.923,2434.643,2507.0,2536.55,2561.175,False,0.0,2198.3067,0.0,0.0
892, 2012/06/25,2501.163,2456.523,2455.013,2532.2,2546.85,2569.175,False,0.0,2251.0467,0.0,0.0
893, 2012/06/21,2547.053,2512.193,2502.423,2554.5,2553.65,2575.0,False,0.0,2292.3477,0.0,0.0
894, 2012/06/20,2563.643,2552.613,2549.443,2564.1,2556.65,2579.125,False,0.0,2307.2787,0.0,0.0
895, 2012/06/19,2577.363,2558.623,2556.103,2569.8,2557.1,2582.35,False,0.0,2319.6267,0.0,0.0
896, 2012/06/18,2576.633,2581.213,2572.993,2566.1,2557.15,2585.8,False,0.0,2318.9697,0.0,0.0
897, 2012/06/15,2565.193,2568.053,2538.573,2561.5,2554.95,2586.125,False,0.0,2308.6737,0.0,0.0
898, 2012/06/14,2573.333,2560.423,2558.563,2552.8,2561.45,2586.425,False,0.0,2315.9997,0.0,0.0
899, 2012/06/13,2546.793,2580.643,2539.633,2549.2,2568.6,2589.1,False,0.0,2292.1137,0.0,0.0
900, 2012/06/12,2543.763,2540.183,2529.953,2544.4,2574.75,2588.775,False,0.0,2289.3867,0.0,0.0
901, 2012/06/11,2529.603,2558.263,2523.773,2548.2,2585.8,2592.65,False,0.0,2276.6427,0.0,0.0
902, 2012/06/08,2558.843,2524.333,2520.413,2548.4,2591.5,2595.525,False,0.0,2302.9587,0.0,0.0
903, 2012/06/07,2579.433,2542.183,2536.263,2570.1,2596.35,2601.125,False,0.0,2321.4897,0.0,0.0
904, 2012/06/06,2564.233,2557.403,2547.333,2588.0,2601.6,2606.875,False,0.0,2307.8097,0.0,0.0
905, 2012/06/05,2565.193,2558.843,2548.763,2605.1,2607.6,2611.9,False,0.0,2308.6737,0.0,0.0
906, 2012/06/04,2598.733,2559.033,2558.923,2623.4,2614.45,2619.4,False,0.0,2338.8597,0.0,0.0
907, 2012/06/01,2633.603,2633.003,2623.293,2634.6,2617.3,2627.35,False,0.0,2370.2427,0.0,0.0
908, 2012/05/31,2623.163,2632.043,2617.233,2622.6,2611.4,2631.475,True,-287.54,2360.8467,-262.3163,-262.3163
909, 2012/05/30,2646.374,2642.263,2636.523,2615.2,2609.6,2634.475,False,0.0,2381.7366,0.0,0.0
910, 2012/05/29,2615.154,2650.854,2612.563,2610.1,2602.8,2636.525,False,0.0,2353.6386,0.0,0.0
911, 2012/05/28,2562.604,2614.694,2545.344,2605.5,2599.5,2635.3,False,0.0,2306.3436,0.0,0.0
912, 2012/05/25,2595.263,2573.104,2565.653,2600.0,2599.55,2636.125,False,0.0,2335.7367,0.0,0.0
913, 2012/05/24,2613.104,2595.263,2588.214,2600.2,2605.9,2638.775,False,0.0,2351.7936,0.0,0.0
914, 2012/05/23,2621.793,2616.874,2598.293,2604.0,2612.15,2639.275,False,0.0,2359.6137,0.0,0.0
915, 2012/05/22,2598.173,2627.533,2597.603,2595.5,2616.2,2638.725,False,0.0,2338.3557,0.0,0.0
916, 2012/05/21,2572.373,2587.233,2563.973,2593.5,2624.35,2638.675,False,0.0,2315.1357,0.0,0.0
917, 2012/05/18,2595.553,2573.983,2567.303,2599.1,2637.4,2639.1,False,0.0,2335.9977,0.0,0.0
918, 2012/05/17,2577.963,2613.943,2571.203,2611.6,2651.55,2640.4,False,0.0,2320.1667,0.0,0.0
919, 2012/05/16,2610.163,2574.653,2574.083,2620.3,2659.35,2636.8,False,0.0,2349.1467,0.0,0.0
920, 2012/05/15,2597.643,2617.373,2591.603,2636.9,2670.25,2636.775,False,0.0,2337.8787,0.0,0.0
921, 2012/05/14,2653.813,2615.533,2613.353,2655.2,2671.1,2634.925,True,-373.19,2388.4317,-265.3813,-265.3813
922, 2012/05/11,2652.313,2636.923,2636.523,2675.7,2672.7,2632.675,True,-358.67,2387.0817,-265.2313,-265.2313
923, 2012/05/10,2657.873,2657.213,2649.383,2691.5,2671.65,2626.85,True,-379.54,2392.0857,-265.7873,-265.7873
924, 2012/05/09,2685.193,2657.513,2655.323,2698.4,2666.4,2619.975,True,-437.931,2416.6737,-268.5193,-268.5193
925, 2012/05/08,2717.413,2709.123,2683.563,2703.6,2661.25,2611.85,True,-472.05,2445.6717,-271.7413,-271.7413
926, 2012/05/07,2699.453,2717.783,2694.323,2687.0,2653.0,2602.375,True,-506.431,2429.5077,-269.9453,-269.9453
927, 2012/05/04,2689.623,2715.883,2677.143,2669.7,2640.8,2592.125,True,-500.231,2420.6607,-268.9623,-268.9623
928, 2012/05/03,2679.523,2691.523,2675.813,2651.8,2629.25,2579.1,True,-503.551,2411.5707,-267.9523,-267.9523
929, 2012/05/02,2660.673,2683.493,2643.533,2634.4,2614.25,2566.65,True,-436.661,2394.6057,-266.0673,-266.0673
930, 2012/04/27,2630.552,2626.163,2623.603,2618.9,2603.3,2556.225,True,-392.87,2367.4968,-263.0552,-263.0552
931, 2012/04/26,2632.722,2631.492,2617.093,2619.0,2598.75,2552.275,True,-383.57,2369.4498,-263.2722,-263.2722
932, 2012/04/25,2598.232,2625.992,2593.333,2611.9,2592.65,2548.475,True,-332.38,2338.4088,-259.8232,-259.8232
933, 2012/04/24,2594.802,2604.872,2559.462,2606.7,2582.05,2544.825,True,-392.61,2335.3218,-259.4802,-259.4802
934, 2012/04/23,2624.752,2606.042,2599.112,2594.1,2573.55,2543.775,True,-434.27,2362.2768,-262.4752,-262.4752
935, 2012/04/20,2591.512,2626.842,2589.352,2587.7,2562.45,2542.85,True,-346.18,2332.3608,-259.1512,-259.1512
936, 2012/04/19,2598.332,2596.062,2585.302,2578.5,2551.75,2540.75,True,-315.49,2338.4988,-259.8332,-259.8332
937, 2012/04/18,2550.912,2599.912,2546.002,2573.4,2543.45,2542.45,False,0.0,2295.8208,0.0,0.0
938, 2012/04/17,2572.362,2541.882,2541.542,2557.4,2528.95,2543.625,True,-265.06,2315.1258,-257.2362,-257.2362
939, 2012/04/16,2564.232,2574.042,2559.782,2553.0,2519.05,2545.8,True,-288.86,2307.8088,-256.4232,-256.4232
940, 2012/04/13,2575.052,2580.452,2570.042,2537.2,2509.15,2547.35,False,0.0,2317.5468,0.0,0.0
941, 2012/04/12,2522.832,2570.442,2516.572,2525.0,2505.8,2552.4,False,0.0,2270.5488,0.0,0.0
942, 2012/04/11,2494.522,2520.042,2489.332,2513.5,2504.3,2556.575,False,0.0,2245.0698,0.0,0.0
943, 2012/04/10,2490.282,2519.792,2459.352,2500.5,2507.6,2563.8,False,0.0,2241.2538,0.0,0.0
944, 2012/04/09,2510.532,2495.152,2491.592,2485.1,2514.0,2569.575,False,0.0,2259.4788,0.0,0.0
945, 2012/04/06,2509.452,2519.832,2502.702,2481.1,2523.25,2574.975,False,0.0,2258.5068,0.0,0.0
946, 2012/04/05,2449.212,2512.832,2441.272,2486.6,2529.75,2580.075,False,0.0,2204.2908,0.0,0.0
947, 2012/03/30,2447.942,2454.902,2438.492,2495.1,2541.45,2587.55,False,0.0,2203.1478,0.0,0.0
948, 2012/03/29,2463.692,2443.122,2429.732,2514.7,2558.3,2598.8,False,0.0,2217.3228,0.0,0.0
949, 2012/03/28,2538.462,2474.902,2471.032,2542.9,2572.55,2608.325,False,0.0,2284.6158,0.0,0.0
950, 2012/03/27,2565.552,2547.142,2544.372,2565.4,2585.55,2616.275,False,0.0,2308.9968,0.0,0.0
951, 2012/03/26,2551.432,2555.442,2540.702,2572.9,2599.0,2622.05,False,0.0,2296.2888,0.0,0.0
952, 2012/03/23,2575.332,2552.942,2544.531,2587.8,2608.85,2627.1,False,0.0,2317.7988,0.0,0.0
953, 2012/03/22,2586.941,2583.751,2570.451,2601.9,2620.0,2631.85,False,0.0,2328.2469,0.0,0.0
954, 2012/03/21,2597.382,2587.792,2569.082,2602.2,2625.15,2632.95,False,0.0,2337.6438,0.0,0.0
955, 2012/03/20,2622.662,2584.452,2584.022,2605.7,2626.7,2633.45,False,0.0,2360.3958,0.0,0.0
956, 2012/03/19,2617.662,2630.012,2598.632,2625.1,2630.4,2632.35,False,0.0,2355.8958,0.0,0.0
957, 2012/03/16,2591.802,2623.522,2577.252,2629.9,2633.65,2627.9,False,0.0,2332.6218,0.0,0.0
958, 2012/03/15,2602.662,2585.552,2575.442,2638.1,2639.3,2623.575,False,0.0,2342.3958,0.0,0.0
959, 2012/03/14,2694.482,2605.112,2595.342,2648.1,2644.1,2621.1,True,-277.711,2425.0338,-269.4482,-269.4482
960, 2012/03/13,2653.682,2681.072,2649.172,2647.7,2647.0,2618.325,True,-253.741,2388.3138,-265.3682,-265.3682
961, 2012/03/12,2663.242,2654.402,2636.422,2635.7,2645.1,2610.35,True,-179.081,2396.9178,-266.3242,-266.3242
962, 2012/03/09,2644.102,2664.302,2631.412,2637.4,2645.35,2604.25,True,-116.251,2379.6918,-264.4102,-264.4102
963, 2012/03/08,2612.402,2635.792,2612.402,2640.5,2643.7,2597.725,True,-51.861,2351.1618,-261.2402,-261.2402
964, 2012/03/07,2596.482,2603.002,2594.132,2640.1,2640.75,2592.4,True,-30.811,2336.8338,-259.6482,-259.6482
965, 2012/03/06,2654.802,2621.052,2615.603,2646.3,2640.2,2588.675,True,-52.18,2389.3218,-265.4802,-265.4802
966, 2012/03/05,2687.742,2662.702,2660.962,2654.5,2634.3,2580.5,True,-81.31,2418.9678,-268.7742,-268.7742
967, 2012/03/02,2637.962,2679.932,2637.962,2653.3,2622.15,2572.575,True,-3.64,2374.1658,-263.7962,-263.7962
968, 2012/03/01,2622.742,2633.352,2621.862,2646.9,2607.85,2563.875,True,19.82,2360.4678,-262.2742,-262.2742
969, 2012/02/29,2655.862,2634.142,2631.782,2641.4,2598.1,2556.525,True,-11.5,2390.2758,-265.5862,-265.5862
970, 2012/02/28,2652.342,2662.462,2641.462,2634.1,2589.65,2546.275,True,-52.75,2387.1078,-265.2342,-265.2342
971, 2012/02/27,2658.122,2656.572,2656.572,2614.1,2575.6,2536.35,True,-60.89,2392.3098,-265.8122,-265.8122
972, 2012/02/24,2607.342,2648.022,2602.782,2591.0,2563.15,2526.575,True,-24.49,2346.6078,-260.7342,-260.7342
973, 2012/02/23,2595.782,2606.262,2590.522,2568.8,2551.75,2519.375,True,22.25,2336.2038,-259.5782,-259.5782
974, 2012/02/22,2564.312,2597.482,2560.342,2554.8,2544.05,2512.5,True,50.54,2307.8808,-256.4312,-256.4312
975, 2012/02/21,2544.832,2562.452,2520.792,2545.2,2537.15,2503.725,True,64.78,2290.3488,-254.4832,-254.4832
976, 2012/02/20,2571.912,2540.712,2539.902,2537.1,2526.7,2498.625,True,20.14,2314.7208,-257.1912,-257.1912
977, 2012/02/17,2551.812,2537.092,2522.862,2535.3,2523.0,2488.875,True,0.899,2296.6308,-255.1812,-255.1812
978, 2012/02/16,2544.642,2536.072,2519.042,2534.7,2519.9,2481.725,True,-37.711,2290.1778,-254.4642,-254.4642
979, 2012/02/15,2515.832,2549.612,2511.292,2533.3,2514.95,2476.7,True,-22.49,2264.2488,-251.5832,-251.5832
980, 2012/02/14,2528.972,2522.112,2506.542,2529.1,2502.9,2471.0,True,1.799,2276.0748,-252.8972,-252.8972
981, 2012/02/13,2504.412,2531.982,2496.302,2516.3,2497.1,2467.275,True,36.429,2253.9708,-250.4412,-250.4412
982, 2012/02/10,2521.682,2533.622,2521.162,2510.7,2490.0,2459.1,True,6.109,2269.5138,-252.1682,-252.1682
983, 2012/02/09,2525.592,2529.232,2513.132,2505.1,2487.0,2446.925,True,17.209,2273.0328,-252.5592,-252.5592
984, 2012/02/08,2456.422,2528.242,2451.002,2496.6,2480.95,2434.3,True,73.519,2210.7798,-245.6422,-245.6422
985, 2012/02/07,2489.032,2457.952,2441.702,2476.7,2470.3,2422.8,True,36.949,2240.1288,-248.9032,-248.9032
986, 2012/02/06,2511.172,2504.322,2488.712,2477.9,2470.55,2417.2,True,-18.261,2260.0548,-251.1172,-251.1172
987, 2012/02/03,2478.342,2506.092,2470.282,2469.3,2454.75,2407.55,True,-28.701,2230.5078,-247.8342,-247.8342
988, 2012/02/02,2437.472,2486.242,2429.712,2468.9,2443.55,2397.65,True,9.839,2193.7248,-243.7472,-243.7472
989, 2012/02/01,2458.232,2428.992,2423.452,2465.3,2438.45,2388.575,True,9.649,2212.4088,-245.8232,-245.8232
990, 2012/01/31,2462.342,2464.262,2447.772,2463.9,2439.1,2383.925,True,33.239,2216.1078,-246.2342,-246.2342
991, 2012/01/30,2508.882,2460.722,2460.402,2463.2,2437.45,2378.675,True,-59.411,2257.9938,-250.8882,-250.8882
992, 2012/01/20,2476.731,2504.092,2462.592,2440.2,2428.2,2372.7,True,53.94,2229.0579,-247.6731,-247.6731
993, 2012/01/19,2423.862,2468.352,2414.991,2418.2,2406.85,2364.45,True,109.969,2181.4758,-242.3862,-242.3862
994, 2012/01/18,2464.922,2422.192,2414.532,2411.6,2387.65,2359.875,False,0.0,2218.4298,0.0,0.0
995, 2012/01/17,2347.572,2460.602,2329.251,2414.3,2375.3,2358.0,False,0.0,2112.8148,0.0,0.0
996, 2012/01/16,2376.952,2345.652,2345.632,2411.7,2363.85,2354.475,True,82.639,2139.2568,-237.6952,-237.6952
997, 2012/01/13,2438.412,2394.332,2374.542,2416.2,2360.35,2354.225,True,-1.591,2194.5708,-243.8412,-243.8412
998, 2012/01/12,2426.822,2435.222,2423.322,2395.5,2351.75,2354.4,True,35.288,2184.1398,-242.6822,-242.6822
999, 2012/01/11,2444.762,2435.612,2423.322,2363.7,2338.7,2353.725,True,33.118,2200.2858,-244.4762,-244.4762
1000, 2012/01/10,2365.772,2447.352,2361.282,2336.3,2328.75,2355.825,False,0.0,2129.1948,0.0,0.0
1001, 2012/01/09,2291.182,2368.572,2271.722,2316.0,2319.9,2358.625,False,0.0,2062.0638,0.0,0.0
1002, 2012/01/06,2274.352,2290.602,2254.572,2304.5,2317.2,2366.45,False,0.0,2046.9168,0.0,0.0
1003, 2012/01/05,2290.782,2276.392,2272.152,2308.0,2322.05,2378.325,False,0.0,2061.7038,0.0,0.0
1004, 2012/01/04,2361.502,2298.752,2298.302,2313.7,2332.1,2390.325,False,0.0,2125.3518,0.0,0.0
1005, 2011/12/30,2318.672,2345.742,2318.672,2321.2,2340.7,2401.475,False,0.0,2086.8048,0.0,0.0
1006, 2011/12/29,2297.292,2311.362,2293.872,2323.8,2345.1,2412.025,False,0.0,2067.5628,0.0,0.0
1007, 2011/12/28,2295.871,2307.931,2267.111,2329.9,2348.1,2425.675,False,0.0,2066.2839,0.0,0.0
1008, 2011/12/27,2332.831,2305.031,2302.411,2336.1,2357.05,2436.35,False,0.0,2099.5479,0.0,0.0
1009, 2011/12/26,2345.552,2335.701,2334.792,2350.5,2368.75,2451.525,False,0.0,2110.9968,0.0,0.0
1010, 2011/12/23,2337.382,2359.162,2331.962,2360.2,2382.9,2463.375,False,0.0,2103.6438,0.0,0.0
1011, 2011/12/22,2325.271,2341.332,2294.612,2366.4,2397.35,2473.925,False,0.0,2092.7439,0.0,0.0
1012, 2011/12/21,2397.271,2339.112,2337.691,2366.3,2415.7,2486.3,False,0.0,2157.5439,0.0,0.0
1013, 2011/12/20,2376.711,2377.072,2373.861,2378.0,2434.6,2498.55,False,0.0,2139.0399,0.0,0.0
1014, 2011/12/19,2370.421,2384.411,2321.661,2387.0,2448.55,2510.175,False,0.0,2133.3789,0.0,0.0
1015, 2011/12/16,2339.981,2390.131,2332.141,2405.6,2462.25,2521.45,False,0.0,2105.9829,0.0,0.0
1016, 2011/12/15,2382.441,2340.792,2340.451,2428.3,2478.95,2532.275,False,0.0,2144.1969,0.0,0.0
1017, 2011/12/14,2415.941,2397.481,2392.302,2465.1,2503.25,2548.325,False,0.0,2174.3469,0.0,0.0
1018, 2011/12/13,2467.021,2421.931,2418.671,2491.2,2515.65,2561.95,False,0.0,2220.3189,0.0,0.0
1019, 2011/12/12,2497.921,2477.691,2476.121,2510.1,2534.3,2578.075,False,0.0,2248.1289,0.0,0.0
1020, 2011/12/09,2506.621,2503.461,2496.971,2518.9,2543.85,2591.725,False,0.0,2255.9589,0.0,0.0
1021, 2011/12/08,2525.041,2525.001,2494.691,2529.6,2550.5,2601.3,False,0.0,2272.5369,0.0,0.0
1022, 2011/12/07,2517.341,2528.231,2509.781,2541.4,2556.9,2610.025,False,0.0,2265.6069,0.0,0.0
1023, 2011/12/06,2515.041,2516.341,2499.571,2540.1,2562.5,2621.2,False,0.0,2263.5369,0.0,0.0
1024, 2011/12/05,2561.201,2521.391,2517.181,2558.5,2571.8,2631.75,False,0.0,2305.0809,0.0,0.0
1025, 2011/12/02,2570.562,2557.312,2543.531,2568.8,2580.65,2642.5,False,0.0,2313.5058,0.0,0.0
1026, 2011/12/01,2596.152,2583.612,2577.722,2571.4,2585.6,2652.825,False,0.0,2336.5368,0.0,0.0
1027, 2011/11/30,2600.102,2521.522,2507.182,2572.4,2593.4,2660.85,False,0.0,2340.0918,0.0,0.0
1028, 2011/11/29,2595.092,2608.572,2580.292,2584.9,2608.25,2671.9,False,0.0,2335.5828,0.0,0.0
1029, 2011/11/28,2578.342,2573.322,2562.492,2585.1,2621.85,2676.35,False,0.0,2320.5078,0.0,0.0
1030, 2011/11/25,2585.142,2569.972,2563.652,2592.5,2639.6,2682.475,False,0.0,2326.6278,0.0,0.0
1031, 2011/11/24,2565.692,2588.922,2557.702,2599.8,2652.1,2689.425,False,0.0,2309.1228,0.0,0.0
1032, 2011/11/23,2613.292,2584.012,2578.162,2614.4,2663.15,2692.85,False,0.0,2351.9628,0.0,0.0
1033, 2011/11/22,2592.232,2609.482,2580.782,2631.6,2679.9,2696.225,False,0.0,2333.0088,0.0,0.0
1034, 2011/11/21,2608.562,2609.692,2587.742,2658.6,2691.7,2697.025,False,0.0,2347.7058,0.0,0.0
1035, 2011/11/18,2643.672,2606.502,2601.182,2686.7,2704.35,2695.35,False,0.0,2379.3048,0.0,0.0
1036, 2011/11/17,2671.952,2662.022,2660.652,2704.4,2720.05,2690.425,False,0.0,2404.7568,0.0,0.0
1037, 2011/11/16,2745.862,2670.122,2659.152,2711.9,2728.3,2683.35,True,14.008,2471.2758,-274.5862,-274.5862
1038, 2011/11/15,2746.772,2744.682,2732.912,2728.2,2735.55,2679.0,True,29.068,2472.0948,-274.6772,-274.6772
1039, 2011/11/14,2717.542,2750.202,2714.862,2724.8,2730.85,2671.375,True,54.138,2445.7878,-271.7542,-271.7542
1040, 2011/11/11,2705.242,2695.002,2685.102,2722.0,2725.35,2667.2,True,42.788,2434.7178,-270.5242,-270.5242
1041, 2011/11/10,2720.842,2699.592,2698.312,2735.7,2726.75,2665.15,True,22.478,2448.7578,-272.0842,-272.0842
1042, 2011/11/09,2739.152,2751.652,2710.052,2744.7,2722.55,2663.3,True,-52.272,2465.2368,-273.9152,-273.9152
1043, 2011/11/08,2745.062,2727.712,2723.692,2742.9,2712.55,2657.975,True,-56.352,2470.5558,-274.5062,-274.5062
1044, 2011/11/07,2750.992,2736.252,2733.172,2736.9,2702.35,2649.2,True,-75.122,2475.8928,-275.0992,-275.0992
1045, 2011/11/04,2770.572,2763.752,2748.982,2728.7,2686.35,2640.225,True,-118.712,2493.5148,-277.0572,-277.0572
1046, 2011/11/03,2752.632,2744.302,2743.202,2717.8,2660.8,2631.1,True,-180.962,2477.3688,-275.2632,-275.2632
1047, 2011/11/02,2658.552,2742.392,2653.722,2700.4,2638.4,2623.3,True,-75.802,2392.6968,-265.8552,-265.8552
1048, 2011/11/01,2672.512,2697.532,2669.052,2682.2,2622.45,2616.7,True,-65.052,2405.2608,-267.2512,-267.2512
1049, 2011/10/31,2704.532,2695.312,2680.992,2667.8,2611.9,2613.725,True,-107.632,2434.0788,-270.4532,-270.4532
1050, 2011/10/28,2694.542,2709.022,2689.382,2644.0,2609.05,2609.5,True,-83.642,2425.0878,-269.4542,-269.4542
1051, 2011/10/27,2658.432,2657.482,2647.302,2603.8,2603.55,2607.525,True,-62.992,2392.5888,-265.8432,-265.8432
1052, 2011/10/26,2613.272,2651.652,2611.012,2576.4,2604.05,2608.925,False,0.0,2351.9448,0.0,0.0
1053, 2011/10/25,2572.712,2625.432,2560.052,2562.7,2603.4,2614.9,False,0.0,2315.4408,0.0,0.0
1054, 2011/10/24,2517.062,2576.672,2501.962,2556.0,2596.05,2618.125,False,0.0,2265.3558,0.0,0.0
1055, 2011/10/21,2522.262,2507.882,2504.692,2574.1,2594.1,2623.25,False,0.0,2270.0358,0.0,0.0
1056, 2011/10/20,2566.602,2520.532,2500.492,2603.3,2601.4,2634.55,False,0.0,2309.9418,0.0,0.0
1057, 2011/10/19,2599.922,2583.082,2580.662,2631.7,2608.2,2644.975,False,0.0,2339.9298,0.0,0.0
1058, 2011/10/18,2646.842,2592.212,2589.212,2644.1,2610.95,2652.475,False,0.0,2382.1578,0.0,0.0
1059, 2011/10/17,2658.952,2666.952,2653.382,2636.1,2615.55,2658.9,False,0.0,2393.0568,0.0,0.0
1060, 2011/10/14,2655.362,2653.782,2629.882,2614.1,2609.95,2663.1,False,0.0,2389.8258,0.0,0.0
1061, 2011/10/13,2636.862,2662.602,2629.412,2599.5,2611.5,2668.2,False,0.0,2373.1758,0.0,0.0
1062, 2011/10/12,2537.402,2644.762,2523.342,2584.7,2613.8,2674.05,False,0.0,2283.6618,0.0,0.0
1063, 2011/10/11,2625.162,2551.992,2526.652,2577.8,2626.4,2677.95,False,0.0,2362.6458,0.0,0.0
1064, 2011/10/10,2588.352,2557.082,2552.282,2595.0,2640.2,2687.55,False,0.0,2329.5168,0.0,0.0
1065, 2011/09/30,2595.582,2581.352,2572.192,2605.8,2652.4,2699.9,False,0.0,2336.0238,0.0,0.0
1066, 2011/09/29,2593.562,2588.192,2577.292,2623.5,2667.7,2712.575,False,0.0,2334.2058,0.0,0.0
1067, 2011/09/28,2654.832,2610.592,2602.632,2642.9,2681.75,2725.475,False,0.0,2389.3488,0.0,0.0
1068, 2011/09/27,2634.932,2637.882,2613.422,2675.0,2694.0,2737.05,False,0.0,2371.4388,0.0,0.0
1069, 2011/09/26,2645.252,2610.922,2603.112,2685.4,2702.25,2747.775,False,0.0,2380.7268,0.0,0.0
1070, 2011/09/23,2644.292,2669.482,2631.432,2699.0,2716.25,2762.3,False,0.0,2379.8628,0.0,0.0
1071, 2011/09/22,2745.152,2685.692,2684.942,2711.9,2724.9,2774.012,False,0.0,2470.6368,0.0,0.0
1072, 2011/09/21,2691.702,2771.012,2677.352,2720.6,2734.3,2780.238,False,0.0,2422.5318,0.0,0.0
1073, 2011/09/20,2675.042,2689.842,2664.102,2713.0,2729.5,2782.738,False,0.0,2407.5378,0.0,0.0
1074, 2011/09/19,2718.322,2679.272,2678.792,2719.1,2734.9,2787.125,False,0.0,2446.4898,0.0,0.0
1075, 2011/09/16,2744.222,2733.992,2729.002,2733.5,2747.4,2793.563,False,0.0,2469.7998,0.0,0.0
1076, 2011/09/15,2734.552,2729.052,2728.912,2737.9,2757.45,2798.575,False,0.0,2461.0968,0.0,0.0
1077, 2011/09/14,2729.262,2733.112,2677.132,2748.0,2769.2,2806.425,False,0.0,2456.3358,0.0,0.0
1078, 2011/09/13,2712.442,2720.282,2698.662,2746.0,2780.1,2814.65,False,0.0,2441.1978,0.0,0.0
1079, 2011/09/09,2770.152,2751.092,2739.622,2750.7,2793.3,2824.525,False,0.0,2493.1368,0.0,0.0
1080, 2011/09/08,2788.832,2756.102,2755.802,2761.3,2808.35,2830.738,False,0.0,2509.9488,0.0,0.0
1081, 2011/09/07,2738.792,2779.092,2730.052,2777.0,2823.125,2836.288,False,0.0,2464.9128,0.0,0.0
1082, 2011/09/06,2727.752,2723.302,2711.072,2790.4,2826.175,2838.512,False,0.0,2454.9768,0.0,0.0
1083, 2011/09/05,2780.832,2743.822,2743.382,2814.2,2835.975,2842.275,False,0.0,2502.7488,0.0,0.0
1084, 2011/09/02,2828.842,2803.852,2790.772,2835.9,2839.35,2844.775,False,0.0,2545.9578,0.0,0.0
1085, 2011/09/01,2852.392,2834.532,2825.962,2855.4,2839.725,2849.438,False,0.0,2567.1528,0.0,0.0
1086, 2011/08/31,2843.992,2846.782,2823.772,2869.25,2839.7,2855.725,False,0.0,2559.5928,0.0,0.0
1087, 2011/08/30,2875.142,2841.742,2838.332,2861.95,2843.65,2861.15,False,0.0,2587.6278,0.0,0.0
1088, 2011/08/29,2875.781,2852.812,2847.481,2857.75,2849.2,2866.863,True,-683.101,2588.2029,-287.5781,-287.5781
