,avge,count,days,ma,scope,sum
55,559.930519718,425,330,ma10,0.04,237970.47088
56,554.281708387,465,330,ma20,0.04,257740.9944
57,535.615363574,291,340,ma5,0.04,155864.0708
58,560.050115819,421,340,ma10,0.04,235781.09876
59,554.324791335,457,340,ma20,0.04,253326.42964
60,255.140317033,364,150,ma5,0.05,92871.0754
61,251.80479015,533,150,ma10,0.05,134211.95315
62,248.630219655,580,150,ma20,0.05,144205.5274
63,289.438362293,362,160,ma5,0.05,104776.68715
64,288.420934398,532,160,ma10,0.05,153439.9371
65,295.753968621,580,160,ma20,0.05,171537.3018
66,308.722978729,362,170,ma5,0.05,111757.7183
67,313.028921992,532,170,ma10,0.05,166531.3865
68,331.238709931,579,170,ma20,0.05,191787.21305
69,346.704088547,358,180,ma5,0.05,124120.0637
70,349.713959333,525,180,ma10,0.05,183599.82865
71,347.457202812,569,180,ma20,0.05,197703.1484
72,347.491450423,355,190,ma5,0.05,123359.4649
73,361.510521373,517,190,ma10,0.05,186900.93955
74,356.283665027,559,190,ma20,0.05,199162.56875
75,351.351091168,351,200,ma5,0.05,123324.233
76,371.050721598,507,200,ma10,0.05,188122.71585
77,360.039795537,549,200,ma20,0.05,197661.84775
78,362.226843786,346,210,ma5,0.05,125330.48795
79,375.5851345,500,210,ma10,0.05,187792.56725
80,361.508747782,541,210,ma20,0.05,195576.23255
81,357.360008651,341,220,ma5,0.05,121859.76295
82,370.06135,493,220,ma10,0.05,182440.24555
83,371.795554135,532,220,ma20,0.05,197795.2348
84,391.911834776,335,230,ma5,0.05,131290.46465
85,408.252144203,483,230,ma10,0.05,197185.78565
86,395.399628927,522,230,ma20,0.05,206398.6063
87,398.211997576,330,240,ma5,0.05,131409.9592
88,411.171078211,475,240,ma10,0.05,195306.26215
89,389.29973584,512,240,ma20,0.05,199321.46475
90,403.179513043,322,250,ma5,0.05,129823.8032
91,416.634483118,465,250,ma10,0.05,193735.03465
92,398.546000498,502,250,ma20,0.05,200070.09225
93,398.444833072,319,260,ma5,0.05,127103.90175
94,410.783314859,461,260,ma10,0.05,189371.10815
95,395.020976166,493,260,ma20,0.05,194745.34125
96,413.409872468,316,270,ma5,0.05,130637.5197
97,415.24710898,451,270,ma10,0.05,187276.44615
98,398.317480849,483,270,ma20,0.05,192387.34325
99,422.767475,310,280,ma5,0.05,131057.91725
100,439.817166629,445,280,ma10,0.05,195718.63915
101,423.891474532,481,280,ma20,0.05,203891.79925
102,442.151213474,308,290,ma5,0.05,136182.57375
103,450.767882692,442,290,ma10,0.05,199239.40415
104,443.96304864,478,290,ma20,0.05,212214.33725
105,458.148473191,304,300,ma5,0.05,139277.13585
106,465.682853196,438,300,ma10,0.05,203969.0897
107,462.480192128,470,300,ma20,0.05,217365.6903
108,464.667710269,297,310,ma5,0.05,138006.30995
109,481.324035897,429,310,ma10,0.05,206488.0114
110,484.604029355,465,310,ma20,0.05,225340.87365
111,490.422961953,297,320,ma5,0.05,145655.6197
112,514.014958411,428,320,ma10,0.05,219998.4022
113,516.712774086,465,320,ma20,0.05,240271.43995
114,517.713945238,294,330,ma5,0.05,152207.8999
115,557.361190353,425,330,ma10,0.05,236878.5059
116,551.748824839,465,330,ma20,0.05,256563.20355
117,532.908994158,291,340,ma5,0.05,155076.5173
118,557.381511401,421,340,ma10,0.05,234657.6163
119,551.659044639,457,340,ma20,0.05,252108.1834
120,251.313639231,364,150,ma5,0.06,91478.16468
121,247.877479925,533,150,ma10,0.06,132118.6968
122,244.526265897,580,150,ma20,0.06,141825.23422
123,286.052816685,362,160,ma5,0.06,103551.11964
124,284.950646203,532,160,ma10,0.06,151593.74378
125,291.999880828,580,160,ma20,0.06,169359.93088
126,304.930141326,362,170,ma5,0.06,110384.71116
127,308.974838195,532,170,ma10,0.06,164374.61392
128,326.922344007,579,170,ma20,0.06,189288.03718
129,343.163071788,358,180,ma5,0.06,122852.3797
130,345.856992457,525,180,ma10,0.06,181574.92104
131,343.342520105,569,180,ma20,0.06,195361.89394
132,343.788776338,355,190,ma5,0.06,122045.0156
133,357.678180348,517,190,ma10,0.06,184919.61924
134,352.246926082,559,190,ma20,0.06,196906.03168
135,347.583120399,351,200,ma5,0.06,122001.67526
136,367.441429625,507,200,ma10,0.06,186292.80482
137,356.261507505,549,200,ma20,0.06,195587.56762
138,358.84575104,346,210,ma5,0.06,124160.62986
139,372.21831668,500,210,ma10,0.06,186109.15834
140,358.145755083,541,210,ma20,0.06,193756.8535
141,354.524627977,341,220,ma5,0.06,120892.89814
142,367.318396876,493,220,ma10,0.06,181087.96966
143,369.081557068,532,220,ma20,0.06,196351.38836
144,389.197667403,335,230,ma5,0.06,130381.21858
145,405.747834327,483,230,ma10,0.06,195976.20398
146,392.922894559,522,230,ma20,0.06,205105.75096
147,395.716599515,330,240,ma5,0.06,130586.47784
148,408.808472379,475,240,ma10,0.06,194184.02438
149,386.884773633,512,240,ma20,0.06,198085.0041
150,400.622117516,322,250,ma5,0.06,129000.32184
151,414.202769419,465,250,ma10,0.06,192604.28778
152,396.084193825,502,250,ma20,0.06,198834.2653
153,395.908777743,319,260,ma5,0.06,126294.9001
154,408.389647679,461,260,ma10,0.06,188267.62758
155,392.562799797,493,260,ma20,0.06,193533.4603
156,410.841788734,316,270,ma5,0.06,129826.00524
157,412.678172905,451,270,ma10,0.06,186117.85598
158,395.661961698,483,270,ma20,0.06,191104.7275
159,420.013361613,310,280,ma5,0.06,130204.1421
160,437.140218831,445,280,ma10,0.06,194527.39738
161,421.157030977,481,280,ma20,0.06,202576.5319
162,439.34918539,308,290,ma5,0.06,135319.5491
163,448.030804027,442,290,ma10,0.06,198029.61538
164,441.211443305,478,290,ma20,0.06,210899.0699
165,455.333232303,304,300,ma5,0.06,138421.30262
166,462.918503744,438,300,ma10,0.06,202758.30464
167,459.709308553,470,300,ma20,0.06,216063.37502
168,461.89424101,297,310,ma5,0.06,137182.58958
169,478.635876737,429,310,ma10,0.06,205334.79112
170,481.971786151,465,310,ma20,0.06,224116.88056
171,487.848379933,297,320,ma5,0.06,144890.96884
172,511.461086542,428,320,ma10,0.06,218905.34504
173,514.17363514,465,320,ma20,0.06,239090.74034
174,515.160829048,294,330,ma5,0.06,151457.28374
175,554.800665741,425,330,ma10,0.06,235790.28294
176,549.223988645,465,330,ma20,0.06,255389.15472
177,530.239699038,291,340,ma5,0.06,154299.75242
178,554.756210499,421,340,ma10,0.06,233552.36462
179,549.046070897,457,340,ma20,0.06,250914.0544
180,247.646565467,364,150,ma5,0.07,90143.34983
181,244.201512645,533,150,ma10,0.07,130159.40624
182,240.689924707,580,150,ma20,0.07,139600.15633
183,282.687393425,362,160,ma5,0.07,102332.83642
184,281.494050282,532,160,ma10,0.07,149754.83475
185,288.277588638,580,160,ma20,0.07,167201.00141
186,301.144913508,362,170,ma5,0.07,109014.45869
187,304.93937953,532,170,ma10,0.07,162227.74991
188,322.620127306,579,170,ma20,0.07,186797.05371
189,339.692805335,358,180,ma5,0.07,121610.02431
190,342.123172971,525,180,ma10,0.07,179614.66581
191,339.347159631,569,180,ma20,0.07,193088.53383
192,340.133841408,355,190,ma5,0.07,120747.5137
193,353.882070174,517,190,ma10,0.07,182957.03028
194,348.244526762,559,190,ma20,0.07,194668.69046
195,343.888379886,351,200,ma5,0.07,120704.82134
196,363.876052584,507,200,ma10,0.07,184485.15866
197,352.54012561,549,200,ma20,0.07,193544.52896
198,355.567181734,346,210,ma5,0.07,123026.24488
199,368.94771382,500,210,ma10,0.07,184473.85691
200,354.864183845,541,210,ma20,0.07,191981.52346
201,351.768163724,341,220,ma5,0.07,119952.94383
202,364.630028945,493,220,ma10,0.07,179762.60427
203,366.418143647,532,220,ma20,0.07,194934.45242
204,386.566747701,335,230,ma5,0.07,129499.86048
205,403.33684882,483,230,ma10,0.07,194811.69798
206,390.535538927,522,230,ma20,0.07,203859.55132
207,393.232298727,330,240,ma5,0.07,129766.65858
208,406.463346758,475,240,ma10,0.07,193070.08971
209,384.486028418,512,240,ma20,0.07,196856.84655
210,398.064721988,322,250,ma5,0.07,128176.84048
211,411.787640667,465,250,ma10,0.07,191481.25291
212,393.670996713,502,250,ma20,0.07,197622.84035
213,393.381944984,319,260,ma5,0.07,125488.84045
214,406.020825184,461,260,ma10,0.07,187175.60041
215,390.116045132,493,260,ma20,0.07,192327.21025
216,408.291148038,316,270,ma5,0.07,129020.00278
217,410.121458559,451,270,ma10,0.07,184964.77781
218,393.017854555,483,270,ma20,0.07,189827.62375
219,417.273462419,310,280,ma5,0.07,129354.77335
220,434.473173056,445,280,ma10,0.07,193340.56201
221,418.431748337,481,280,ma20,0.07,201265.67095
222,436.547157305,308,290,ma5,0.07,134456.52445
223,445.293725362,442,290,ma10,0.07,196819.82661
224,438.459837971,478,290,ma20,0.07,209583.80255
225,452.517991414,304,300,ma5,0.07,137565.46939
226,460.154154292,438,300,ma10,0.07,201547.51958
227,456.957691191,470,300,ma20,0.07,214770.11486
228,459.274206936,297,310,ma5,0.07,136404.43946
229,476.058297413,429,310,ma10,0.07,204229.00959
230,479.425854839,465,310,ma20,0.07,222933.0225
231,485.327646532,297,320,ma5,0.07,144142.31102
232,508.944581589,428,320,ma10,0.07,217828.28092
233,511.655084946,465,320,ma20,0.07,237919.6145
234,512.643949082,294,330,ma5,0.07,150717.32103
235,552.295626894,425,330,ma10,0.07,234725.64143
236,546.715767398,465,330,ma20,0.07,254222.83184
237,527.59231268,291,340,ma5,0.07,153529.36299
238,552.146053183,421,340,ma10,0.07,232453.48839
239,546.453724945,457,340,ma20,0.07,249729.3523
240,244.034515934,364,150,ma5,0.08,88828.5638
241,240.577164278,533,150,ma10,0.08,128227.62856
242,236.900223448,580,150,ma20,0.08,137402.1296
243,279.371596575,362,160,ma5,0.08,101132.51796
244,278.058351504,532,160,ma10,0.08,147927.043
245,284.607348483,580,160,ma20,0.08,165072.26212
246,297.440031271,362,170,ma5,0.08,107673.29132
247,300.958592105,532,170,ma10,0.08,160109.971
248,318.372900725,579,170,ma20,0.08,184337.90952
249,336.324781341,358,180,ma5,0.08,120404.27172
250,338.502561371,525,180,ma10,0.08,177713.84472
251,335.503491388,569,180,ma20,0.08,190901.4866
252,336.52026062,355,190,ma5,0.08,119464.69252
253,350.162140658,517,190,ma10,0.08,181033.82672
254,344.312584329,559,190,ma20,0.08,192470.73464
255,340.250359316,351,200,ma5,0.08,119427.87612
256,360.343366943,507,200,ma10,0.08,182694.08704
257,348.857222659,549,200,ma20,0.08,191522.61524
258,352.41624763,346,210,ma5,0.08,121936.02168
259,365.75106496,500,210,ma10,0.08,182875.53248
260,351.650025287,541,210,ma20,0.08,190242.66368
261,349.110019707,341,220,ma5,0.08,119046.51672
262,362.037326978,493,220,ma10,0.08,178484.4022
263,363.854435714,532,220,ma20,0.08,193570.5598
264,384.008338269,335,230,ma5,0.08,128642.79332
265,401.002072547,483,230,ma10,0.08,193684.00104
266,388.214002682,522,230,ma20,0.08,202647.7094
267,390.824020364,330,240,ma5,0.08,128971.92672
268,404.168080926,475,240,ma10,0.08,191979.83844
269,382.133539844,512,240,ma20,0.08,195652.3724
270,395.516698509,322,250,ma5,0.08,127356.37692
271,409.407828473,465,250,ma10,0.08,190374.64024
272,391.298698406,502,250,ma20,0.08,196431.9466
273,390.871114232,319,260,ma5,0.08,124687.88544
274,403.678673926,461,260,ma10,0.08,186095.86868
275,387.692259878,493,260,ma20,0.08,191132.28412
276,405.756634557,316,270,ma5,0.08,128219.09652
277,407.590768603,451,270,ma10,0.08,183823.43664
278,390.398047619,483,270,ma20,0.08,188562.257
279,414.550156774,310,280,ma5,0.08,128510.5486
280,431.817686831,445,280,ma10,0.08,192158.87064
281,415.717160083,481,280,ma20,0.08,199959.954
282,433.757327273,308,290,ma5,0.08,133597.2568
283,442.568406878,442,290,ma10,0.08,195615.23584
284,435.708232636,478,290,ma20,0.08,208268.5352
285,449.734876053,304,300,ma5,0.08,136719.40232
286,457.412102009,438,300,ma10,0.08,200346.50068
287,454.236502723,470,300,ma20,0.08,213491.15628
288,456.758963367,297,310,ma5,0.08,135657.41212
289,473.576543869,429,310,ma10,0.08,203164.33732
290,476.95166529,465,310,ma20,0.08,221782.52436
291,482.857725118,297,320,ma5,0.08,143408.74436
292,506.479670467,428,320,ma10,0.08,216773.29896
293,509.147984946,465,320,ma20,0.08,236753.813
294,510.148572517,294,330,ma5,0.08,149983.68032
295,549.818569224,425,330,ma10,0.08,233672.89192
296,544.207546151,465,330,ma20,0.08,253056.50896
297,524.956330722,291,340,ma5,0.08,152762.29224
298,549.543778717,421,340,ma10,0.08,231357.93084
299,543.868640875,457,340,ma20,0.08,248547.96888
300,240.527881786,364,150,ma5,0.09,87552.14897
301,237.042335891,533,150,ma10,0.09,126343.56503
302,233.202010603,580,150,ma20,0.09,135257.16615
303,276.063585967,362,160,ma5,0.09,99935.01812
304,274.62620156,532,160,ma10,0.09,146101.13923
305,280.94651819,580,160,ma20,0.09,162948.98055
306,293.851988895,362,170,ma5,0.09,106374.41998
307,297.074856654,532,170,ma10,0.09,158043.82374
308,314.227301451,579,170,ma20,0.09,181937.60754
309,332.995665838,358,180,ma5,0.09,119212.44837
310,334.948595333,525,180,ma10,0.09,175848.01255
311,331.724398576,569,180,ma20,0.09,188751.18279
312,333.063438141,355,190,ma5,0.09,118237.52054
313,346.598383733,517,190,ma10,0.09,179191.36439
314,340.528039785,559,190,ma20,0.09,190355.17424
315,336.78131812,351,200,ma5,0.09,118210.24266
316,356.920988402,507,200,ma10,0.09,180958.94112
317,345.286558106,549,200,ma20,0.09,189562.3204
318,349.338766214,346,210,ma5,0.09,120871.21311
319,362.61613202,500,210,ma10,0.09,181308.06601
320,348.483989224,541,210,ma20,0.09,188529.83817
321,346.518680616,341,220,ma5,0.09,118162.87009
322,359.526251075,493,220,ma10,0.09,177246.44178
323,361.374578289,532,220,ma20,0.09,192251.27565
324,381.558553642,335,230,ma5,0.09,127822.11547
325,398.790611346,483,230,ma10,0.09,192615.86528
326,386.015921762,522,230,ma20,0.09,201500.31116
327,388.425080182,330,240,ma5,0.09,128180.27646
328,401.932039305,475,240,ma10,0.09,190917.71867
329,379.835995605,512,240,ma20,0.09,194476.02975
330,393.01692472,322,250,ma5,0.09,126551.44976
331,407.109126817,465,250,ma10,0.09,189305.74397
332,389.001532371,502,250,ma20,0.09,195278.76925
333,388.405261348,319,260,ma5,0.09,123901.27837
334,401.367646182,461,260,ma10,0.09,185030.48489
335,385.280195254,493,260,ma20,0.09,189943.13626
336,403.236221392,316,270,ma5,0.09,127422.64596
337,405.098251596,451,270,ma10,0.09,182699.31147
338,387.813884576,483,270,ma20,0.09,187314.10625
339,411.875993097,310,280,ma5,0.09,127681.55786
340,429.183212292,445,280,ma10,0.09,190986.52947
341,413.022010915,481,280,ma20,0.09,198663.58725
342,430.985330032,308,290,ma5,0.09,132743.48165
343,439.873289751,442,290,ma10,0.09,194423.99407
344,432.962312008,478,290,ma20,0.09,206955.98514
345,446.974835888,304,300,ma5,0.09,135880.35011
346,454.686065388,438,300,ma10,0.09,199152.49664
347,451.547677,470,300,ma20,0.09,212227.40819
348,454.317782862,297,310,ma5,0.09,134932.38151
349,471.222366224,429,310,ma10,0.09,202154.39511
350,474.598325978,465,310,ma20,0.09,220688.22158
351,480.401619933,297,320,ma5,0.09,142679.28112
352,504.029735794,428,320,ma10,0.09,215724.72692
353,506.648747505,465,320,ma20,0.09,235591.66759
354,507.653195952,294,330,ma5,0.09,149250.03961
355,547.341511553,425,330,ma10,0.09,232620.14241
356,541.699324903,465,330,ma20,0.09,251890.18608
357,522.368591134,291,340,ma5,0.09,152009.26002
358,546.955393872,421,340,ma10,0.09,230268.22082
359,541.296352276,457,340,ma20,0.09,247372.43299
360,237.143287637,364,150,ma5,0.1,86320.1567
361,233.587787992,533,150,ma10,0.1,124502.291
362,229.557099483,580,150,ma20,0.1,133143.1177
363,272.799891713,362,160,ma5,0.1,98753.5608
364,271.223796241,532,160,ma10,0.1,144291.0596
365,277.319176897,580,160,ma20,0.1,160845.1226
366,290.357774586,362,170,ma5,0.1,105109.5144
367,293.291121617,532,170,ma10,0.1,156030.8767
368,310.199720035,579,170,ma20,0.1,179605.6379
369,329.692693575,358,180,ma5,0.1,118029.9843
370,331.407661905,525,180,ma10,0.1,173989.0225
371,327.974850791,569,180,ma20,0.1,186617.6901
372,329.697948451,355,190,ma5,0.1,117042.7717
373,343.088300193,517,190,ma10,0.1,177376.6512
374,336.804083542,559,190,ma20,0.1,188273.4827
375,333.442118234,351,200,ma5,0.1,117038.1835
376,353.590743393,507,200,ma10,0.1,179270.5069
377,341.838783424,549,200,ma20,0.1,187669.4921
378,346.336425434,346,210,ma5,0.1,119832.4032
379,359.6261264,500,210,ma10,0.1,179813.0632
380,345.414133826,541,210,ma20,0.1,186869.0464
381,343.983454839,341,220,ma5,0.1,117298.3581
382,357.153947667,493,220,ma10,0.1,176076.8962
383,358.978758459,532,220,ma20,0.1,190976.6995
384,379.182030746,335,230,ma5,0.1,127025.9803
385,396.678702277,483,230,ma10,0.1,191595.8132
386,383.916724904,522,230,ma20,0.1,200404.5304
387,386.078810303,330,240,ma5,0.1,127406.0074
388,399.754579579,475,240,ma10,0.1,189883.4253
389,377.608420898,512,240,ma20,0.1,193335.5115
390,390.569389752,322,250,ma5,0.1,125763.3435
391,404.859069462,465,250,ma10,0.1,188259.4673
392,386.749425299,502,250,ma20,0.1,194148.2115
393,385.954141693,319,260,ma5,0.1,123119.3712
394,399.079451193,461,260,ma10,0.1,183975.627
395,382.902146653,493,260,ma20,0.1,188770.7583
396,400.729807911,316,270,ma5,0.1,126630.6193
397,402.615543681,451,270,ma10,0.1,181579.6102
398,385.229721532,483,270,ma20,0.1,186065.9555
399,409.240933548,310,280,ma5,0.1,126864.6894
400,426.576957978,445,280,ma10,0.1,189826.7463
401,410.352969854,481,280,ma20,0.1,197379.7785
402,428.213332792,308,290,ma5,0.1,131889.7065
403,437.178172624,442,290,ma10,0.1,193232.7523
404,430.228844351,478,290,ma20,0.1,205649.3876
405,444.229618421,304,300,ma5,0.1,135045.804
406,451.970316667,438,300,ma10,0.1,197962.9987
407,448.872489787,470,300,ma20,0.1,210970.0702
408,451.923316162,297,310,ma5,0.1,134221.2249
409,468.934102331,429,310,ma10,0.1,201172.7299
410,472.323727312,465,310,ma20,0.1,219630.5332
411,478.033444108,297,320,ma5,0.1,141975.9329
412,501.654934346,428,320,ma10,0.1,214708.3119
413,504.218664946,465,320,ma20,0.1,234461.6792
414,505.157819388,294,330,ma5,0.1,148516.3989
415,544.864453882,425,330,ma10,0.1,231567.3929
416,539.191103656,465,330,ma20,0.1,250723.8632
417,519.808680069,291,340,ma5,0.1,151264.3259
418,544.384037767,421,340,ma10,0.1,229185.6799
419,538.739750985,457,340,ma20,0.1,246204.0662
420,233.916154038,364,150,ma5,0.11,85145.48007
421,230.310132477,533,150,ma10,0.11,122755.30061
422,226.051833397,580,150,ma20,0.11,131110.06337
423,269.651960221,362,160,ma5,0.11,97614.0096
424,267.971337556,532,160,ma10,0.11,142560.75158
425,273.801631138,580,160,ma20,0.11,158804.94606
426,286.940366685,362,170,ma5,0.11,103872.41274
427,289.554852199,532,170,ma10,0.11,154043.18137
428,306.247517081,579,170,ma20,0.11,177317.31239
429,326.446608939,358,180,ma5,0.11,116867.886
430,327.8925048,525,180,ma10,0.11,172143.56502
431,324.26794058,569,180,ma20,0.11,184508.45819
432,326.406770338,355,190,ma5,0.11,115874.40347
433,339.619370638,517,190,ma10,0.11,175583.21462
434,333.118189213,559,190,ma20,0.11,186213.06777
435,330.273838917,351,200,ma5,0.11,115926.11746
436,350.446521933,507,200,ma10,0.11,177676.38662
437,338.560498561,549,200,ma20,0.11,185869.71371
438,343.54144341,346,210,ma5,0.11,118865.33942
439,356.85471342,500,210,ma10,0.11,178427.35671
440,342.501402255,541,210,ma20,0.11,185293.25862
441,341.512134956,341,220,ma5,0.11,116455.63802
442,354.85837286,493,220,ma10,0.11,174945.17782
443,356.677173383,532,220,ma20,0.11,189752.25624
444,376.922823612,335,230,ma5,0.11,126269.14591
445,394.671524865,483,230,ma10,0.11,190626.34651
446,381.884119234,522,230,ma20,0.11,199343.51024
447,383.73902103,330,240,ma5,0.11,126633.87694
448,397.619512695,475,240,ma10,0.11,188869.26853
449,375.420734277,512,240,ma20,0.11,192215.41595
450,388.130095497,322,250,ma5,0.11,124977.89075
451,402.657652753,465,250,ma10,0.11,187235.80853
452,384.542373805,502,250,ma20,0.11,193040.27165
453,383.520203511,319,260,ma5,0.11,122342.94492
454,396.816026681,461,260,ma10,0.11,182932.1883
455,380.554729878,493,260,ma20,0.11,187613.48183
456,398.239588386,316,270,ma5,0.11,125843.70993
457,400.161064789,451,270,ma10,0.11,180472.64022
458,382.670661387,483,270,ma20,0.11,184829.92945
459,406.64388271,310,280,ma5,0.11,126059.60364
460,424.020283213,445,280,ma10,0.11,188689.02603
461,407.74432341,481,280,ma20,0.11,196125.01956
462,425.492080032,308,290,ma5,0.11,131051.56065
463,434.501417036,442,290,ma10,0.11,192049.62633
464,427.517972531,478,290,ma20,0.11,204353.59087
465,441.570031349,304,300,ma5,0.11,134237.28953
466,449.299326963,438,300,ma10,0.11,196793.10521
467,446.28805566,470,300,ma20,0.11,209755.38616
468,449.551953502,297,310,ma5,0.11,133516.93019
469,466.663492517,429,310,ma10,0.11,200198.63829
470,470.065415957,465,310,ma20,0.11,218580.41842
471,475.710278418,297,320,ma5,0.11,141285.95269
472,499.331497874,428,320,ma10,0.11,213713.88109
473,501.835860258,465,320,ma20,0.11,233353.67502
474,502.692472075,294,330,ma5,0.11,147791.58679
475,542.408169388,425,330,ma10,0.11,230523.47199
476,536.701868645,465,330,ma20,0.11,249566.36892
477,517.255792749,291,340,ma5,0.11,150521.43569
478,541.817536556,421,340,ma10,0.11,228105.18289
479,536.187622144,457,340,ma20,0.11,245037.74332
480,230.968251538,364,150,ma5,0.12,84072.44356
481,227.319762552,533,150,ma10,0.12,121161.43344
482,222.810909586,580,150,ma20,0.12,129230.32756
483,266.630203536,362,160,ma5,0.12,96520.13368
484,264.813291654,532,160,ma10,0.12,140880.67116
485,270.333476138,580,160,ma20,0.12,156793.41616
486,283.59146663,362,170,ma5,0.12,102660.11092
487,285.890516842,532,170,ma10,0.12,152093.75496
488,302.400314197,579,170,ma20,0.12,175089.78192
489,323.259428268,358,180,ma5,0.12,115726.87532
490,324.430255314,525,180,ma10,0.12,170325.88404
491,320.637650053,569,180,ma20,0.12,182442.82288
492,323.204822197,355,190,ma5,0.12,114737.71188
493,336.222093772,517,190,ma10,0.12,173826.82248
494,329.498564007,559,190,ma20,0.12,184189.69728
495,327.329877607,351,200,ma5,0.12,114892.78704
496,347.511732939,507,200,ma10,0.12,176188.4486
497,335.463322404,549,200,ma20,0.12,184169.364
498,340.927858382,346,210,ma5,0.12,117961.039
499,354.25161392,500,210,ma10,0.12,177125.80696
500,339.768779593,541,210,ma20,0.12,183814.90976
501,339.243979589,341,220,ma5,0.12,115682.19704
502,352.71168284,493,220,ma10,0.12,173886.85964
503,354.473975113,532,220,ma20,0.12,188580.15476
504,374.709639164,335,230,ma5,0.12,125527.72912
505,392.716465673,483,230,ma10,0.12,189682.05292
506,379.895856475,522,230,ma20,0.12,198305.63708
507,381.447523879,330,240,ma5,0.12,125877.68288
508,395.526063074,475,240,ma10,0.12,187874.87996
509,373.282618359,512,240,ma20,0.12,191120.7006
510,385.736873913,322,250,ma5,0.12,124207.2734
511,400.465437333,465,250,ma10,0.12,186216.42836
512,382.343845418,502,250,ma20,0.12,191936.6104
513,381.146400627,319,260,ma5,0.12,121585.7018
514,394.595342039,461,260,ma10,0.12,181908.45268
515,378.25809217,493,260,ma20,0.12,186481.23944
516,395.749368861,316,270,ma5,0.12,125056.80056
517,397.754172594,451,270,ma10,0.12,179387.13184
518,380.179966874,483,270,ma20,0.12,183626.924
519,404.110108645,310,280,ma5,0.12,125274.13368
520,421.530883955,445,280,ma10,0.12,187581.24336
521,405.20141605,481,280,ma20,0.12,194901.88112
522,422.846525844,308,290,ma5,0.12,130236.72996
523,431.891432036,442,290,ma10,0.12,190896.01296
524,424.881670795,478,290,ma20,0.12,203093.43864
525,439.067742763,304,300,ma5,0.12,133476.5938
526,446.766302192,438,300,ma10,0.12,195683.64036
527,443.836229021,470,300,ma20,0.12,208603.02764
528,447.186924175,297,310,ma5,0.12,132814.51648
529,464.396348904,429,310,ma10,0.12,199226.03368
530,467.807104602,465,310,ma20,0.12,217530.30364
531,473.400765926,297,320,ma5,0.12,140600.02748
532,497.068666542,428,320,ma10,0.12,212745.38928
533,499.508838366,465,320,ma20,0.12,232271.60984
534,500.261383265,294,330,ma5,0.12,147076.84668
535,539.975583718,425,330,ma10,0.12,229489.62308
536,534.234293849,465,330,ma20,0.12,248418.94664
