,avge,count,days,ma,scope,sum
30,115.054500269,297,250,"('ma5', 'ma10')",0.06,34171.18658
31,91.1104220606,165,250,"('ma5', 'ma20')",0.06,15033.21964
32,104.321770748,147,250,"('ma10', 'ma20')",0.06,15335.3003
33,123.865214949,297,280,"('ma5', 'ma10')",0.06,36787.96884
34,100.133381212,165,280,"('ma5', 'ma20')",0.06,16522.0079
35,106.578883673,147,280,"('ma10', 'ma20')",0.06,15667.0959
36,125.838762424,297,290,"('ma5', 'ma10')",0.06,37374.11244
37,106.397456,165,290,"('ma5', 'ma20')",0.06,17555.58024
38,101.656101361,147,290,"('ma10', 'ma20')",0.06,14943.4469
39,128.408779259,297,300,"('ma5', 'ma10')",0.06,38137.40744
40,103.270356727,165,300,"('ma5', 'ma20')",0.06,17039.60886
41,106.418195374,147,300,"('ma10', 'ma20')",0.06,15643.47472
42,35.1273937374,297,100,"('ma5', 'ma10')",0.07,10432.83594
43,22.3258915152,165,100,"('ma5', 'ma20')",0.07,3683.7721
44,22.646865034,147,100,"('ma10', 'ma20')",0.07,3329.08916
45,66.1691017172,297,150,"('ma5', 'ma10')",0.07,19652.22321
46,58.3752218182,165,150,"('ma5', 'ma20')",0.07,9631.9116
47,34.3037417007,147,150,"('ma10', 'ma20')",0.07,5042.65003
48,84.7434680135,297,200,"('ma5', 'ma10')",0.07,25168.81
49,70.5773820606,165,200,"('ma5', 'ma20')",0.07,11645.26804
50,54.8076233333,147,200,"('ma10', 'ma20')",0.07,8056.72063
51,109.182974545,297,250,"('ma5', 'ma10')",0.07,32427.34344
52,86.1468558788,165,250,"('ma5', 'ma20')",0.07,14214.23122
53,95.8706672109,147,250,"('ma10', 'ma20')",0.07,14092.98808
54,117.636247172,297,280,"('ma5', 'ma10')",0.07,34937.96541
55,94.8631950909,165,280,"('ma5', 'ma20')",0.07,15652.42719
56,98.3897638095,147,280,"('ma10', 'ma20')",0.07,14463.29528
57,120.756752559,297,290,"('ma5', 'ma10')",0.07,35864.75551
58,100.590569212,165,290,"('ma5', 'ma20')",0.07,16597.44392
59,93.1602468027,147,290,"('ma10', 'ma20')",0.07,13694.55628
60,124.148853569,297,300,"('ma5', 'ma10')",0.07,36872.20951
61,95.2980988485,165,300,"('ma5', 'ma20')",0.07,15724.18631
62,98.892065102,147,300,"('ma10', 'ma20')",0.07,14537.13357
63,31.6811952862,297,100,"('ma5', 'ma10')",0.08,9409.315
64,16.4247869091,165,100,"('ma5', 'ma20')",0.08,2710.08984
65,15.06484,147,100,"('ma10', 'ma20')",0.08,2214.53148
66,64.84712,297,150,"('ma5', 'ma10')",0.08,19259.59464
67,51.1264603636,165,150,"('ma5', 'ma20')",0.08,8435.86596
68,24.52348,147,150,"('ma10', 'ma20')",0.08,3604.95156
69,81.5169531313,297,200,"('ma5', 'ma10')",0.08,24210.53508
70,61.1566293333,165,200,"('ma5', 'ma20')",0.08,10090.84384
71,40.936052517,147,200,"('ma10', 'ma20')",0.08,6017.59972
72,110.654108956,297,250,"('ma5', 'ma10')",0.08,32864.27036
73,74.9398465455,165,250,"('ma5', 'ma20')",0.08,12365.07468
74,81.915127619,147,250,"('ma10', 'ma20')",0.08,12041.52376
75,121.957666801,297,280,"('ma5', 'ma10')",0.08,36221.42704
76,84.6864749091,165,280,"('ma5', 'ma20')",0.08,13973.26836
77,83.5349613605,147,280,"('ma10', 'ma20')",0.08,12279.63932
78,126.165157441,297,290,"('ma5', 'ma10')",0.08,37471.05176
79,89.9898150303,165,290,"('ma5', 'ma20')",0.08,14848.31948
80,78.3054443537,147,290,"('ma10', 'ma20')",0.08,11510.90032
81,130.959069091,297,300,"('ma5', 'ma10')",0.08,38894.84352
82,84.3946407273,165,300,"('ma5', 'ma20')",0.08,13925.11572
83,83.8711066667,147,300,"('ma10', 'ma20')",0.08,12329.05268
84,45.020383266,297,100,"('ma5', 'ma10')",0.09,13371.05383
85,26.5975504242,165,100,"('ma5', 'ma20')",0.09,4388.59582
86,22.9221773469,147,100,"('ma10', 'ma20')",0.09,3369.56007
87,75.2302737374,297,150,"('ma5', 'ma10')",0.09,22343.3913
88,56.1936138182,165,150,"('ma5', 'ma20')",0.09,9271.94628
89,31.3642993878,147,150,"('ma10', 'ma20')",0.09,4610.55201
90,98.0036750842,297,200,"('ma5', 'ma10')",0.09,29107.0915
91,58.8369712727,165,200,"('ma5', 'ma20')",0.09,9708.10026
92,47.3157352381,147,200,"('ma10', 'ma20')",0.09,6955.41308
93,132.009067138,297,250,"('ma5', 'ma10')",0.09,39206.69294
94,74.279928303,165,250,"('ma5', 'ma20')",0.09,12256.18817
95,89.4390089796,147,250,"('ma10', 'ma20')",0.09,13147.53432
96,146.132350202,297,280,"('ma5', 'ma10')",0.09,43401.30801
97,85.2811632121,165,280,"('ma5', 'ma20')",0.09,14071.39193
98,99.1287955782,147,280,"('ma10', 'ma20')",0.09,14571.93295
99,151.416151212,297,290,"('ma5', 'ma10')",0.09,44970.59691
100,90.6986232121,165,290,"('ma5', 'ma20')",0.09,14965.27283
101,97.0998091837,147,290,"('ma10', 'ma20')",0.09,14273.67195
102,157.508889899,297,300,"('ma5', 'ma10')",0.09,46780.1403
103,86.5263309697,165,300,"('ma5', 'ma20')",0.09,14276.84461
104,104.455169728,147,300,"('ma10', 'ma20')",0.09,15354.90995
105,42.5845387205,297,100,"('ma5', 'ma10')",0.1,12647.608
106,31.9361181818,165,100,"('ma5', 'ma20')",0.1,5269.4595
107,20.9303353741,147,100,"('ma10', 'ma20')",0.1,3076.7593
108,72.8550296296,297,150,"('ma5', 'ma10')",0.1,21637.9438
109,67.8695127273,165,150,"('ma5', 'ma20')",0.1,11198.4696
110,26.3853727891,147,150,"('ma10', 'ma20')",0.1,3878.6498
111,93.3454609428,297,200,"('ma5', 'ma10')",0.1,27723.6019
112,67.8515672727,165,200,"('ma5', 'ma20')",0.1,11195.5086
113,43.0829482993,147,200,"('ma10', 'ma20')",0.1,6333.1934
114,123.930968687,297,250,"('ma5', 'ma10')",0.1,36807.4977
115,82.7249472727,165,250,"('ma5', 'ma20')",0.1,13649.6163
116,82.4596938776,147,250,"('ma10', 'ma20')",0.1,12121.575
117,138.416656566,297,280,"('ma5', 'ma10')",0.1,41109.747
118,86.0512345455,165,280,"('ma5', 'ma20')",0.1,14198.4537
119,92.7398931973,147,280,"('ma10', 'ma20')",0.1,13632.7643
120,144.42986532,297,290,"('ma5', 'ma10')",0.1,42895.67
121,93.0968587879,165,290,"('ma5', 'ma20')",0.1,15360.9817
122,90.9891455782,147,290,"('ma10', 'ma20')",0.1,13375.4044
123,150.693344108,297,300,"('ma5', 'ma10')",0.1,44755.9232
124,89.8520727273,165,300,"('ma5', 'ma20')",0.1,14825.592
125,98.3487312925,147,300,"('ma10', 'ma20')",0.1,14457.2635
126,43.5444750168,297,100,"('ma5', 'ma10')",0.11,12932.70908
127,25.6350056364,165,100,"('ma5', 'ma20')",0.11,4229.77593
128,35.1997362585,147,100,"('ma10', 'ma20')",0.11,5174.36123
129,67.5645680471,297,150,"('ma5', 'ma10')",0.11,20066.67671
130,62.4120830909,165,150,"('ma5', 'ma20')",0.11,10297.99371
131,50.9744163265,147,150,"('ma10', 'ma20')",0.11,7493.2392
132,87.9131725589,297,200,"('ma5', 'ma10')",0.11,26110.21225
133,64.5028596364,165,200,"('ma5', 'ma20')",0.11,10642.97184
134,72.692747483,147,200,"('ma10', 'ma20')",0.11,10685.83388
135,117.86692633,297,250,"('ma5', 'ma10')",0.11,35006.47712
136,78.3983448485,165,250,"('ma5', 'ma20')",0.11,12935.7269
137,109.670996871,147,250,"('ma10', 'ma20')",0.11,16121.63654
138,134.961316667,297,280,"('ma5', 'ma10')",0.11,40083.51105
139,83.9955353939,165,280,"('ma5', 'ma20')",0.11,13859.26334
140,119.260980136,147,280,"('ma10', 'ma20')",0.11,17531.36408
141,141.306537542,297,290,"('ma5', 'ma10')",0.11,41968.04165
142,91.2635899394,165,290,"('ma5', 'ma20')",0.11,15058.49234
143,123.023122925,147,290,"('ma10', 'ma20')",0.11,18084.39907
144,146.842549731,297,300,"('ma5', 'ma10')",0.11,43612.23727
145,85.5999227879,165,300,"('ma5', 'ma20')",0.11,14123.98726
146,128.597468639,147,300,"('ma10', 'ma20')",0.11,18903.82789
147,38.5401012795,297,100,"('ma5', 'ma10')",0.12,11446.41008
148,17.6125013333,165,100,"('ma5', 'ma20')",0.12,2906.06272
149,27.4928598639,147,100,"('ma10', 'ma20')",0.12,4041.4504
150,63.8601008754,297,150,"('ma5', 'ma10')",0.12,18966.44996
151,53.4315774545,165,150,"('ma5', 'ma20')",0.12,8816.21028
152,41.2861540136,147,150,"('ma10', 'ma20')",0.12,6069.06464
153,89.1330317845,297,200,"('ma5', 'ma10')",0.12,26472.51044
154,55.3790128485,165,200,"('ma5', 'ma20')",0.12,9137.53712
155,62.9455779592,147,200,"('ma10', 'ma20')",0.12,9252.99996
156,120.005552862,297,250,"('ma5', 'ma10')",0.12,35641.6492
157,72.4010184242,165,250,"('ma5', 'ma20')",0.12,11946.16804
158,101.900964626,147,250,"('ma10', 'ma20')",0.12,14979.4418
159,135.887912997,297,280,"('ma5', 'ma10')",0.12,40358.71016
160,78.6866698182,165,280,"('ma5', 'ma20')",0.12,12983.30052
161,112.236357007,147,280,"('ma10', 'ma20')",0.12,16498.74448
162,143.069674613,297,290,"('ma5', 'ma10')",0.12,42491.69336
163,87.9661728485,165,290,"('ma5', 'ma20')",0.12,14514.41852
164,113.661065034,147,290,"('ma10', 'ma20')",0.12,16708.17656
165,148.173906667,297,300,"('ma5', 'ma10')",0.12,44007.65028
166,83.3208608485,165,300,"('ma5', 'ma20')",0.12,13747.94204
167,118.811052245,147,300,"('ma10', 'ma20')",0.12,17465.22468
168,33.6043637037,297,100,"('ma5', 'ma10')",0.13,9980.49602
169,19.2751289091,165,100,"('ma5', 'ma20')",0.13,3180.39627
170,21.356922585,147,100,"('ma10', 'ma20')",0.13,3139.46762
171,56.5965340404,297,150,"('ma5', 'ma10')",0.13,16809.17061
172,50.2710986061,165,150,"('ma5', 'ma20')",0.13,8294.73127
173,33.437034898,147,150,"('ma10', 'ma20')",0.13,4915.24413
174,80.1658419192,297,200,"('ma5', 'ma10')",0.13,23809.25505
175,45.9414533333,165,200,"('ma5', 'ma20')",0.13,7580.3398
176,56.0441508844,147,200,"('ma10', 'ma20')",0.13,8238.49018
177,112.968381785,297,250,"('ma5', 'ma10')",0.13,33551.60939
178,62.6301342424,165,250,"('ma5', 'ma20')",0.13,10333.97215
179,97.0302708844,147,250,"('ma10', 'ma20')",0.13,14263.44982
180,128.279339764,297,280,"('ma5', 'ma10')",0.13,38098.96391
181,68.2094040606,165,280,"('ma5', 'ma20')",0.13,11254.55167
182,106.975160068,147,280,"('ma10', 'ma20')",0.13,15725.34853
183,135.625887912,297,290,"('ma5', 'ma10')",0.13,40280.88871
184,76.8378101212,165,290,"('ma5', 'ma20')",0.13,12678.23867
185,110.66521449,147,290,"('ma10', 'ma20')",0.13,16267.78653
186,140.922740539,297,300,"('ma5', 'ma10')",0.13,41854.05394
187,71.5946660606,165,300,"('ma5', 'ma20')",0.13,11813.1199
188,115.172035102,147,300,"('ma10', 'ma20')",0.13,16930.28916
189,38.3041612121,297,100,"('ma5', 'ma10')",0.14,11376.33588
190,14.0888367273,165,100,"('ma5', 'ma20')",0.14,2324.65806
191,22.8982288435,147,100,"('ma10', 'ma20')",0.14,3366.03964
192,58.9326944108,297,150,"('ma5', 'ma10')",0.14,17503.01024
193,42.7708512727,165,150,"('ma5', 'ma20')",0.14,7057.19046
194,35.9415606803,147,150,"('ma10', 'ma20')",0.14,5283.40942
195,77.2348740067,297,200,"('ma5', 'ma10')",0.14,22938.75758
196,41.8632981818,165,200,"('ma5', 'ma20')",0.14,6907.4442
197,54.9543526531,147,200,"('ma10', 'ma20')",0.14,8078.28984
198,107.949994411,297,250,"('ma5', 'ma10')",0.14,32061.14834
199,55.8303659394,165,250,"('ma5', 'ma20')",0.14,9212.01038
200,100.877533061,147,250,"('ma10', 'ma20')",0.14,14828.99736
201,122.89588532,297,280,"('ma5', 'ma10')",0.14,36500.07794
202,63.0688326061,165,280,"('ma5', 'ma20')",0.14,10406.35738
203,108.008984626,147,280,"('ma10', 'ma20')",0.14,15877.32074
204,130.034068485,297,290,"('ma5', 'ma10')",0.14,38620.11834
205,71.2758059394,165,290,"('ma5', 'ma20')",0.14,11760.50798
206,112.860467619,147,290,"('ma10', 'ma20')",0.14,16590.48874
207,136.194145724,297,300,"('ma5', 'ma10')",0.14,40449.66128
208,65.4027025455,165,300,"('ma5', 'ma20')",0.14,10791.44592
209,116.467250884,147,300,"('ma10', 'ma20')",0.14,17120.68588
210,32.800143771,297,100,"('ma5', 'ma10')",0.15,9741.6427
211,8.1514730303,165,100,"('ma5', 'ma20')",0.15,1344.99305
212,29.9650323129,147,100,"('ma10', 'ma20')",0.15,4404.85975
213,53.8915198653,297,150,"('ma5', 'ma10')",0.15,16005.7814
214,38.0136760606,165,150,"('ma5', 'ma20')",0.15,6272.25655
215,40.0842241497,147,150,"('ma10', 'ma20')",0.15,5892.38095
216,74.0525744108,297,200,"('ma5', 'ma10')",0.15,21993.6146
217,36.7186254545,165,200,"('ma5', 'ma20')",0.15,6058.5732
218,54.6490129252,147,200,"('ma10', 'ma20')",0.15,8033.4049
219,100.802347475,297,250,"('ma5', 'ma10')",0.15,29938.2972
220,49.65163,165,250,"('ma5', 'ma20')",0.15,8192.51895
221,95.4719758503,147,250,"('ma10', 'ma20')",0.15,14034.38045
222,115.958541582,297,280,"('ma5', 'ma10')",0.15,34439.68685
223,57.9663936364,165,280,"('ma5', 'ma20')",0.15,9564.45495
224,102.190105102,147,280,"('ma10', 'ma20')",0.15,15021.94545
225,123.437726768,297,290,"('ma5', 'ma10')",0.15,36661.00485
226,65.0971209091,165,290,"('ma5', 'ma20')",0.15,10741.02495
227,105.60749966,147,290,"('ma10', 'ma20')",0.15,15524.30245
228,129.8867133,297,300,"('ma5', 'ma10')",0.15,38576.35385
229,58.9536360606,165,300,"('ma5', 'ma20')",0.15,9727.34995
230,107.689680952,147,300,"('ma10', 'ma20')",0.15,15830.3831
231,29.3987255405,296,100,"('ma5', 'ma10')",0.16,8702.02276
232,7.62431951515,165,100,"('ma5', 'ma20')",0.16,1258.01272
233,25.0701945578,147,100,"('ma10', 'ma20')",0.16,3685.3186
234,53.9535348148,297,150,"('ma5', 'ma10')",0.16,16024.19984
235,33.4306458182,165,150,"('ma5', 'ma20')",0.16,5516.05656
236,33.579044898,147,150,"('ma10', 'ma20')",0.16,4936.1196
237,79.1823061279,297,200,"('ma5', 'ma10')",0.16,23517.14492
238,33.3858213333,165,200,"('ma5', 'ma20')",0.16,5508.66052
239,46.227167619,147,200,"('ma10', 'ma20')",0.16,6795.39364
240,98.2473827609,297,250,"('ma5', 'ma10')",0.16,29179.47268
241,43.0123352727,165,250,"('ma5', 'ma20')",0.16,7097.03532
242,85.0559902041,147,250,"('ma10', 'ma20')",0.16,12503.23056
243,112.504561616,297,280,"('ma5', 'ma10')",0.16,33413.8548
244,50.7631534545,165,280,"('ma5', 'ma20')",0.16,8375.92032
245,92.1209834014,147,280,"('ma10', 'ma20')",0.16,13541.78456
246,119.51163165,297,290,"('ma5', 'ma10')",0.16,35494.9546
247,58.8545316364,165,290,"('ma5', 'ma20')",0.16,9710.99772
248,95.7845466667,147,290,"('ma10', 'ma20')",0.16,14080.32836
249,127.404624916,297,300,"('ma5', 'ma10')",0.16,37839.1736
250,53.879537697,165,300,"('ma5', 'ma20')",0.16,8890.12372
251,97.764989932,147,300,"('ma10', 'ma20')",0.16,14371.45352
252,23.4161979054,296,100,"('ma5', 'ma10')",0.17,6931.19458
253,1.80778460606,165,100,"('ma5', 'ma20')",0.17,298.28446
254,21.2017152381,147,100,"('ma10', 'ma20')",0.17,3116.65214
255,46.9626121549,297,150,"('ma5', 'ma10')",0.17,13947.89581
256,33.3174661212,165,150,"('ma5', 'ma20')",0.17,5497.38191
257,33.7679890476,147,150,"('ma10', 'ma20')",0.17,4963.89439
258,71.6050915152,297,200,"('ma5', 'ma10')",0.17,21266.71218
259,37.8091726061,165,200,"('ma5', 'ma20')",0.17,6238.51348
260,50.3277358503,147,200,"('ma10', 'ma20')",0.17,7398.17717
261,88.7439023232,297,250,"('ma5', 'ma10')",0.17,26356.93899
262,42.8663145455,165,250,"('ma5', 'ma20')",0.17,7072.9419
263,87.3915210204,147,250,"('ma10', 'ma20')",0.17,12846.55359
264,103.926918485,297,280,"('ma5', 'ma10')",0.17,30866.29479
265,49.008452303,165,280,"('ma5', 'ma20')",0.17,8086.39463
266,90.6431255782,147,280,"('ma10', 'ma20')",0.17,13324.53946
267,110.935970337,297,290,"('ma5', 'ma10')",0.17,32947.98319
268,56.5619068485,165,290,"('ma5', 'ma20')",0.17,9332.71463
269,94.6632214966,147,290,"('ma10', 'ma20')",0.17,13915.49356
270,119.491746061,297,300,"('ma5', 'ma10')",0.17,35489.04858
271,54.3767310909,165,300,"('ma5', 'ma20')",0.17,8972.16063
272,99.4176410204,147,300,"('ma10', 'ma20')",0.17,14614.39323
273,30.8509573649,296,100,"('ma5', 'ma10')",0.18,9131.88338
274,-0.867006787879,165,100,"('ma5', 'ma20')",0.18,-143.05612
275,21.5285877551,147,100,"('ma10', 'ma20')",0.18,3164.7024
276,50.887936229,297,150,"('ma5', 'ma10')",0.18,15113.71706
277,29.7340963636,165,150,"('ma5', 'ma20')",0.18,4906.1259
278,30.2327868027,147,150,"('ma10', 'ma20')",0.18,4444.21966
279,69.9775010101,297,200,"('ma5', 'ma10')",0.18,20783.3178
280,29.7964699394,165,200,"('ma5', 'ma20')",0.18,4916.41754
281,47.7741185034,147,200,"('ma10', 'ma20')",0.18,7022.79542
282,83.3877707071,297,250,"('ma5', 'ma10')",0.18,24766.1679
283,33.5164518788,165,250,"('ma5', 'ma20')",0.18,5530.21456
284,83.9797734694,147,250,"('ma10', 'ma20')",0.18,12345.0267
285,99.3041526599,297,280,"('ma5', 'ma10')",0.18,29493.33334
286,39.9309695758,165,280,"('ma5', 'ma20')",0.18,6588.60998
287,85.919054966,147,280,"('ma10', 'ma20')",0.18,12630.10108
288,106.33612101,297,290,"('ma5', 'ma10')",0.18,31581.82794
289,47.6972632727,165,290,"('ma5', 'ma20')",0.18,7870.04844
290,89.7297978231,147,290,"('ma10', 'ma20')",0.18,13190.28028
291,115.75343771,297,300,"('ma5', 'ma10')",0.18,34378.771
292,46.220566303,165,300,"('ma5', 'ma20')",0.18,7626.39344
293,95.6294917007,147,300,"('ma10', 'ma20')",0.18,14057.53528
294,25.013781723,296,100,"('ma5', 'ma10')",0.19,7404.07939
295,-5.99200884848,165,100,"('ma5', 'ma20')",0.19,-988.68146
296,20.4427394558,147,100,"('ma10', 'ma20')",0.19,3005.0827
297,45.0039098653,297,150,"('ma5', 'ma10')",0.19,13366.16123
298,25.2696961818,165,150,"('ma5', 'ma20')",0.19,4169.49987
299,33.7722355782,147,150,"('ma10', 'ma20')",0.19,4964.51863
300,65.0336461279,297,200,"('ma5', 'ma10')",0.19,19314.9929
301,23.6450501212,165,200,"('ma5', 'ma20')",0.19,3901.43327
302,50.997144966,147,200,"('ma10', 'ma20')",0.19,7496.58031
303,75.2172860269,297,250,"('ma5', 'ma10')",0.19,22339.53395
304,27.3343235152,165,250,"('ma5', 'ma20')",0.19,4510.16338
305,85.9876840136,147,250,"('ma10', 'ma20')",0.19,12640.18955
306,89.75974367,297,280,"('ma5', 'ma10')",0.19,26658.64387
307,33.8348071515,165,280,"('ma5', 'ma20')",0.19,5582.74318
308,88.8394512925,147,280,"('ma10', 'ma20')",0.19,13059.39934
309,97.0723355892,297,290,"('ma5', 'ma10')",0.19,28830.48367
310,42.2124400606,165,290,"('ma5', 'ma20')",0.19,6965.05261
311,92.8117819048,147,290,"('ma10', 'ma20')",0.19,13643.33194
312,105.866418855,297,300,"('ma5', 'ma10')",0.19,31442.3264
313,41.9821673333,165,300,"('ma5', 'ma20')",0.19,6927.05761
314,99.6708771429,147,300,"('ma10', 'ma20')",0.19,14651.61894
315,24.6252418919,296,100,"('ma5', 'ma10')",0.2,7289.0716
316,-7.98649575758,165,100,"('ma5', 'ma20')",0.2,-1317.7718
317,16.0625333333,147,100,"('ma10', 'ma20')",0.2,2361.1924
318,43.5346565657,297,150,"('ma5', 'ma10')",0.2,12929.793
319,22.0354484848,165,150,"('ma5', 'ma20')",0.2,3635.849
320,28.3268993197,147,150,"('ma10', 'ma20')",0.2,4164.0542
321,61.9348713805,297,200,"('ma5', 'ma10')",0.2,18394.6568
322,23.3266763636,165,200,"('ma5', 'ma20')",0.2,3848.9016
323,42.3881755102,147,200,"('ma10', 'ma20')",0.2,6231.0618
324,71.4572619529,297,250,"('ma5', 'ma10')",0.2,21222.8068
325,24.9494448485,165,250,"('ma5', 'ma20')",0.2,4116.6584
326,76.9987387755,147,250,"('ma10', 'ma20')",0.2,11318.8146
327,86.1736606061,297,280,"('ma5', 'ma10')",0.2,25593.5772
328,33.0468327273,165,280,"('ma5', 'ma20')",0.2,5452.7274
329,81.2000870748,147,280,"('ma10', 'ma20')",0.2,11936.4128
330,94.2694888889,297,290,"('ma5', 'ma10')",0.2,27998.0382
331,40.6710812121,165,290,"('ma5', 'ma20')",0.2,6710.7284
332,85.4461986395,147,290,"('ma10', 'ma20')",0.2,12560.5912
333,103.749335354,297,300,"('ma5', 'ma10')",0.2,30813.5526
334,40.7852351515,165,300,"('ma5', 'ma20')",0.2,6729.5638
335,92.3481510204,147,300,"('ma10', 'ma20')",0.2,13575.1782
