,avge,count,days,ma,scope,sum
435,860.107501278,665,200,ma5,0.11,571971.48835
436,908.870685923,932,200,ma10,0.11,847067.47928
437,978.502752332,1102,200,ma20,0.11,1078310.03307
438,896.650183449,661,210,ma5,0.11,592685.77126
439,924.638488242,927,210,ma10,0.11,857139.8786
440,1007.68847442,1094,210,ma20,0.11,1102411.19102
441,928.067650305,656,220,ma5,0.11,608812.3786
442,944.19938836,921,220,ma10,0.11,869607.63668
443,1046.14782868,1084,220,ma20,0.11,1134024.24629
444,1003.46632698,649,230,ma5,0.11,651249.64621
445,1017.84492606,911,230,ma10,0.11,927256.72764
446,1109.77498547,1074,230,ma20,0.11,1191898.3344
447,1039.93877748,643,240,ma5,0.11,668680.63392
448,1043.0350021,903,240,ma10,0.11,941860.6069
449,1119.98212482,1064,240,ma20,0.11,1191660.98081
450,1038.87771418,636,250,ma5,0.11,660726.22622
451,1044.27483382,893,250,ma10,0.11,932537.4266
452,1122.0084768,1054,250,ma20,0.11,1182596.93455
453,1035.09102014,633,260,ma5,0.11,655212.61575
454,1026.45906762,889,260,ma10,0.11,912522.11111
455,1099.20840724,1047,260,ma20,0.11,1150871.20238
456,1044.55352172,629,270,ma5,0.11,657024.16516
457,1034.74595636,881,270,ma10,0.11,911611.18755
458,1096.630215,1037,270,ma20,0.11,1137205.53296
459,1021.94238548,624,280,ma5,0.11,637692.04854
460,1037.05781744,874,280,ma10,0.11,906388.53244
461,1097.35910491,1031,280,ma20,0.11,1131377.23716
462,1023.2742333,622,290,ma5,0.11,636476.57311
463,1031.83697727,872,290,ma10,0.11,899761.84418
464,1109.0438358,1028,290,ma20,0.11,1140097.0632
465,1034.63705543,619,300,ma5,0.11,640440.33731
466,1027.89542913,866,300,ma10,0.11,890157.44163
467,1105.35454825,1020,300,ma20,0.11,1127461.63922
468,1014.76121398,613,310,ma5,0.11,622048.62417
469,1054.7418431,860,310,ma10,0.11,907077.98507
470,1141.43430353,1015,310,ma20,0.11,1158555.81808
471,1054.9278755,613,320,ma5,0.11,646670.78768
472,1085.54829462,860,320,ma10,0.11,933571.53337
473,1171.7798766,1015,320,ma20,0.11,1189356.57475
474,1066.40630502,611,330,ma5,0.11,651574.25237
475,1108.92188473,856,330,ma10,0.11,949237.13333
476,1185.54497983,1014,330,ma20,0.11,1202142.60955
477,1055.54263465,608,340,ma5,0.11,641769.92187
478,1059.22545171,852,340,ma10,0.11,902460.08486
479,1133.49612761,1006,340,ma20,0.11,1140297.10438
480,605.205089326,682,150,ma5,0.12,412749.87092
481,647.910764113,953,150,ma10,0.12,617458.9582
482,689.192469123,1129,150,ma20,0.12,778098.29764
483,663.239303647,680,160,ma5,0.12,451002.72648
484,699.073138529,952,160,ma10,0.12,665517.62788
485,772.044308769,1129,160,ma20,0.12,871638.0246
486,722.435553,680,170,ma5,0.12,491256.17604
487,762.713657857,952,170,ma10,0.12,726103.40228
488,835.585794326,1128,170,ma20,0.12,942540.776
489,784.084884024,676,180,ma5,0.12,530041.3816
490,825.670335307,946,180,ma10,0.12,781084.1372
491,890.305599785,1118,180,ma20,0.12,995361.66056
492,831.866106069,669,190,ma5,0.12,556518.42496
493,885.49344794,937,190,ma10,0.12,829707.36072
494,948.151058845,1108,190,ma20,0.12,1050551.3732
495,846.563628992,665,200,ma5,0.12,562964.81328
496,896.071759185,932,200,ma10,0.12,835138.87956
497,966.206071034,1102,200,ma20,0.12,1064759.09028
498,883.497960363,661,210,ma5,0.12,583992.1518
499,912.421725609,927,210,ma10,0.12,845814.93964
500,996.301204059,1094,210,ma20,0.12,1089953.51724
501,915.108472744,656,220,ma5,0.12,600311.15812
502,932.066329121,921,220,ma10,0.12,858433.08912
503,1035.16427605,1084,220,ma20,0.12,1122118.07524
504,990.900344407,649,230,ma5,0.12,643094.32352
505,1006.30340132,911,230,ma10,0.12,916742.3986
506,1099.21459929,1074,230,ma20,0.12,1180556.47964
507,1027.24245823,643,240,ma5,0.12,660516.90064
508,1031.2512458,903,240,ma10,0.12,931219.87496
509,1109.01410778,1064,240,ma20,0.12,1179991.01068
510,1025.83498931,636,250,ma5,0.12,652431.0532
511,1031.90602199,893,250,ma10,0.12,921492.07764
