,open,close,high,low,ma5,ma10,ma20,rolling_low,stop_loss,earnings,ma5_up_10,ma5_crossdown_20,ma_cross_earnings
1340,2851.219,2922.079,2927.689,2843.019,2855.4,2868.6,2844.2,2829.758,2566.0971,88.462,,,
1341,2818.409,2855.549,2856.039,2799.219,2854.6,2868.1,2832.2,2799.219,2536.5681,166.552,,,
1342,2822.789,2816.389,2860.369,2810.099,2863,2869.45,2820.238,2799.219,2540.5101,124.872,,,
1343,2823.149,2850.209,2864.359,2823.149,2869.95,2875.625,2809.85,2799.219,2540.8341,117.242,,,
1344,2920.399,2832.639,2925.299,2832.079,2875.15,2876.975,2800.012,2799.219,2628.3591,27.532,,,
1345,2894.099,2918.239,2922.619,2888.039,2881.8,2873.275,2790.113,2799.219,2604.6891,106.302,,,
1346,2848.159,2897.659,2898.529,2821.029,2881.6,2862.55,2778.012,2799.219,2563.3431,155.422,,,
1347,2874.659,2850.829,2877.309,2833.669,2875.9,2852.1,2765.488,2799.219,2587.1931,103.022,,,
1348,2858.349,2876.429,2876.589,2818.249,2881.3,2845.125,2751.738,2799.219,2572.5141,93.232,,,
1349,2925.249,2865.969,2929.609,2865.759,2878.8,2832.25,2736.95,2799.219,2632.7241,45.382,,,
1350,2868.279,2917.269,2922.609,2867.449,2864.75,2819.8,2721.788,2799.219,2581.4511,127.802,,,
1351,2871.479,2868.849,2876.139,2844.679,2843.5,2796.3,2701.563,2799.219,2584.3311,87.132,,,
1352,2866.769,2877.979,2888.599,2851.999,2828.3,2771.025,2684.813,2799.219,2580.0921,89.802,,,
1353,2796.479,2863.719,2866.399,2784.159,2808.95,2744.075,2667.225,2784.159,2516.8311,184.241,,,
1354,2803.749,2795.719,2812.209,2785.369,2785.7,2723.05,2652.188,2784.159,2523.3741,207.721,,,
1355,2798.759,2811.049,2811.949,2775.779,2774.85,2706.95,2642,2775.779,2518.8831,221.562,,,
1356,2787.519,2793.079,2806.979,2769.439,2749.1,2693.475,2637.288,2769.439,2508.7671,226.201,,,
1357,2738.029,2781.289,2783.139,2734.069,2713.75,2678.875,2634.45,2734.069,2464.2261,377.282,,,
1358,2744.699,2747.329,2766.209,2733.719,2679.2,2658.35,2633.262,2733.719,2470.2291,375.882,,,
1359,2685.459,2741.5,2746.24,2685.459,2660.4,2641.65,2633.813,2685.459,2416.9131,462.892,,,
1360,2592.09,2682.469,2691.94,2585.01,2639.05,2623.775,2635.925,2585.01,2332.881,517.201,,,
1361,2597.0,2616.13,2621.33,2573.79,2637.85,2606.825,2640.85,2573.79,2337.3,500.071,,,
1362,2650.33,2608.52,2680.44,2607.79,2644,2598.6,2644.837,2573.79,2385.297,470.11,,,
1363,2640.93,2653.61,2684.62,2640.54,2637.5,2590.375,2651.55,2573.79,2376.837,464.37,,,
1364,2649.66,2634.59,2649.66,2618.34,2622.9,2581.325,2656.825,2573.79,2384.694,473.5,True,,473.5
1365,2647.42,2676.22,2689.81,2636.65,2608.5,2577.05,2662.587,2573.79,2382.678,506.23,,,
1366,2578.55,2647.1,2662.16,2557.26,2575.8,2581.1,2667.875,2557.26,2320.695,556.6,,,
1367,2591.51,2575.92,2602.23,2564.64,2553.2,2590.025,2670.5,2557.26,2332.359,534.75,,,
1368,2561.11,2580.48,2580.61,2548.56,2543.25,2608.175,2676.488,2548.56,2304.999,532.7,,,
1369,2504.87,2562.9,2563.41,2502.93,2539.75,2625.975,2684.675,2502.93,2254.383,610.13,,,
1370,2507.35,2512.65,2529.43,2476.49,2545.6,2648.075,2693.35,2476.49,2256.615,685.49,,,
1371,2523.03,2534.1,2542.12,2462.2,2586.4,2674.875,2705.587,2462.2,2270.727,669.81,,,
1372,2557.92,2526.07,2574.1,2524.57,2626.85,2691.075,2716.087,2462.2,2302.128,603.24,,,
1373,2572.91,2563.07,2575.82,2546.84,2673.1,2712.725,2728.438,2462.2,2315.619,651.5,,,
1374,2717.47,2592.02,2724.23,2591.69,2712.2,2732.325,2742.813,2462.2,2445.723,525.15,,True,
1375,2734.51,2716.78,2751.46,2710.09,2750.55,2748.125,2756.2,2462.2,2461.059,508.021,,,
1376,2744.12,2736.29,2759.45,2715.66,2763.35,2754.65,2761.063,2462.2,2469.708,-274.412,,,
1377,2753.71,2757.5,2783.51,2739.81,2755.3,2750.975,2764.95,2462.2,2478.339,-275.371,,,
1378,2768.7,2758.5,2788.22,2734.05,2752.35,2744.8,2770.75,2462.2,2491.83,-276.87,,,
1379,2772.89,2783.72,2795.32,2766.44,2752.45,2743.375,2771.262,2462.2,2495.601,-277.289,,,
1380,2698.98,2780.66,2784.47,2686.32,2745.7,2738.625,2768.375,2462.2,2429.082,635.93,,,
1381,2739.03,2696.17,2755.84,2686.61,2745.95,2736.3,2767.45,2462.2,2465.127,-273.903,True,,-273.9029999999998
1382,2778.53,2742.73,2784.92,2742.64,2746.65,2741.1,2771.212,2462.2,2500.677,-277.853,,,
1383,2766.2,2758.87,2782.09,2755.95,2737.25,2744.15,2769.813,2462.2,2489.58,-276.62,,,
1384,2755.94,2750.02,2776.26,2746.11,2734.3,2753.3,2775.262,2462.2,2480.346,-275.594,,,
1385,2711.64,2782.13,2787.82,2687.33,2731.55,2764.275,2782.113,2462.2,2440.476,613.11,,,
1386,2694.11,2699.34,2720.59,2672.06,2726.65,2767.475,2783.913,2462.2,2424.699,669.26,,,
1387,2692.83,2695.72,2716.4,2673.34,2735.55,2778.925,2788.988,2462.2,2423.547,628.71,,,
1388,2721.36,2744.39,2748.48,2713.09,2751.05,2796.7,2797.113,2462.2,2449.224,592.11,,,
1389,2769.1,2736.08,2787.51,2735.7,2772.3,2799.15,2801.738,2462.2,2492.19,-276.91,,,
1390,2729.33,2757.53,2757.91,2700.07,2797,2798.125,2809.762,2462.2,2456.397,498.23,,,
1391,2755.281,2744.16,2782.291,2710.591,2808.3,2798.6,2823.712,2462.2,2479.7529,-275.5281,,,
1392,2835.331,2773.26,2857.421,2772.791,2822.3,2801.325,2837.488,2462.2,2551.7979,-283.5331,,,
1393,2885.861,2850.301,2893.691,2835.071,2842.35,2795.475,2852.188,2462.2,2597.2749,-288.5861,True,,-288.5861
1394,2808.051,2859.981,2866.861,2771.591,2826,2797.225,2862.663,2462.2,2527.2459,-280.8051,,,
1395,2814.441,2813.941,2839.031,2797.631,2799.25,2799.95,2874.55,2462.2,2532.9969,-281.4441,,,
1396,2851.261,2813.941,2855.331,2798.021,2788.9,2800.35,2889.262,2462.2,2566.1349,-285.1261,,,
1397,2787.751,2873.471,2886.371,2787.751,2780.35,2799.05,2907.163,2462.2,2508.9759,-278.7751,,,
1398,2656.421,2768.791,2769.091,2647.601,2748.6,2797.525,2922.988,2462.2,2390.7789,561.379,,,
1399,2739.221,2726.021,2793.881,2721.071,2768.45,2804.325,2944.625,2462.2,2465.2989,-273.9221,,,
1400,2748.951,2762.171,2803.701,2723.301,2800.65,2821.4,2970.163,2462.2,2474.0559,-274.8951,,,
1401,2711.411,2771.351,2781.841,2686.971,2811.8,2848.825,2990.725,2462.2,2440.2699,504.879,,,
1402,2828.881,2714.721,2828.881,2712.441,2817.75,2873.65,3010.975,2462.2,2545.9929,-282.8881,,,
1403,2865.581,2868.021,2888.091,2849.24,2846.45,2908.9,3043.063,2462.2,2579.0229,-286.5581,,,
1404,2818.581,2886.911,2886.97,2811.661,2840.2,2928.1,3069.387,2462.2,2536.7229,-281.8581,,,
1405,2781.711,2818.161,2832.151,2756.421,2842.15,2949.15,3095.225,2462.2,2503.5399,-278.1711,,,
1406,2916.331,2800.821,2922.131,2790.701,2885.85,2978.175,3123.913,2462.2,2624.6979,-291.6331,,,
1407,2842.371,2858.231,2872.311,2798.521,2929.55,3015.275,3151.438,2462.2,2558.1339,-284.2371,,,
1408,2835.881,2836.791,2892.531,2817.151,2971.35,3048.45,3177.475,2462.2,2552.2929,-283.5881,,,
1409,3014.911,2896.861,3014.911,2895.391,3016,3084.925,3202.975,2462.2,2713.4199,-301.4911,,,
1410,2981.781,3036.391,3036.861,2943.361,3056.15,3118.925,3227.488,2462.2,2683.6029,-298.1781,,,
1411,3005.49,3019.45,3056.081,2994.92,3070.5,3132.625,3245.925,2462.2,2704.941,-300.549,,,
1412,3060.121,3067.361,3068.131,3014.071,3101,3148.3,3265.313,2462.2,2754.1089,-306.0121,,,
1413,3114.94,3060.061,3130.7,3059.801,3125.55,3177.225,3281.55,2462.2,2803.446,-311.494,,,
1414,3080.32,3097.35,3122.11,3062.08,3153.85,3210.675,3295.825,2462.2,2772.288,-308.032,,,
1415,3163.1,3108.41,3163.1,3060.85,3181.7,3241.3,3309.288,2462.2,2846.79,-316.31,,,
1416,3195.46,3172.0,3207.72,3168.37,3194.75,3269.65,3321.8,2462.2,2875.914,-319.546,,,
1417,3198.78,3190.0,3224.74,3172.58,3195.6,3287.6,3326.95,2462.2,2878.902,-319.878,,,
1418,3222.68,3201.54,3231.99,3177.73,3228.9,3306.5,3328.913,2462.2,2900.412,-322.268,,,
1419,3178.88,3236.68,3237.54,3164.76,3267.5,3321.025,3332.663,2462.2,2860.992,-317.888,,True,
1420,3176.41,3173.37,3196.65,3130.96,3300.9,3336.05,3334.613,2462.2,2858.769,-317.641,,,
1421,3313.5,3176.42,3313.5,3175.44,3344.55,3359.225,3341.063,2462.2,2982.15,-331.35,,,
1422,3388.29,3356.33,3388.29,3348.78,3379.6,3382.325,3346.95,2462.2,3049.461,-338.829,,,
1423,3407.02,3394.57,3412.94,3365.88,3384.1,3385.875,3342.5,2462.2,3066.318,-340.702,,,
1424,3394.64,3403.71,3404.52,3377.44,3374.55,3380.975,3336.475,2462.2,3055.176,-339.464,,,
1425,3350.73,3391.72,3401.71,3324.05,3371.2,3377.275,3326.475,2462.2,3015.657,-335.073,,,
1426,3388.35,3351.48,3393.56,3330.3,3373.9,3373.95,3316.05,2462.2,3049.515,-338.835,,,
1427,3348.771,3379.17,3379.4,3342.47,3385.05,3366.3,3310.137,2462.2,3013.8939,-334.8771,,,
1428,3381.311,3346.74,3381.311,3336.161,3387.65,3351.325,3305.025,2462.2,3043.1799,-338.1311,,,
1429,3403.09,3386.95,3404.58,3369.02,3387.4,3344.3,3301.663,2462.2,3062.781,-340.309,,,
1430,3422.85,3405.15,3436.29,3386.89,3383.35,3333.175,3297.613,2462.2,3080.565,-342.285,,,
1431,3400.14,3407.35,3412.2,3391.81,3374,3322.9,3291.65,2462.2,3060.126,-340.014,,,
1432,3349.88,3391.94,3392.48,3349.88,3347.55,3311.575,3284.275,2462.2,3014.892,-334.988,,,
1433,3369.19,3345.61,3369.9,3338.75,3315,3299.125,3277.212,2462.2,3032.271,-336.919,,,
1434,3361.35,3366.71,3372.26,3350.31,3301.2,3291.975,3276.688,2462.2,3025.215,-336.135,,,
1435,3295.76,3358.54,3363.6,3293.67,3283,3275.675,3273.913,2462.2,2966.184,-329.576,,True,
1436,3226.8,3275.0,3285.39,3220.59,3271.8,3258.15,3272.212,2462.2,2904.12,-322.68,,,
1437,3270.39,3229.13,3270.39,3222.82,3275.6,3253.975,3272.538,2462.2,2943.351,-327.039,,,
1438,3282.05,3276.67,3298.54,3271.03,3283.25,3258.725,3275.688,2462.2,2953.845,-328.205,,,
1439,3305.55,3275.57,3309.12,3272.92,3282.75,3259.025,3274.087,2462.2,2974.995,-330.555,True,,-330.55499999999984
1440,3297.82,3302.63,3313.92,3288.51,3268.35,3262.05,3270.225,2462.2,2968.038,-329.782,,,
1441,3270.98,3293.87,3296.41,3251.14,3244.5,3260.4,3266.775,2462.2,2943.882,-327.098,,,
1442,3277.881,3267.551,3295.371,3256.591,3232.35,3256.975,3264.637,2462.2,2950.0929,-327.7881,,,
1443,3214.221,3273.921,3274.001,3207.271,3234.2,3255.3,3262.275,2462.2,2892.7989,-321.4221,,,
1444,3183.771,3203.971,3204.291,3169.101,3235.3,3261.4,3259.288,2462.2,2865.3939,-318.3771,,True,
1445,3231.221,3183.181,3234.821,3171.801,3255.75,3272.15,3257.563,2462.2,2908.0989,-323.1221,,,
1446,3277.311,3233.131,3284.26,3232.121,3276.3,3286.275,3255.95,2462.2,2949.5799,-327.7311,,,
1447,3282.2,3276.71,3303.49,3251.7,3281.6,3291.1,3251.938,2462.2,2953.98,-328.22,,,
1448,3304.041,3279.69,3321.081,3267.76,3276.4,3292.65,3249.038,2462.2,2973.6369,-330.4041,,,
1449,3285.621,3305.861,3322.51,3255.981,3287.5,3289.15,3246.6,2462.2,2957.0589,-328.5621,,,
1450,3268.401,3286.181,3293.931,3258.031,3288.55,3278.4,3238.613,2462.2,2941.5609,-326.8401,,,
1451,3253.161,3259.761,3276.401,3239.681,3296.25,3273.15,3231.95,2462.2,2927.8449,-325.3161,,,
1452,3338.671,3250.571,3345.911,3244.981,3300.6,3272.3,3229.163,2462.2,3004.8039,-333.8671,,,
1453,3313.021,3335.081,3335.65,3293.92,3308.9,3269.25,3226.962,2462.2,2981.7189,-331.3021,,,
1454,3327.101,3311.24,3339.891,3299.691,3290.8,3257.175,3220.137,2462.2,2994.3909,-332.7101,,,
1455,3290.011,3324.421,3330.381,3287.561,3268.25,3242.975,3216.712,2462.2,2961.0099,-329.0011,,,
1456,3286.091,3281.671,3301.151,3273.691,3250.05,3225.625,3216.887,2462.2,2957.4819,-328.6091,,,
1457,3252.151,3292.131,3294.141,3249.331,3244,3212.775,3221.125,2462.2,2926.9359,-325.2151,,,
1458,3177.081,3244.481,3244.821,3165.131,3229.6,3205.425,3226.938,2462.2,2859.3729,-317.7081,,,
1459,3225.391,3198.631,3225.391,3152.931,3223.55,3204.05,3234.438,2462.2,2902.8519,-322.5391,,,
1460,3248.951,3233.341,3261.951,3232.781,3217.7,3198.825,3249.887,2462.2,2924.0559,-324.8951,True,,-324.89509999999973
1461,3232.881,3251.281,3253.201,3228.741,3201.2,3190.75,3263.25,2462.2,2909.5929,-323.2881,,,
1462,3216.691,3220.401,3238.351,3207.171,3181.55,3186.025,3274.825,2462.2,2895.0219,-321.6691,,,
1463,3195.141,3214.131,3214.461,3182.831,3181.25,3184.675,3287.262,2462.2,2875.6269,-319.5141,True,,-319.51409999999987
1464,3147.761,3169.191,3178.951,3144.481,3184.55,3183.1,3297.6,2462.2,2832.9849,-314.7761,,,
1465,3152.251,3150.991,3172.311,3133.811,3179.95,3190.45,3315.887,2462.2,2837.0259,-315.2251,,,
1466,3147.721,3153.091,3177.421,3129.921,3180.3,3208.15,3332.438,2462.2,2832.9489,-314.7721,,,
1467,3206.431,3218.801,3242.521,3190.441,3190.5,3229.475,3348.8,2462.2,2885.7879,-320.6431,,,
1468,3160.711,3230.721,3231.101,3094.571,3188.1,3248.45,3361.438,2462.2,2844.6399,-316.0711,,,
1469,3170.781,3146.191,3211.941,3143.081,3181.65,3264.825,3376.975,2462.2,2853.7029,-317.0781,,,
1470,3198.231,3152.711,3198.311,3116.441,3200.95,3300.95,3397.875,2462.2,2878.4079,-319.8231,,,
1471,3190.311,3204.161,3249.461,3176.921,3236,3335.75,3417,2462.2,2871.2799,-319.0311,,,
1472,3195.291,3206.571,3220.311,3168.461,3268.45,3363.625,3435.575,2462.2,2875.7619,-319.5291,,,
1473,3243.041,3198.571,3255.121,3183.361,3308.8,3389.85,3453.188,2462.2,2918.7369,-324.3041,,,
1474,3328.111,3242.801,3341.201,3222.141,3348,3412.1,3468.3,2462.2,2995.2999,-332.8111,,,
1475,3340.011,3328.011,3372.431,3326.271,3400.95,3441.325,3480.075,2462.2,3006.0099,-334.0011,,,
1476,3364.451,3366.201,3390.801,3293.191,3435.5,3456.725,3484.925,2462.2,3028.0059,-336.4451,,,
1477,3397.041,3408.571,3425.181,3364.721,3458.8,3468.125,3488.55,2462.2,3057.3369,-339.7041,,,
1478,3512.251,3394.431,3515.451,3387.821,3470.9,3474.425,3484.95,2462.2,3161.0259,-351.2251,,True,
1479,3506.811,3507.481,3528.391,3497.091,3476.2,3489.125,3480.5,2462.2,3156.1299,-350.6811,,,
1480,3471.781,3500.681,3501.261,3458.041,3481.7,3494.8,3474.95,2462.2,3124.6029,-347.1781,,,
1481,3472.521,3482.741,3500.071,3448.661,3477.95,3498.25,3469.5,2462.2,3125.2689,-347.2521,,,
1482,3433.471,3469.051,3470.321,3411.811,3477.45,3507.525,3469.375,2462.2,3090.1239,-343.3471,,,
1483,3448.291,3421.141,3490.111,3415.691,3477.95,3516.525,3473.962,2462.2,3103.4619,-344.8291,,,
1484,3477.841,3534.921,3535.411,3437.661,3502.05,3524.5,3482.075,2462.2,3130.0569,-347.7841,,,
1485,3593.111,3482.051,3594.531,3465.321,3507.9,3518.825,3485.962,2462.2,3233.7999,-359.3111,,,
1486,3456.911,3480.131,3482.081,3426.701,3518.55,3513.125,3490.613,2462.2,3111.2199,-345.6911,,,
1487,3543.161,3471.461,3558.561,3452.771,3537.6,3508.975,3495.462,2462.2,3188.8449,-354.3161,,,
1488,3558.701,3541.731,3588.831,3541.171,3555.1,3495.475,3499.613,2462.2,3202.8309,-355.8701,,,
1489,3545.191,3564.041,3577.531,3497.661,3546.95,3471.875,3503.738,2462.2,3190.6719,-354.5191,,,
1490,3592.471,3535.231,3597.751,3535.231,3529.75,3455.1,3508.975,2462.2,3233.2239,-359.2471,,,
1491,3561.371,3575.681,3579.521,3542.381,3507.7,3440.75,3514.375,2462.2,3205.2339,-356.1371,,,
1492,3503.821,3558.861,3561.441,3498.381,3480.35,3431.225,3515.15,2462.2,3153.4389,-350.3821,True,,-350.3820999999998
1493,3481.901,3500.741,3501.251,3451.181,3435.85,3431.4,3517.063,2462.2,3133.7109,-348.1901,,,
1494,3432.821,3478.431,3489.571,3432.821,3396.8,3439.65,3520.075,2462.2,3089.5389,-343.2821,,,
1495,3434.331,3424.781,3441.96,3410.671,3380.45,3453.1,3521.738,2462.2,3090.8979,-343.4331,,,
1496,3346.76,3438.821,3445.7,3339.301,3373.8,3468.1,3519.613,2462.2,3012.084,-334.676,,,
1497,3303.73,3336.48,3342.99,3296.291,3382.1,3481.95,3521.962,2462.2,2973.357,-330.373,,,
1498,3402.23,3305.541,3404.75,3296.76,3426.95,3503.75,3536.625,2462.2,3062.007,-340.223,,,
1499,3386.33,3396.62,3404.64,3354.65,3482.5,3535.6,3548.75,2462.2,3047.697,-338.633,,,
1500,3450.04,3391.74,3453.35,3385.68,3525.75,3562.85,3562.2,2462.2,3105.036,-345.004,,,
1501,3571.05,3480.15,3582.44,3475.84,3562.4,3588,3574.163,2462.2,3213.945,-357.105,,,
1502,3568.28,3560.72,3610.69,3550.67,3581.8,3599.075,3582.275,2462.2,3211.452,-356.828,,True,
1503,3594.51,3583.34,3620.32,3578.28,3580.55,3602.725,3585.75,2462.2,3235.059,-359.451,,,
1504,3572.53,3612.75,3623.27,3495.64,3588.7,3600.5,3588,2462.2,3215.277,-357.253,,,
1505,3589.41,3575.02,3614.95,3568.51,3599.95,3590.375,3588.663,2462.2,3230.469,-358.941,,,
1506,3579.83,3577.24,3601.29,3544.9,3613.6,3571.125,3585.85,2462.2,3221.847,-357.983,,,
1507,3579.28,3554.48,3603.7,3543.42,3616.35,3561.975,3581.975,2462.2,3221.352,-357.928,,,
1508,3670.81,3624.02,3671.04,3590.94,3624.9,3569.5,3579.038,2462.2,3303.729,-367.081,,,
1509,3644.63,3668.83,3672.8,3633.45,3612.3,3561.9,3573.025,2462.2,3280.167,-364.463,True,,-364.46299999999974
1510,3581.63,3643.49,3646.26,3530.06,3580.8,3561.55,3564.363,2462.2,3223.467,-358.163,,,
1511,3596.95,3590.88,3603.12,3551.48,3528.65,3560.325,3556.363,2462.2,3237.255,-359.695,,,
1512,3578.87,3597.33,3607.56,3570.29,3507.6,3565.475,3550.025,2462.2,3220.983,-357.887,,,
1513,3507.56,3560.83,3566.78,3485.52,3514.1,3568.775,3542.85,2462.2,3156.804,-350.756,,True,
1514,3415.08,3511.67,3511.76,3415.08,3511.5,3575.5,3536.575,2462.2,3073.572,-341.508,,,
1515,3440.34,3382.51,3480.93,3367.29,3542.3,3586.95,3530.637,2462.2,3096.306,-344.034,,,
1516,3635.79,3485.77,3646.61,3472.95,3592,3600.575,3525.538,2462.2,3272.211,-363.579,,,
1517,3541.51,3629.63,3630.3,3508.06,3623.35,3601.975,3513.6,2462.2,3187.359,-354.151,,,
1518,3680.75,3548.08,3698.13,3538.86,3623.45,3588.575,3498.575,2462.2,3312.675,-368.075,,,
1519,3636.53,3665.51,3666.27,3628.2,3639.5,3584.15,3486.913,2462.2,3272.877,-363.653,,,
1520,3630.58,3631.01,3658.21,3597.31,3631.6,3567.175,3474.35,2462.2,3267.522,-363.058,,,
1521,3638.07,3642.44,3653.9,3604.61,3609.15,3552.4,3463.462,2462.2,3274.263,-363.807,,,
1522,3633.85,3630.23,3652.81,3612.79,3580.6,3534.575,3448.7,2462.2,3270.465,-363.385,,,
1523,3644.96,3628.35,3649.42,3619.99,3553.7,3516.925,3435.663,2462.2,3280.464,-364.496,,,
1524,3541.051,3625.801,3625.891,3541.051,3528.8,3497.65,3423.125,2462.2,3186.9459,-354.1051,,,
1525,3489.541,3518.72,3518.891,3445.361,3502.75,3474.325,3408.275,2462.2,3140.5869,-348.9541,,,
1526,3506.95,3499.99,3529.061,3487.68,3495.65,3450.5,3394.425,2462.2,3156.255,-350.695,,,
1527,3500.59,3495.67,3514.83,3468.86,3488.55,3425.225,3381.425,2462.2,3150.531,-350.059,,,
1528,3520.4,3503.78,3532.19,3501.5,3480.15,3408.575,3368,2462.2,3168.36,-352.04,,,
1529,3487.11,3495.79,3495.89,3452.61,3466.5,3389.675,3352.75,2462.2,3138.399,-348.711,,,
1530,3491.07,3483.02,3506.03,3474.36,3445.9,3381.525,3335.538,2462.2,3141.963,-349.107,True,,-349.10699999999997
1531,3458.86,3464.32,3471.83,3432.26,3405.35,3374.525,3319.563,2462.2,3112.974,-345.886,,,
1532,3443.52,3453.89,3476.34,3415.22,3361.9,3362.825,3296.587,2462.2,3099.168,-344.352,,,
1533,3402.53,3435.43,3447.48,3397.25,3337,3354.4,3272.512,2462.2,3062.277,-340.253,,,
1534,3205.83,3392.8,3394.72,3198.31,3312.85,3348.6,3249.375,2462.2,2885.247,-320.583,,,
1535,3305.38,3280.37,3329.54,3276.32,3317.15,3342.225,3232.663,2462.2,2974.842,-330.538,,,
1536,3265.19,3247.05,3291.18,3239.0,3343.7,3338.35,3222.688,2462.2,2938.671,-326.519,,,
1537,3303.77,3329.33,3337.17,3258.27,3363.75,3337.625,3213.337,2462.2,2973.393,-330.377,,,
1538,3384.29,3314.72,3392.1,3314.32,3371.8,3327.425,3203.425,2462.2,3045.861,-338.429,,,
1539,3421.7,3414.24,3432.9,3385.44,3384.35,3315.825,3198.113,2462.2,3079.53,-342.17,,,
1540,3354.98,3413.25,3436.39,3354.98,3367.3,3289.55,3187.387,2462.2,3019.482,-335.498,,,
1541,3364.15,3347.32,3381.15,3341.42,3333,3264.6,3182.738,2462.2,3027.735,-336.415,,,
1542,3375.03,3369.28,3414.66,3358.55,3311.5,3230.35,3178.288,2462.2,3037.527,-337.503,,,
1543,3355.36,3377.57,3379.63,3343.02,3283.05,3190.625,3174.938,2462.2,3019.824,-335.536,,,
1544,3238.85,3329.16,3330.79,3231.81,3247.3,3150.15,3170.738,2462.2,2914.965,-323.885,,,
1545,3250.1,3241.71,3268.43,3188.43,3211.8,3123.1,3166.188,2462.2,2925.09,-325.01,,,
1546,3258.55,3239.64,3287.63,3227.09,3196.2,3107.025,3162.25,2462.2,2932.695,-325.855,,,
1547,3209.06,3227.4,3276.55,3204.31,3149.2,3089.05,3160,2462.2,2888.154,-320.906,True,,-320.90599999999995
1548,3144.02,3198.52,3199.92,3140.5,3098.2,3079.425,3157.188,2462.2,2829.618,-314.402,,,
1549,3181.58,3151.63,3193.59,3151.26,3053,3080.4,3152.462,2462.2,2863.422,-318.158,,,
1550,3078.75,3163.71,3164.03,3071.27,3034.4,3085.225,3148.75,2462.2,2770.875,-307.875,,,
1551,2992.98,3004.8,3033.74,2988.29,3017.85,3100.875,3143.163,2462.2,2693.682,-299.298,,,
1552,2975.53,2972.29,2998.55,2923.93,3028.9,3126.225,3137.462,2462.2,2677.977,-297.553,,,
1553,3066.37,2972.64,3088.08,2959.74,3060.65,3159.25,3131.038,2462.2,2759.733,-306.637,,True,
1554,3057.11,3058.53,3090.07,3028.41,3107.8,3191.325,3123.913,2462.2,2751.399,-305.711,,,
1555,3041.82,3080.93,3122.05,2989.24,3136.05,3209.275,3123.325,2462.2,2737.638,-304.182,,,
1556,3130.14,3060.07,3159.17,3041.42,3183.9,3217.475,3127.1,2462.2,2817.126,-313.014,,,
1557,3196.01,3131.03,3237.22,3131.02,3223.55,3230.95,3132.712,2462.2,2876.409,-319.601,,,
1558,3163.51,3208.6,3210.64,3090.61,3257.85,3234.95,3131.65,2462.2,2847.159,-316.351,,,
1559,3325.06,3199.69,3330.43,3170.96,3274.85,3224.525,3132.712,2462.2,2992.554,-332.506,,,
1560,3274.58,3320.1,3329.12,3274.58,3282.5,3212.275,3132.9,2462.2,2947.122,-327.458,,,
1561,3290.39,3258.24,3296.94,3212.45,3251.05,3185.45,3124.113,2462.2,2961.351,-329.039,,,
1562,3298.81,3302.64,3325.74,3264.95,3238.35,3148.7,3111.925,2462.2,2968.929,-329.881,,,
1563,3248.35,3293.39,3298.91,3240.53,3212.05,3102.825,3105.4,2462.2,2923.515,-324.835,,,
1564,3152.81,3238.13,3253.45,3152.69,3174.2,3056.5,3097.738,2462.2,2837.529,-315.281,,,
1565,3179.19,3162.91,3204.12,3150.17,3142.05,3037.375,3103.063,2462.2,2861.271,-317.919,,,
1566,3188.31,3194.91,3207.39,3143.74,3119.85,3036.725,3116.95,2462.2,2869.479,-318.831,True,,-318.83100000000013
1567,3084.2,3170.97,3170.97,3047.3,3059.05,3034.475,3127.087,2462.2,2775.78,-308.42,,,
1568,3097.79,3104.21,3153.23,3078.13,2993.6,3028.35,3146.35,2462.2,2788.011,-309.779,,,
1569,3055.35,3077.14,3099.39,3038.99,2938.8,3040.9,3168.375,2462.2,2749.815,-305.535,,,
1570,2898.45,3051.96,3059.99,2892.65,2932.7,3053.525,3192.262,2462.2,2608.605,-289.845,,,
1571,2824.64,2890.93,2904.79,2813.62,2953.6,3062.775,3222.813,2524.57,2542.176,-282.464,,,
1572,2804.58,2843.7,2901.28,2795.49,3009.9,3075.15,3265.325,2546.84,2524.122,-246.66,,,
1573,3003.54,2830.27,3003.54,2825.77,3063.1,3107.975,3312.475,2591.69,2703.186,-300.354,,,
1574,3152.04,3046.78,3168.19,3030.73,3143,3138.975,3360.313,2647.601,2836.836,-315.204,True,,-315.2039999999997
1575,3149.57,3156.3,3212.27,3116.89,3174.35,3168.75,3394.7,2647.601,2834.613,-314.957,,,
1576,3082.68,3172.39,3203.79,3065.46,3171.95,3197.175,3418.613,2647.601,2774.412,-308.268,,,
1577,3210.85,3109.83,3210.85,3019.12,3140.4,3219.7,3437.938,2647.601,2889.765,-321.085,,,
1578,3222.4,3229.6,3241.52,3178.86,3152.85,3264.35,3470.238,2647.601,2900.16,-322.24,,,
1579,3135.37,3203.62,3221.17,3113.7,3134.95,3295.85,3495.925,2647.601,2821.833,-313.537,,,
1580,3021.25,3144.39,3146.57,3021.25,3163.15,3331,3519.137,2647.601,2719.125,-302.125,,,
1581,3178.28,3014.57,3183.01,2982.22,3222.4,3382.85,3544.5,2647.601,2860.452,-317.828,,,
1582,3110.71,3171.99,3186.81,3083.2,3299,3455.5,3574.125,2647.601,2799.639,-311.071,,,
1583,3283.44,3140.27,3319.8,3137.48,3375.85,3516.975,3592.512,2647.601,2955.096,-328.344,,,
1584,3437.95,3344.46,3454.95,3334.73,3456.75,3581.65,3615.063,2647.601,3094.155,-343.795,,,
