,avge,count,days,ma,scope,sum
137,138.406803889,54,250,"('ma10', 'ma20')",0.11,7473.96741
138,202.927636195,113,280,"('ma5', 'ma10')",0.11,22930.82289
139,76.2962616923,65,280,"('ma5', 'ma20')",0.11,4959.25701
140,103.859493148,54,280,"('ma10', 'ma20')",0.11,5608.41263
141,201.860954779,113,290,"('ma5', 'ma10')",0.11,22810.28789
142,69.577954,65,290,"('ma5', 'ma20')",0.11,4522.56701
143,102.133448704,54,290,"('ma10', 'ma20')",0.11,5515.20623
144,201.551282212,113,300,"('ma5', 'ma10')",0.11,22775.29489
145,48.5646155385,65,300,"('ma5', 'ma20')",0.11,3156.70001
146,93.9571338889,54,300,"('ma10', 'ma20')",0.11,5073.68523
147,45.4424120354,113,100,"('ma5', 'ma10')",0.12,5134.99256
148,35.1395187692,65,100,"('ma5', 'ma20')",0.12,2284.06872
149,91.8216851852,54,100,"('ma10', 'ma20')",0.12,4958.371
150,135.503233628,113,150,"('ma5', 'ma10')",0.12,15311.8654
151,86.7653446154,65,150,"('ma5', 'ma20')",0.12,5639.7474
152,189.778432593,54,150,"('ma10', 'ma20')",0.12,10248.03536
153,179.701703363,113,200,"('ma5', 'ma10')",0.12,20306.29248
154,71.4548812308,65,200,"('ma5', 'ma20')",0.12,4644.56728
155,175.676615556,54,200,"('ma10', 'ma20')",0.12,9486.53724
156,200.815843186,113,250,"('ma5', 'ma10')",0.12,22692.19028
157,98.072432,65,250,"('ma5', 'ma20')",0.12,6374.70808
158,178.913720741,54,250,"('ma10', 'ma20')",0.12,9661.34092
159,186.598421593,113,280,"('ma5', 'ma10')",0.12,21085.62164
160,53.3299064615,65,280,"('ma5', 'ma20')",0.12,3466.44392
161,121.322132593,54,280,"('ma10', 'ma20')",0.12,6551.39516
162,186.372802124,113,290,"('ma5', 'ma10')",0.12,21060.12664
163,46.6115987692,65,290,"('ma5', 'ma20')",0.12,3029.75392
164,127.20921037,54,290,"('ma10', 'ma20')",0.12,6869.29736
165,186.217111858,113,300,"('ma5', 'ma10')",0.12,21042.53364
166,25.5982603077,65,300,"('ma5', 'ma20')",0.12,1663.88692
167,116.368802963,54,300,"('ma10', 'ma20')",0.12,6283.91536
168,33.4343118584,113,100,"('ma5', 'ma10')",0.13,3778.07724
169,24.7824518462,65,100,"('ma5', 'ma20')",0.13,1610.85937
170,78.7258316667,54,100,"('ma10', 'ma20')",0.13,4251.19491
171,123.185418584,113,150,"('ma5', 'ma10')",0.13,13919.9523
172,77.0488912308,65,150,"('ma5', 'ma20')",0.13,5008.17793
173,176.187148889,54,150,"('ma10', 'ma20')",0.13,9514.10604
174,169.338252389,113,200,"('ma5', 'ma10')",0.13,19135.22252
175,59.2970809231,65,200,"('ma5', 'ma20')",0.13,3854.31026
176,166.624845741,54,200,"('ma10', 'ma20')",0.13,8997.74167
177,190.766221504,113,250,"('ma5', 'ma10')",0.13,21556.58303
178,81.5184672308,65,250,"('ma5', 'ma20')",0.13,5298.70037
179,180.154208148,54,250,"('ma10', 'ma20')",0.13,9728.32724
180,179.287061239,113,280,"('ma5', 'ma10')",0.13,20259.43792
181,37.2303158462,65,280,"('ma5', 'ma20')",0.13,2419.97053
182,134.069972222,54,280,"('ma10', 'ma20')",0.13,7239.7785
183,181.647202832,113,290,"('ma5', 'ma10')",0.13,20526.13392
184,27.8007773846,65,290,"('ma5', 'ma20')",0.13,1807.05053
185,142.97625,54,290,"('ma10', 'ma20')",0.13,7720.7175
186,182.235937345,113,300,"('ma5', 'ma10')",0.13,20592.66092
187,5.84143892308,65,300,"('ma5', 'ma20')",0.13,379.69353
188,134.444712963,54,300,"('ma10', 'ma20')",0.13,7260.0145
189,23.0010592857,112,100,"('ma5', 'ma10')",0.14,2576.11864
190,14.6228187692,65,100,"('ma5', 'ma20')",0.14,950.48322
191,63.9309996296,54,100,"('ma10', 'ma20')",0.14,3452.27398
192,105.075179469,113,150,"('ma5', 'ma10')",0.14,11873.49528
193,60.4303510769,65,150,"('ma5', 'ma20')",0.14,3927.97282
194,159.503113333,54,150,"('ma10', 'ma20')",0.14,8613.16812
195,151.461393274,113,200,"('ma5', 'ma10')",0.14,17115.13744
196,48.2818732308,65,200,"('ma5', 'ma20')",0.14,3138.32176
197,147.983467778,54,200,"('ma10', 'ma20')",0.14,7991.10726
198,178.648444425,113,250,"('ma5', 'ma10')",0.14,20187.27422
199,84.2034833846,65,250,"('ma5', 'ma20')",0.14,5473.22642
200,166.369758148,54,250,"('ma10', 'ma20')",0.14,8983.96694
201,170.483386195,113,280,"('ma5', 'ma10')",0.14,19264.62264
202,49.4506138462,65,280,"('ma5', 'ma20')",0.14,3214.2899
203,121.462689259,54,280,"('ma10', 'ma20')",0.14,6558.98522
204,170.810253451,113,290,"('ma5', 'ma10')",0.14,19301.55864
205,42.9084446154,65,290,"('ma5', 'ma20')",0.14,2789.0489
206,129.726170741,54,290,"('ma10', 'ma20')",0.14,7005.21322
207,173.283058761,113,300,"('ma5', 'ma10')",0.14,19580.98564
208,15.04666,65,300,"('ma5', 'ma20')",0.14,978.0329
209,120.651485556,54,300,"('ma10', 'ma20')",0.14,6515.18022
210,34.478309375,112,100,"('ma5', 'ma10')",0.15,3861.57065
211,28.7990015385,65,100,"('ma5', 'ma20')",0.15,1871.9351
212,53.989775,54,100,"('ma10', 'ma20')",0.15,2915.44785
213,117.065573894,113,150,"('ma5', 'ma10')",0.15,13228.40985
214,71.9200738462,65,150,"('ma5', 'ma20')",0.15,4674.8048
215,142.819077778,54,150,"('ma10', 'ma20')",0.15,7712.2302
216,145.692232743,113,200,"('ma5', 'ma10')",0.15,16463.2223
217,28.5080707692,65,200,"('ma5', 'ma20')",0.15,1853.0246
218,129.342089815,54,200,"('ma10', 'ma20')",0.15,6984.47285
219,173.313963717,113,250,"('ma5', 'ma10')",0.15,19584.4779
220,63.5867376923,65,250,"('ma5', 'ma20')",0.15,4133.13795
221,147.140067593,54,250,"('ma10', 'ma20')",0.15,7945.56365
222,178.214634513,113,280,"('ma5', 'ma10')",0.15,20138.2537
223,37.4255069231,65,280,"('ma5', 'ma20')",0.15,2432.65795
224,101.681276852,54,280,"('ma10', 'ma20')",0.15,5490.78895
225,175.859193363,113,290,"('ma5', 'ma10')",0.15,19872.08885
226,30.57503,65,290,"('ma5', 'ma20')",0.15,1987.37695
227,109.944758333,54,290,"('ma10', 'ma20')",0.15,5937.01695
228,175.10164469,113,300,"('ma5', 'ma10')",0.15,19786.48585
229,3.01124538462,65,300,"('ma5', 'ma20')",0.15,195.73095
230,100.870073148,54,300,"('ma10', 'ma20')",0.15,5446.98395
231,26.4985082143,112,100,"('ma5', 'ma10')",0.16,2967.83292
232,14.4730209231,65,100,"('ma5', 'ma20')",0.16,940.74636
233,47.3076,54,100,"('ma10', 'ma20')",0.16,2554.6104
234,106.728655929,113,150,"('ma5', 'ma10')",0.16,12060.33812
235,55.6802129231,65,150,"('ma5', 'ma20')",0.16,3619.21384
236,133.813554074,54,150,"('ma10', 'ma20')",0.16,7225.93192
237,137.075844602,113,200,"('ma5', 'ma10')",0.16,15489.57044
238,15.6822953846,65,200,"('ma5', 'ma20')",0.16,1019.3492
239,116.653797778,54,200,"('ma10', 'ma20')",0.16,6299.30508
240,159.030696991,113,250,"('ma5', 'ma10')",0.16,17970.46876
241,48.7653846154,65,250,"('ma5', 'ma20')",0.16,3169.75
242,134.369586667,54,250,"('ma10', 'ma20')",0.16,7255.95768
243,169.073581947,113,280,"('ma5', 'ma10')",0.16,19105.31476
244,28.0492307692,65,280,"('ma5', 'ma20')",0.16,1823.2
245,101.25537037,54,280,"('ma10', 'ma20')",0.16,5467.79
246,170.278573097,113,290,"('ma5', 'ma10')",0.16,19241.47876
247,27.5682923077,65,290,"('ma5', 'ma20')",0.16,1791.939
248,113.443666667,54,290,"('ma10', 'ma20')",0.16,6125.958
249,171.559106903,113,300,"('ma5', 'ma10')",0.16,19386.17908
250,3.53450769231,65,300,"('ma5', 'ma20')",0.16,229.743
251,108.358240741,54,300,"('ma10', 'ma20')",0.16,5851.345
252,17.9812852679,112,100,"('ma5', 'ma10')",0.17,2013.90395
253,6.02227492308,65,100,"('ma5', 'ma20')",0.17,391.44787
254,45.4329527778,54,100,"('ma10', 'ma20')",0.17,2453.37945
255,93.0056423009,113,150,"('ma5', 'ma10')",0.17,10509.63758
256,48.4928983077,65,150,"('ma5', 'ma20')",0.17,3152.03839
257,140.441987778,54,150,"('ma10', 'ma20')",0.17,7583.86734
258,125.566999292,113,200,"('ma5', 'ma10')",0.17,14189.07092
259,9.65135261538,65,200,"('ma5', 'ma20')",0.17,627.33792
260,139.077122407,54,200,"('ma10', 'ma20')",0.17,7510.16461
261,143.118387699,113,250,"('ma5', 'ma10')",0.17,16172.37781
262,33.0599163077,65,250,"('ma5', 'ma20')",0.17,2148.89456
263,148.325977963,54,250,"('ma10', 'ma20')",0.17,8009.60281
264,153.114458496,113,280,"('ma5', 'ma10')",0.17,17301.93381
265,14.8717624615,65,280,"('ma5', 'ma20')",0.17,966.66456
266,122.629940926,54,280,"('ma10', 'ma20')",0.17,6622.01681
267,150.487941327,113,290,"('ma5', 'ma10')",0.17,17005.13737
268,13.0488086154,65,290,"('ma5', 'ma20')",0.17,848.17256
269,133.790829815,54,290,"('ma10', 'ma20')",0.17,7224.70481
270,151.506028407,113,300,"('ma5', 'ma10')",0.17,17120.18121
271,-11.7002067692,65,300,"('ma5', 'ma20')",0.17,-760.51344
272,125.742996481,54,300,"('ma10', 'ma20')",0.17,6790.12181
273,7.7285025,112,100,"('ma5', 'ma10')",0.18,865.59228
274,-3.76667138462,65,100,"('ma5', 'ma20')",0.18,-244.83364
275,61.8867618519,54,100,"('ma10', 'ma20')",0.18,3341.88514
276,82.1715561062,113,150,"('ma5', 'ma10')",0.18,9285.38584
277,33.1564778462,65,150,"('ma5', 'ma20')",0.18,2155.17106
278,155.397221481,54,150,"('ma10', 'ma20')",0.18,8391.44996
279,113.587805664,113,200,"('ma5', 'ma10')",0.18,12835.42204
280,-6.49187569231,65,200,"('ma5', 'ma20')",0.18,-421.97192
281,121.739832222,54,200,"('ma10', 'ma20')",0.18,6573.95094
282,129.067258407,113,250,"('ma5', 'ma10')",0.18,14584.6002
283,15.1959396923,65,250,"('ma5', 'ma20')",0.18,987.73608
284,129.908050741,54,250,"('ma10', 'ma20')",0.18,7015.03474
285,136.311694513,113,280,"('ma5', 'ma10')",0.18,15403.22148
286,-4.99387323077,65,280,"('ma5', 'ma20')",0.18,-324.60176
287,104.212013704,54,280,"('ma10', 'ma20')",0.18,5627.44874
288,134.829882478,113,290,"('ma5', 'ma10')",0.18,15235.77672
289,-6.81682707692,65,290,"('ma5', 'ma20')",0.18,-443.09376
290,115.372902593,54,290,"('ma10', 'ma20')",0.18,6230.13674
291,135.362779469,113,300,"('ma5', 'ma10')",0.18,15295.99408
292,-31.5658424615,65,300,"('ma5', 'ma20')",0.18,-2051.77976
293,107.325069259,54,300,"('ma10', 'ma20')",0.18,5795.55374
294,-3.32534964286,112,100,"('ma5', 'ma10')",0.19,-372.43916
295,-6.19458815385,65,100,"('ma5', 'ma20')",0.19,-402.64823
296,55.909777037,54,100,"('ma10', 'ma20')",0.19,3019.12796
297,79.3376018584,113,150,"('ma5', 'ma10')",0.19,8965.14901
298,31.9455189231,65,150,"('ma5', 'ma20')",0.19,2076.45873
299,149.884657222,54,150,"('ma10', 'ma20')",0.19,8093.77149
300,118.354825752,113,200,"('ma5', 'ma10')",0.19,13374.09531
301,1.39883723077,65,200,"('ma5', 'ma20')",0.19,90.92442
302,126.870375926,54,200,"('ma10', 'ma20')",0.19,6851.0003
303,111.297796283,113,250,"('ma5', 'ma10')",0.19,12576.65098
304,3.95730784615,65,250,"('ma5', 'ma20')",0.19,257.22501
305,113.148139815,54,250,"('ma10', 'ma20')",0.19,6109.99955
306,116.961657876,113,280,"('ma5', 'ma10')",0.19,13216.66734
307,-16.159046,65,280,"('ma5', 'ma20')",0.19,-1050.33799
308,85.7940864815,54,280,"('ma10', 'ma20')",0.19,4632.88067
309,115.256586372,113,290,"('ma5', 'ma10')",0.19,13023.99426
310,-24.2136536923,65,290,"('ma5', 'ma20')",0.19,-1573.88749
311,96.9549753704,54,290,"('ma10', 'ma20')",0.19,5235.56867
312,115.527036637,113,300,"('ma5', 'ma10')",0.19,13054.55514
313,-49.1532844615,65,300,"('ma5', 'ma20')",0.19,-3194.96349
314,88.907142037,54,300,"('ma10', 'ma20')",0.19,4800.98567
315,-10.7300660714,112,100,"('ma5', 'ma10')",0.2,-1201.7674
316,-16.1767446154,65,100,"('ma5', 'ma20')",0.2,-1051.4884
317,52.9559814815,54,100,"('ma10', 'ma20')",0.2,2859.623
318,65.8520902655,113,150,"('ma5', 'ma10')",0.2,7441.2862
319,25.0402307692,65,150,"('ma5', 'ma20')",0.2,1627.615
320,144.557007407,54,150,"('ma10', 'ma20')",0.2,7806.0784
321,102.686290265,113,200,"('ma5', 'ma10')",0.2,11603.5508
322,-8.08805846154,65,200,"('ma5', 'ma20')",0.2,-525.7238
323,126.880733333,54,200,"('ma10', 'ma20')",0.2,6851.5596
324,93.5879539823,113,250,"('ma5', 'ma10')",0.2,10575.4388
325,-7.96166461538,65,250,"('ma5', 'ma20')",0.2,-517.5082
326,104.860011111,54,250,"('ma10', 'ma20')",0.2,5662.4406
327,97.6116212389,113,280,"('ma5', 'ma10')",0.2,11030.1132
328,-34.7741569231,65,280,"('ma5', 'ma20')",0.2,-2260.3202
329,76.2565407407,54,280,"('ma10', 'ma20')",0.2,4117.8532
330,97.0290106195,113,290,"('ma5', 'ma10')",0.2,10964.2782
331,-43.5171476923,65,290,"('ma5', 'ma20')",0.2,-2828.6146
332,81.2621444444,54,290,"('ma10', 'ma20')",0.2,4388.1558
333,96.9730318584,113,300,"('ma5', 'ma10')",0.2,10957.9526
334,-68.6363261538,65,300,"('ma5', 'ma20')",0.2,-4461.3612
335,75.4891074074,54,300,"('ma10', 'ma20')",0.2,4076.4118
