,date,open,close,low,earning,stoploss_point,stoploss,earning_with_stoploss
331, 2014/10/20,2448.449,2454.709,2441.899,1076.472,2081.18165,-367.26735,1076.472
332, 2014/10/17,2443.219,2441.729,2410.399,1149.662,2076.73615,-366.48285,1149.662
333, 2014/10/16,2448.969,2444.399,2441.819,1140.292,2081.62365,-367.34535,1140.292
334, 2014/10/15,2444.539,2463.869,2431.189,1126.702,2077.85815,-366.68085,1126.702
335, 2014/10/14,2451.089,2446.559,2436.339,1073.442,2083.42565,-367.66335,1073.442
336, 2014/10/13,2457.409,2454.949,2430.549,1015.842,2088.79765,-368.61135,1015.842
337, 2014/10/10,2472.099,2466.789,2457.679,1105.602,2101.28415,-370.81485,1105.602
338, 2014/10/09,2480.199,2481.959,2461.109,1053.982,2108.16915,-372.02985,1053.982
339, 2014/10/08,2460.869,2478.379,2445.269,1073.203,2091.73865,-369.13035,1073.203
340, 2014/09/30,2452.169,2450.989,2444.199,1034.643,2084.34365,-367.82535,1034.643
341, 2014/09/29,2443.909,2447.799,2435.609,962.203,2077.32265,-366.58635,962.203
342, 2014/09/26,2430.809,2437.199,2420.499,1014.233,2066.18765,-364.62135,1014.233
343, 2014/09/25,2453.419,2436.969,2429.589,994.272,2085.40615,-368.01285,994.272
344, 2014/09/24,2391.419,2441.859,2387.069,948.702,2032.70615,-358.71285,948.702
345, 2014/09/23,2379.519,2399.459,2379.519,916.962,2022.59115,-356.92785,916.962
346, 2014/09/22,2419.329,2378.919,2374.109,783.622,2056.42965,-362.89935,783.622
347, 2014/09/19,2409.309,2425.209,2402.309,769.542,2047.91265,-361.39635,769.542
348, 2014/09/18,2396.379,2408.659,2389.619,846.372,2036.92215,-359.45685,846.372
349, 2014/09/17,2395.359,2401.329,2379.089,836.593,2036.05515,-359.30385,836.593
350, 2014/09/16,2440.339,2388.759,2386.979,844.663,2074.28815,-366.05085,844.663
351, 2014/09/15,2432.999,2437.189,2418.959,830.032,2068.04915,-364.94985,830.032
352, 2014/09/12,2418.749,2438.359,2412.619,920.282,2055.93665,-362.81235,920.282
353, 2014/09/11,2430.679,2423.449,2417.269,877.572,2066.07715,-364.60185,877.572
354, 2014/09/10,2435.589,2432.429,2422.649,815.682,2070.25065,-365.33835,815.682
355, 2014/09/09,2452.229,2445.219,2437.079,784.772,2084.39465,-367.83435,784.772
356, 2014/09/05,2433.169,2449.259,2427.989,876.082,2068.19365,-364.97535,876.082
357, 2014/09/04,2411.929,2426.219,2404.079,740.302,2050.13965,-361.78935,740.302
358, 2014/09/03,2389.689,2408.839,2389.679,891.442,2031.23565,-358.45335,891.442
359, 2014/09/02,2359.859,2386.459,2349.949,987.332,2005.88015,-353.97885,987.332
360, 2014/09/01,2340.929,2355.319,2338.529,1016.632,1989.78965,-351.13935,1016.632
361, 2014/08/29,2317.299,2338.289,2313.259,1082.012,1969.70415,-347.59485,1082.012
362, 2014/08/28,2328.059,2311.279,2309.639,1005.962,1978.85015,-349.20885,1005.962
363, 2014/08/27,2323.789,2327.599,2322.889,926.702,1975.22065,-348.56835,926.702
364, 2014/08/26,2339.599,2324.089,2317.179,1026.232,1988.65915,-350.93985,1026.232
365, 2014/08/25,2367.019,2342.859,2338.459,995.062,2011.96615,-355.05285,995.062
366, 2014/08/22,2352.319,2365.359,2350.989,1014.222,1999.47115,-352.84785,1014.222
367, 2014/08/21,2365.729,2354.239,2333.299,976.562,2010.86965,-354.85935,976.562
368, 2014/08/20,2371.649,2366.139,2360.839,833.992,2015.90165,-355.74735,833.992
369, 2014/08/19,2378.889,2374.769,2358.969,646.802,2022.05565,-356.83335,646.802
370, 2014/08/18,2366.269,2374.559,2361.199,676.662,2011.32865,-354.94035,676.662
371, 2014/08/15,2337.989,2360.639,2333.119,937.542,1987.29065,-350.69835,937.542
372, 2014/08/14,2357.199,2335.949,2334.079,1232.342,2003.61915,-353.57985,1232.342
373, 2014/08/13,2358.459,2358.899,2335.689,1402.992,2004.69015,-353.76885,1402.992
374, 2014/08/12,2361.169,2357.049,2344.719,1524.972,2006.99365,-354.17535,1524.972
375, 2014/08/11,2338.009,2365.349,2337.009,1487.402,1987.30765,-350.70135,1487.402
376, 2014/08/08,2329.179,2331.129,2319.29,1748.692,1979.80215,-349.37685,1748.692
377, 2014/08/07,2363.609,2327.459,2326.269,1709.932,2009.06765,-354.54135,1709.932
378, 2014/08/06,2358.209,2363.219,2334.33,1717.251,2004.47765,-353.73135,1717.251
379, 2014/08/05,2376.799,2369.349,2353.789,1639.332,2020.27915,-356.51985,1639.332
380, 2014/08/04,2336.629,2375.619,2332.139,1730.042,1986.13465,-350.49435,1730.042
381, 2014/08/01,2341.229,2329.399,2328.969,1743.132,1990.04465,-351.18435,1743.132
382, 2014/07/31,2321.969,2350.25,2316.58,1584.972,1973.67365,-348.29535,1584.972
383, 2014/07/30,2324.689,2322.01,2316.06,1507.162,1975.98565,-348.70335,1507.162
384, 2014/07/29,2326.039,2331.369,2316.219,1540.862,1977.13315,-348.90585,1540.862
385, 2014/07/28,2272.379,2323.899,2272.379,1675.782,1931.52215,-340.85685,1675.782
386, 2014/07/25,2243.07,2260.449,2239.07,1586.171,1906.6095,-336.4605,1586.171
387, 2014/07/24,2199.83,2237.01,2199.83,1616.871,1869.8555,-329.9745,1616.871
388, 2014/07/23,2191.39,2197.83,2190.55,1624.021,1862.6815,-328.7085,1624.021
389, 2014/07/22,2162.44,2192.7,2162.24,1767.941,1838.074,-324.366,1767.941
390, 2014/07/21,2164.22,2166.29,2158.96,1646.871,1839.587,-324.633,1646.871
391, 2014/07/18,2147.66,2164.14,2145.45,1671.071,1825.511,-322.149,1671.071
392, 2014/07/17,2166.83,2157.07,2147.08,2009.451,1841.8055,-325.0245,2009.451
393, 2014/07/16,2172.82,2170.87,2166.77,2077.991,1846.897,-325.923,2077.991
394, 2014/07/15,2170.09,2174.979,2165.21,1987.071,1844.5765,-325.5135,1987.071
395, 2014/07/14,2149.54,2171.76,2145.28,2016.471,1827.109,-322.431,2016.471
396, 2014/07/11,2136.32,2148.01,2134.79,2024.291,1815.872,-320.448,2024.291
397, 2014/07/10,2146.6,2142.85,2139.52,2004.901,1824.61,-321.99,2004.901
398, 2014/07/09,2178.14,2148.71,2148.26,1819.221,1851.419,-326.721,1819.221
399, 2014/07/08,2174.83,2180.47,2163.36,1791.931,1848.6055,-326.2245,1791.931
400, 2014/07/07,2178.55,2176.29,2171.08,1933.601,1851.7675,-326.7825,1933.601
401, 2014/07/04,2180.45,2178.7,2174.07,2031.362,1853.3825,-327.0675,2031.362
402, 2014/07/03,2169.0,2180.19,2164.84,1937.562,1843.65,-325.35,1937.562
403, 2014/07/02,2164.0,2170.87,2155.61,1733.632,1839.4,-324.6,1733.632
404, 2014/07/01,2169.2,2164.56,2157.13,1493.842,1843.82,-325.38,1493.842
405, 2014/06/30,2152.31,2165.12,2152.31,1775.692,1829.4635,-322.8465,1775.692
406, 2014/06/27,2146.37,2150.26,2138.93,1852.172,1824.4145,-321.9555,1852.172
407, 2014/06/26,2135.16,2149.08,2134.89,1750.762,1814.886,-320.274,1750.762
408, 2014/06/25,2141.73,2133.37,2126.03,1966.272,1820.4705,-321.2595,1966.272
409, 2014/06/24,2131.69,2144.82,2130.29,2121.332,1811.9365,-319.7535,2121.332
410, 2014/06/23,2137.93,2134.11,2132.45,2335.072,1817.2405,-320.6895,2335.072
411, 2014/06/20,2124.96,2136.73,2120.81,2066.592,1806.216,-318.744,2066.592
412, 2014/06/19,2161.43,2126.91,2119.5,2174.762,1837.2155,-324.2145,2174.762
413, 2014/06/18,2169.25,2160.24,2158.5,2537.272,1843.8625,-325.3875,2537.272
414, 2014/06/17,2185.68,2169.67,2168.45,2694.452,1857.828,-327.852,2694.452
415, 2014/06/16,2176.44,2191.86,2174.28,2609.652,1849.974,-326.466,2609.652
416, 2014/06/13,2150.99,2176.24,2150.57,2486.062,1828.3415,-322.6485,2486.062
417, 2014/06/12,2156.76,2153.41,2148.41,2773.792,1833.246,-323.514,2773.792
418, 2014/06/11,2156.15,2160.77,2152.08,2982.683,1832.7275,-323.4225,2982.683
419, 2014/06/10,2138.67,2161.27,2132.45,2926.152,1817.8695,-320.8005,2926.152
420, 2014/06/09,2128.232,2134.282,2126.672,3092.94,1808.9972,-319.2348,3092.94
421, 2014/06/06,2149.212,2134.722,2123.982,3185.91,1826.8302,-322.3818,3185.91
422, 2014/06/05,2126.612,2150.602,2123.522,3179.98,1807.6202,-318.9918,3179.98
423, 2014/06/04,2149.412,2128.272,2117.312,3159.7,1827.0002,-322.4118,3159.7
424, 2014/06/03,2157.642,2149.922,2149.292,3159.82,1833.9957,-323.6463,3159.82
425, 2014/05/30,2156.382,2156.462,2146.222,3197.37,1832.9247,-323.4573,3197.37
426, 2014/05/29,2171.262,2155.162,2154.932,3059.29,1845.5727,-325.6893,3059.29
427, 2014/05/28,2147.472,2169.352,2142.012,3033.95,1825.3512,-322.1208,3033.95
428, 2014/05/27,2154.402,2147.282,2145.752,2989.19,1831.2417,-323.1603,2989.19
429, 2014/05/26,2161.892,2155.982,2147.452,2999.98,1837.6082,-324.2838,2999.98
430, 2014/05/23,2130.772,2148.412,2128.662,2945.41,1811.1562,-319.6158,2945.41
431, 2014/05/22,2134.093,2130.873,2128.863,2706.739,1813.97905,-320.11395,2706.739
432, 2014/05/21,2106.763,2135.913,2096.513,2727.249,1790.74855,-316.01445,2727.249
433, 2014/05/20,2124.713,2115.773,2110.723,3056.719,1806.00605,-318.70695,3056.719
434, 2014/05/19,2139.363,2115.143,2105.713,3059.559,1818.45855,-320.90445,3059.559
435, 2014/05/16,2143.933,2145.953,2132.193,2955.559,1822.34305,-321.58995,2955.559
436, 2014/05/15,2169.282,2144.083,2142.343,2782.05,1843.8897,-325.3923,2782.05
437, 2014/05/14,2175.093,2172.373,2169.002,2665.889,1848.82905,-326.26395,2665.889
438, 2014/05/13,2180.063,2174.853,2167.772,2574.859,1853.05355,-327.00945,2574.859
439, 2014/05/12,2150.313,2180.052,2139.482,2580.909,1827.76605,-322.54695,2580.909
440, 2014/05/09,2138.843,2133.913,2120.603,2436.299,1818.01655,-320.82645,2436.299
441, 2014/05/08,2132.042,2135.502,2128.323,2485.43,1812.2357,-319.8063,2485.43
442, 2014/05/07,2151.472,2137.323,2136.992,2549.309,1828.7512,-322.7208,2549.309
443, 2014/05/06,2151.393,2157.333,2150.113,2567.048,1828.68405,-322.70895,2567.048
444, 2014/05/05,2152.593,2156.473,2131.233,2594.828,1829.70405,-322.88895,2594.828
445, 2014/04/30,2158.763,2158.663,2153.123,2531.769,1834.94855,-323.81445,2531.769
446, 2014/04/29,2134.413,2158.473,2131.783,2423.989,1814.25105,-320.16195,2423.989
447, 2014/04/28,2165.773,2134.973,2132.703,2304.319,1840.90705,-324.86595,2304.319
448, 2014/04/25,2195.813,2167.833,2167.643,2357.519,1866.44105,-329.37195,2357.519
449, 2014/04/24,2192.773,2190.473,2186.763,2404.068,1863.85705,-328.91595,2404.068
450, 2014/04/23,2191.233,2194.673,2187.393,2596.508,1862.54805,-328.68495,2596.508
451, 2014/04/22,2184.023,2196.793,2165.073,2565.868,1856.41955,-327.60345,2565.868
452, 2014/04/21,2209.943,2187.253,2186.753,2564.388,1878.45155,-331.49145,2564.388
453, 2014/04/18,2215.883,2224.483,2203.053,2525.978,1883.50055,-332.38245,2525.978
454, 2014/04/17,2238.783,2224.803,2221.953,2568.808,1902.96555,-335.81745,2568.808
455, 2014/04/16,2223.473,2232.533,2221.153,2479.168,1889.95205,-333.52095,2479.168
456, 2014/04/15,2261.413,2229.463,2225.693,2479.478,1922.20105,-339.21195,2479.478
457, 2014/04/14,2267.943,2268.613,2255.463,2471.868,1927.75155,-340.19145,2471.868
458, 2014/04/11,2269.563,2270.673,2261.133,2349.598,1929.12855,-340.43445,2349.598
459, 2014/04/10,2241.452,2273.762,2229.512,2280.468,1905.2342,-336.2178,2280.468
460, 2014/04/09,2239.792,2238.622,2228.992,2356.348,1903.8232,-335.9688,2356.348
461, 2014/04/08,2179.922,2237.322,2178.912,2333.628,1852.9337,-326.9883,2333.628
462, 2014/04/04,2157.982,2185.472,2155.282,2222.528,1834.2847,-323.6973,2222.528
463, 2014/04/03,2188.642,2165.012,2160.752,2249.538,1860.3457,-328.2963,2249.538
464, 2014/04/02,2166.073,2180.732,2164.012,2254.997,1841.16205,-324.91095,2254.997
465, 2014/04/01,2143.723,2163.123,2141.153,2200.697,1822.16455,-321.55845,2200.697
466, 2014/03/31,2156.053,2146.303,2134.423,2106.087,1832.64505,-323.40795,2106.087
467, 2014/03/28,2154.513,2151.973,2144.583,2141.287,1831.33605,-323.17695,2141.287
468, 2014/03/27,2168.343,2155.713,2146.923,2091.697,1843.09155,-325.25145,2091.697
469, 2014/03/26,2181.232,2171.052,2165.222,1989.308,1854.0472,-327.1848,1989.308
470, 2014/03/25,2170.782,2174.442,2164.672,1953.997,1845.1647,-325.6173,1953.997
471, 2014/03/24,2161.903,2176.552,2150.873,1961.996,1837.61755,-324.28545,1961.996
472, 2014/03/21,2079.873,2158.802,2077.762,1971.326,1767.89205,-311.98095,1971.326
473, 2014/03/20,2116.193,2086.973,2086.503,1971.986,1798.76405,-317.42895,1971.986
474, 2014/03/19,2131.282,2120.873,2101.282,1840.417,1811.5897,-319.6923,1840.417
475, 2014/03/18,2146.123,2138.133,2134.923,1803.876,1824.20455,-321.91845,1803.876
476, 2014/03/17,2132.792,2143.042,2118.952,1807.617,1812.8732,-319.9188,1807.617
477, 2014/03/14,2129.873,2122.843,2109.573,1843.176,1810.39205,-319.48095,1843.176
478, 2014/03/13,2119.552,2140.333,2115.992,1852.507,1801.6192,-317.9328,1852.507
479, 2014/03/12,2102.802,2114.133,2090.762,1789.767,1787.3817,-315.4203,1789.767
480, 2014/03/11,2092.613,2108.663,2088.733,1747.126,1778.72105,-313.89195,1747.126
481, 2014/03/10,2149.682,2097.792,2095.072,1696.367,1827.2297,-322.4523,1696.367
482, 2014/03/07,2170.042,2168.362,2161.442,1587.077,1844.5357,-325.5063,1587.077
483, 2014/03/06,2159.402,2173.632,2136.452,1546.267,1835.4917,-323.9103,1546.267
484, 2014/03/05,2187.353,2163.982,2159.603,1430.306,1859.25005,-328.10295,1430.306
485, 2014/03/04,2183.863,2184.272,2161.593,1408.976,1856.28355,-327.57945,1408.976
486, 2014/03/03,2173.913,2190.373,2167.913,1350.736,1847.82605,-326.08695,1350.736
487, 2014/02/28,2149.453,2178.973,2133.553,1371.156,1827.03505,-322.41795,1371.156
488, 2014/02/27,2170.813,2154.113,2150.143,1366.936,1845.19105,-325.62195,1366.936
489, 2014/02/26,2147.743,2163.413,2137.083,1330.776,1825.58155,-322.16145,1330.776
490, 2014/02/25,2216.513,2157.913,2150.103,1279.826,1884.03605,-332.47695,1279.826
491, 2014/02/24,2246.723,2214.513,2194.163,1284.096,1909.71455,-337.00845,1284.096
492, 2014/02/21,2284.033,2264.293,2250.653,1223.866,1941.42805,-342.60495,1223.866
493, 2014/02/20,2314.093,2287.443,2286.203,1287.166,1966.97905,-347.11395,1287.166
494, 2014/02/19,2280.933,2308.663,2274.153,1291.906,1938.79305,-342.13995,1291.906
495, 2014/02/18,2310.313,2282.443,2276.113,1255.976,1963.76605,-346.54695,1255.976
496, 2014/02/17,2308.793,2311.653,2293.553,1169.936,1962.47405,-346.31895,1169.936
497, 2014/02/14,2278.403,2295.573,2274.433,1243.916,1936.64255,-341.76045,1243.916
498, 2014/02/13,2288.453,2279.553,2278.263,1211.026,1945.18505,-343.26795,1211.026
499, 2014/02/12,2286.193,2291.253,2276.443,1183.636,1943.26405,-342.92895,1183.636
500, 2014/02/11,2267.743,2285.563,2262.603,1175.126,1927.58155,-340.16145,1175.126
501, 2014/02/10,2221.543,2267.533,2221.543,1212.576,1888.31155,-333.23145,1212.576
502, 2014/02/07,2187.343,2212.483,2177.123,1219.596,1859.24155,-328.10145,1219.596
503, 2014/01/30,2223.163,2202.453,2200.223,1122.756,1889.68855,-333.47445,1122.756
504, 2014/01/29,2225.713,2227.783,2219.933,1086.706,1891.85605,-333.85695,1086.706
505, 2014/01/28,2220.783,2219.863,2205.973,1146.166,1887.66555,-333.11745,1146.166
506, 2014/01/27,2233.013,2215.923,2211.803,1168.756,1898.06105,-334.95195,1168.756
507, 2014/01/24,2225.763,2245.683,2222.893,1211.686,1891.89855,-333.86445,1211.686
508, 2014/01/23,2242.253,2231.893,2228.063,1111.706,1905.91505,-336.33795,1111.706
509, 2014/01/22,2190.433,2243.803,2187.533,1243.956,1861.86805,-328.56495,1243.956
510, 2014/01/21,2168.423,2187.413,2168.423,1313.376,1843.15955,-325.26345,1313.376
511, 2014/01/20,2173.653,2165.993,2156.463,1351.666,1847.60505,-326.04795,1351.666
512, 2014/01/17,2203.823,2178.493,2175.883,1371.106,1873.24955,-330.57345,1371.106
513, 2014/01/16,2209.453,2211.843,2201.563,1398.536,1878.03505,-331.41795,1398.536
514, 2014/01/15,2210.023,2208.943,2193.803,1361.706,1878.51955,-331.50345,1361.706
515, 2014/01/14,2192.843,2212.853,2179.913,1374.766,1863.91655,-328.92645,1374.766
516, 2014/01/13,2207.003,2193.683,2183.603,1341.886,1875.95255,-331.05045,1341.886
517, 2014/01/10,2216.523,2204.853,2200.223,1179.696,1884.04455,-332.47845,1179.696
518, 2014/01/09,2236.973,2222.223,2220.803,1118.186,1901.42705,-335.54595,1118.186
519, 2014/01/08,2240.643,2241.913,2228.423,1394.506,1904.54655,-336.09645,1394.506
520, 2014/01/07,2222.313,2238.003,2218.653,1381.807,1888.96605,-333.34695,1381.807
521, 2014/01/06,2286.373,2238.643,2229.333,1216.047,1943.41705,-342.95595,1216.047
522, 2014/01/03,2311.973,2290.783,2280.893,1202.067,1965.17705,-346.79595,1202.067
523, 2014/01/02,2323.433,2321.983,2310.653,1190.146,1974.91805,-348.51495,1190.146
524, 2013/12/31,2289.013,2330.033,2287.123,1257.706,1945.66105,-343.35195,1257.706
525, 2013/12/30,2313.383,2299.463,2295.643,1245.876,1966.37555,-347.00745,1245.876
526, 2013/12/27,2268.533,2303.483,2264.393,1375.256,1928.25305,-340.27995,1375.256
527, 2013/12/26,2299.973,2265.333,2263.923,1341.086,1954.97705,-344.99595,1341.086
528, 2013/12/25,2291.753,2305.113,2281.603,1349.786,1947.99005,-343.76295,1349.786
529, 2013/12/24,2291.133,2288.253,2270.253,1242.576,1947.46305,-343.66995,1242.576
530, 2013/12/23,2283.803,2284.603,2259.573,1173.746,1941.23255,-342.57045,1173.746
531, 2013/12/20,2335.053,2278.143,2278.103,1120.406,1984.79505,-350.25795,1120.406
532, 2013/12/19,2366.213,2332.413,2331.193,1079.626,2011.28105,-354.93195,1079.626
533, 2013/12/18,2356.703,2357.233,2350.453,978.716,2003.19755,-353.50545,978.716
534, 2013/12/17,2369.253,2356.383,2351.183,861.136,2013.86505,-355.38795,861.136
535, 2013/12/16,2408.683,2367.923,2367.433,916.236,2047.38055,-361.30245,916.236
536, 2013/12/13,2388.663,2406.643,2386.253,1005.816,2030.36355,-358.29945,1005.816
537, 2013/12/12,2406.773,2410.013,2402.773,976.396,2045.75705,-361.01595,976.396
538, 2013/12/11,2440.503,2412.763,2400.743,905.426,2074.42755,-366.07545,905.426
539, 2013/12/10,2456.233,2453.323,2444.533,904.366,2087.79805,-368.43495,-368.43495
540, 2013/12/09,2460.033,2450.873,2445.943,843.366,2091.02805,-369.00495,-369.00495
541, 2013/12/06,2463.043,2452.293,2445.623,754.186,2093.58655,-369.45645,-369.45645
542, 2013/12/05,2476.453,2468.203,2460.583,716.776,2104.98505,-371.46795,-371.46795
543, 2013/12/04,2439.823,2475.143,2434.693,743.186,2073.84955,-365.97345,743.186
544, 2013/12/03,2410.692,2442.782,2406.662,810.857,2049.0882,-361.6038,810.857
545, 2013/12/02,2423.972,2418.792,2397.012,682.937,2060.3762,-363.5958,682.937
546, 2013/11/29,2442.682,2438.942,2432.392,810.197,2076.2797,-366.4023,810.197
547, 2013/11/28,2419.153,2439.532,2417.243,705.736,2056.28005,-362.87295,705.736
548, 2013/11/27,2386.363,2414.483,2383.782,717.986,2028.40855,-357.95445,717.986
