,date,open,low,close,ma5,ma10,ma20,maup,earning,stoploss_point,stoploss,earning_with_stoploss
816, 2012/10/16,2293.24,2287.59,2298.16,2304.9,2284.45,2266.95,False,0.0,2063.916,0.0,0.0
817, 2012/10/15,2306.01,2278.46,2294.86,2309.2,2275.6,2267.625,False,0.0,2075.409,0.0,0.0
818, 2012/10/12,2311.28,2287.01,2304.53,2304.3,2267.7,2269.25,False,0.0,2080.152,0.0,0.0
819, 2012/10/11,2315.9,2300.93,2302.53,2302.0,2257.15,2269.875,True,-73.987,2084.31,-231.59,-231.59
820, 2012/10/10,2314.59,2304.61,2324.12,2291.9,2246.5,2265.65,True,-76.587,2083.131,-231.459,-231.459
821, 2012/10/09,2281.75,2281.75,2320.16,2264.0,2238.65,2259.4,True,-43.107,2053.575,-228.175,-228.175
822, 2012/10/08,2291.96,2258.11,2270.05,2242.0,2230.2,2253.625,True,-1.177,2062.764,-229.196,-229.196
823, 2012/09/28,2235.06,2234.32,2293.11,2231.1,2229.05,2251.55,True,86.923,2011.554,-223.506,86.923
824, 2012/09/27,2186.0,2185.77,2251.72,2212.3,2231.3,2247.15,True,144.033,1967.4,-218.6,144.033
825, 2012/09/26,2208.91,2181.08,2184.89,2201.1,2235.95,2245.1,False,0.0,1988.019,0.0,0.0
826, 2012/09/25,2209.98,2202.38,2210.15,2213.3,2249.45,2246.6,False,0.0,1988.982,0.0,0.0
827, 2012/09/24,2183.97,2172.88,2215.52,2218.4,2259.65,2248.025,False,0.0,1965.573,0.0,0.0
828, 2012/09/21,2190.33,2186.53,2199.06,2227.0,2270.8,2248.65,False,0.0,1971.297,0.0,0.0
829, 2012/09/20,2236.19,2194.22,2195.95,2250.3,2282.6,2252.5,False,0.0,2012.571,0.0,0.0
830, 2012/09/19,2237.22,2229.49,2246.24,2270.8,2284.8,2257.8,False,0.0,2013.498,0.0,0.0
831, 2012/09/18,2249.43,2228.04,2235.24,2285.6,2280.15,2260.275,False,0.0,2024.487,0.0,0.0
832, 2012/09/17,2312.05,2258.18,2258.71,2300.9,2277.05,2264.175,False,0.0,2080.845,0.0,0.0
833, 2012/09/14,2324.01,2298.83,2315.54,2314.6,2274.05,2266.35,True,33.223,2091.609,-232.401,-232.401
834, 2012/09/13,2316.68,2298.37,2298.46,2314.9,2263.0,2266.25,False,0.0,2085.012,0.0,0.0
835, 2012/09/12,2325.93,2298.3,2320.07,2298.8,2254.25,2267.3,False,0.0,2093.337,0.0,0.0
836, 2012/09/11,2316.53,2294.82,2311.89,2274.7,2243.75,2267.9,False,0.0,2084.877,0.0,0.0
837, 2012/09/10,2320.56,2313.57,2326.67,2253.2,2236.4,2270.15,False,0.0,2088.504,0.0,0.0
838, 2012/09/07,2233.91,2233.91,2317.18,2233.5,2226.5,2271.4,False,0.0,2010.519,0.0,0.0
839, 2012/09/06,2204.44,2199.86,2217.82,2211.1,2222.4,2275.525,False,0.0,1983.996,0.0,0.0
840, 2012/09/05,2199.743,2186.963,2199.883,2209.7,2230.8,2285.2,False,0.0,1979.7687,0.0,0.0
841, 2012/09/04,2231.723,2199.513,2204.413,2212.8,2240.4,2294.725,False,0.0,2008.5507,0.0,0.0
842, 2012/09/03,2201.123,2197.713,2228.373,2219.6,2251.3,2303.95,False,0.0,1981.0107,0.0,0.0
843, 2012/08/31,2205.573,2203.123,2204.873,2219.5,2258.65,2311.8,False,0.0,1985.0157,0.0,0.0
844, 2012/08/30,2204.513,2188.723,2211.373,2233.7,2269.5,2319.225,False,0.0,1984.0617,0.0,0.0
845, 2012/08/29,2230.203,2214.433,2214.813,2251.9,2280.35,2325.425,False,0.0,2007.1827,0.0,0.0
846, 2012/08/28,2226.903,2222.003,2238.413,2268.0,2292.05,2332.6,False,0.0,2004.2127,0.0,0.0
847, 2012/08/27,2268.493,2228.153,2228.203,2283.0,2303.9,2337.325,False,0.0,2041.6437,0.0,0.0
848, 2012/08/24,2295.683,2274.573,2275.683,2297.8,2316.3,2342.725,False,0.0,2066.1147,0.0,0.0
849, 2012/08/23,2298.183,2285.373,2302.203,2305.3,2328.65,2346.375,False,0.0,2068.3647,0.0,0.0
850, 2012/08/22,2315.143,2285.753,2295.593,2308.8,2339.6,2348.65,False,0.0,2083.6287,0.0,0.0
851, 2012/08/21,2301.933,2296.553,2313.703,2316.1,2349.05,2351.875,False,0.0,2071.7397,0.0,0.0
852, 2012/08/20,2294.903,2279.953,2301.793,2324.8,2356.6,2355.0,False,0.0,2065.4127,0.0,0.0
853, 2012/08/17,2318.433,2295.163,2313.483,2334.8,2364.95,2358.175,False,0.0,2086.5897,0.0,0.0
854, 2012/08/16,2327.913,2317.063,2319.673,2352.0,2368.95,2362.425,False,0.0,2095.1217,0.0,0.0
855, 2012/08/15,2350.023,2330.153,2331.623,2370.4,2370.5,2367.675,False,0.0,2115.0207,0.0,0.0
856, 2012/08/14,2352.663,2324.913,2357.023,2382.0,2373.15,2371.775,False,0.0,2117.3967,0.0,0.0
857, 2012/08/13,2394.503,2350.813,2351.933,2388.4,2370.75,2374.65,False,0.0,2155.0527,0.0,0.0
858, 2012/08/10,2409.943,2395.913,2399.753,2395.1,2369.15,2377.025,False,0.0,2168.9487,0.0,0.0
859, 2012/08/09,2388.433,2378.853,2411.703,2385.9,2364.1,2379.575,False,0.0,2149.5897,0.0,0.0
860, 2012/08/08,2390.963,2382.823,2389.793,2370.6,2357.7,2381.475,False,0.0,2151.8667,0.0,0.0
861, 2012/08/07,2383.262,2379.452,2388.873,2364.3,2354.7,2383.25,False,0.0,2144.9358,0.0,0.0
862, 2012/08/06,2350.123,2348.123,2385.613,2353.1,2353.4,2384.125,False,0.0,2115.1107,0.0,0.0
863, 2012/08/03,2340.253,2329.933,2353.743,2343.2,2351.4,2385.65,False,0.0,2106.2277,0.0,0.0
864, 2012/08/02,2354.073,2325.613,2334.883,2342.3,2355.9,2391.625,False,0.0,2118.6657,0.0,0.0
865, 2012/08/01,2332.133,2331.953,2358.653,2344.8,2364.85,2396.375,False,0.0,2098.9197,0.0,0.0
866, 2012/07/31,2336.883,2329.503,2332.923,2345.1,2370.4,2401.7,False,0.0,2103.1947,0.0,0.0
867, 2012/07/30,2350.782,2334.002,2335.792,2353.7,2378.55,2408.5,False,0.0,2115.7038,0.0,0.0
868, 2012/07/27,2353.943,2341.293,2349.113,2359.6,2384.9,2414.95,False,0.0,2118.5487,0.0,0.0
869, 2012/07/26,2360.133,2344.703,2347.493,2369.5,2395.05,2420.575,False,0.0,2124.1197,0.0,0.0
870, 2012/07/25,2368.383,2357.473,2360.083,2384.9,2405.25,2424.5,False,0.0,2131.5447,0.0,0.0
871, 2012/07/24,2353.223,2352.803,2375.993,2395.7,2411.8,2428.85,False,0.0,2117.9007,0.0,0.0
872, 2012/07/23,2379.893,2357.513,2365.433,2403.4,2414.85,2432.8,False,0.0,2141.9037,0.0,0.0
873, 2012/07/20,2415.713,2392.183,2398.463,2410.2,2419.9,2437.35,False,0.0,2174.1417,0.0,0.0
874, 2012/07/19,2407.443,2401.293,2424.323,2420.6,2427.35,2443.05,False,0.0,2166.6987,0.0,0.0
875, 2012/07/18,2412.063,2373.653,2414.333,2425.6,2427.9,2449.45,False,0.0,2170.8567,0.0,0.0
876, 2012/07/17,2391.903,2391.282,2414.203,2427.9,2433.0,2456.675,False,0.0,2152.7127,0.0,0.0
877, 2012/07/16,2452.603,2399.613,2399.733,2426.3,2438.45,2465.0,False,0.0,2207.3427,0.0,0.0
878, 2012/07/13,2441.013,2438.983,2450.633,2429.6,2445.0,2473.425,False,0.0,2196.9117,0.0,0.0
879, 2012/07/12,2420.043,2404.583,2449.183,2434.1,2446.1,2478.925,False,0.0,2178.0387,0.0,0.0
880, 2012/07/11,2402.183,2402.153,2425.573,2430.2,2443.75,2485.5,False,0.0,2161.9647,0.0,0.0
881, 2012/07/10,2411.003,2402.373,2406.713,2438.1,2445.9,2491.225,False,0.0,2169.9027,0.0,0.0
882, 2012/07/09,2455.893,2414.953,2416.043,2450.6,2450.75,2498.8,False,0.0,2210.3037,0.0,0.0
883, 2012/07/06,2435.063,2420.363,2472.613,2460.4,2454.8,2504.225,False,0.0,2191.5567,0.0,0.0
884, 2012/07/05,2450.303,2420.003,2430.373,2458.1,2458.75,2507.7,False,0.0,2205.2727,0.0,0.0
885, 2012/07/04,2474.533,2456.003,2464.923,2457.3,2471.0,2514.05,False,0.0,2227.0797,0.0,0.0
886, 2012/07/03,2464.853,2457.453,2468.723,2453.7,2480.35,2518.75,False,0.0,2218.3677,0.0,0.0
887, 2012/07/02,2473.543,2452.993,2465.243,2450.9,2491.55,2523.25,False,0.0,2226.1887,0.0,0.0
888, 2012/06/29,2418.863,2417.493,2461.613,2449.2,2501.85,2531.65,False,0.0,2176.9767,0.0,0.0
889, 2012/06/28,2451.663,2425.243,2425.733,2459.4,2511.75,2540.175,False,0.0,2206.4967,0.0,0.0
890, 2012/06/27,2452.673,2444.343,2447.203,2484.7,2527.25,2551.0,False,0.0,2207.4057,0.0,0.0
891, 2012/06/26,2442.563,2434.643,2454.923,2507.0,2536.55,2561.175,False,0.0,2198.3067,0.0,0.0
892, 2012/06/25,2501.163,2455.013,2456.523,2532.2,2546.85,2569.175,False,0.0,2251.0467,0.0,0.0
893, 2012/06/21,2547.053,2502.423,2512.193,2554.5,2553.65,2575.0,False,0.0,2292.3477,0.0,0.0
894, 2012/06/20,2563.643,2549.443,2552.613,2564.1,2556.65,2579.125,False,0.0,2307.2787,0.0,0.0
895, 2012/06/19,2577.363,2556.103,2558.623,2569.8,2557.1,2582.35,False,0.0,2319.6267,0.0,0.0
896, 2012/06/18,2576.633,2572.993,2581.213,2566.1,2557.15,2585.8,False,0.0,2318.9697,0.0,0.0
897, 2012/06/15,2565.193,2538.573,2568.053,2561.5,2554.95,2586.125,False,0.0,2308.6737,0.0,0.0
898, 2012/06/14,2573.333,2558.563,2560.423,2552.8,2561.45,2586.425,False,0.0,2315.9997,0.0,0.0
899, 2012/06/13,2546.793,2539.633,2580.643,2549.2,2568.6,2589.1,True,-189.01,2292.1137,-254.6793,-254.6793
900, 2012/06/12,2543.763,2529.953,2540.183,2544.4,2574.75,2588.775,False,0.0,2289.3867,0.0,0.0
901, 2012/06/11,2529.603,2523.773,2558.263,2548.2,2585.8,2592.65,False,0.0,2276.6427,0.0,0.0
902, 2012/06/08,2558.843,2520.413,2524.333,2548.4,2591.5,2595.525,False,0.0,2302.9587,0.0,0.0
903, 2012/06/07,2579.433,2536.263,2542.183,2570.1,2596.35,2601.125,False,0.0,2321.4897,0.0,0.0
904, 2012/06/06,2564.233,2547.333,2557.403,2588.0,2601.6,2606.875,False,0.0,2307.8097,0.0,0.0
905, 2012/06/05,2565.193,2548.763,2558.843,2605.1,2607.6,2611.9,False,0.0,2308.6737,0.0,0.0
906, 2012/06/04,2598.733,2558.923,2559.033,2623.4,2614.45,2619.4,False,0.0,2338.8597,0.0,0.0
907, 2012/06/01,2633.603,2623.293,2633.003,2634.6,2617.3,2627.35,False,0.0,2370.2427,0.0,0.0
908, 2012/05/31,2623.163,2617.233,2632.043,2622.6,2611.4,2631.475,False,0.0,2360.8467,0.0,0.0
909, 2012/05/30,2646.374,2636.523,2642.263,2615.2,2609.6,2634.475,False,0.0,2381.7366,0.0,0.0
910, 2012/05/29,2615.154,2612.563,2650.854,2610.1,2602.8,2636.525,True,-311.221,2353.6386,-261.5154,-261.5154
911, 2012/05/28,2562.604,2545.344,2614.694,2605.5,2599.5,2635.3,False,0.0,2306.3436,0.0,0.0
912, 2012/05/25,2595.263,2565.653,2573.104,2600.0,2599.55,2636.125,False,0.0,2335.7367,0.0,0.0
913, 2012/05/24,2613.104,2588.214,2595.263,2600.2,2605.9,2638.775,False,0.0,2351.7936,0.0,0.0
914, 2012/05/23,2621.793,2598.293,2616.874,2604.0,2612.15,2639.275,True,-317.651,2359.6137,-262.1793,-262.1793
915, 2012/05/22,2598.173,2597.603,2627.533,2595.5,2616.2,2638.725,True,-276.59,2338.3557,-259.8173,-259.8173
916, 2012/05/21,2572.373,2563.973,2587.233,2593.5,2624.35,2638.675,False,0.0,2315.1357,0.0,0.0
917, 2012/05/18,2595.553,2567.303,2573.983,2599.1,2637.4,2639.1,False,0.0,2335.9977,0.0,0.0
918, 2012/05/17,2577.963,2571.203,2613.943,2611.6,2651.55,2640.4,True,-225.171,2320.1667,-257.7963,-257.7963
919, 2012/05/16,2610.163,2574.083,2574.653,2620.3,2659.35,2636.8,True,-324.151,2349.1467,-261.0163,-261.0163
920, 2012/05/15,2597.643,2591.603,2617.373,2636.9,2670.25,2636.775,True,-320.861,2337.8787,-259.7643,-259.7643
921, 2012/05/14,2653.813,2613.353,2615.533,2655.2,2671.1,2634.925,True,-373.19,2388.4317,-265.3813,-265.3813
922, 2012/05/11,2652.313,2636.523,2636.923,2675.7,2672.7,2632.675,True,-358.67,2387.0817,-265.2313,-265.2313
923, 2012/05/10,2657.873,2649.383,2657.213,2691.5,2671.65,2626.85,True,-379.54,2392.0857,-265.7873,-265.7873
924, 2012/05/09,2685.193,2655.323,2657.513,2698.4,2666.4,2619.975,True,-437.931,2416.6737,-268.5193,-268.5193
925, 2012/05/08,2717.413,2683.563,2709.123,2703.6,2661.25,2611.85,True,-472.05,2445.6717,-271.7413,-271.7413
926, 2012/05/07,2699.453,2694.323,2717.783,2687.0,2653.0,2602.375,True,-506.431,2429.5077,-269.9453,-269.9453
927, 2012/05/04,2689.623,2677.143,2715.883,2669.7,2640.8,2592.125,True,-500.231,2420.6607,-268.9623,-268.9623
928, 2012/05/03,2679.523,2675.813,2691.523,2651.8,2629.25,2579.1,True,-503.551,2411.5707,-267.9523,-267.9523
929, 2012/05/02,2660.673,2643.533,2683.493,2634.4,2614.25,2566.65,True,-436.661,2394.6057,-266.0673,-266.0673
930, 2012/04/27,2630.552,2623.603,2626.163,2618.9,2603.3,2556.225,True,-392.87,2367.4968,-263.0552,-263.0552
931, 2012/04/26,2632.722,2617.093,2631.492,2619.0,2598.75,2552.275,True,-383.57,2369.4498,-263.2722,-263.2722
932, 2012/04/25,2598.232,2593.333,2625.992,2611.9,2592.65,2548.475,True,-332.38,2338.4088,-259.8232,-259.8232
933, 2012/04/24,2594.802,2559.462,2604.872,2606.7,2582.05,2544.825,True,-392.61,2335.3218,-259.4802,-259.4802
934, 2012/04/23,2624.752,2599.112,2606.042,2594.1,2573.55,2543.775,True,-434.27,2362.2768,-262.4752,-262.4752
935, 2012/04/20,2591.512,2589.352,2626.842,2587.7,2562.45,2542.85,True,-346.18,2332.3608,-259.1512,-259.1512
936, 2012/04/19,2598.332,2585.302,2596.062,2578.5,2551.75,2540.75,False,0.0,2338.4988,0.0,0.0
937, 2012/04/18,2550.912,2546.002,2599.912,2573.4,2543.45,2542.45,False,0.0,2295.8208,0.0,0.0
938, 2012/04/17,2572.362,2541.542,2541.882,2557.4,2528.95,2543.625,False,0.0,2315.1258,0.0,0.0
939, 2012/04/16,2564.232,2559.782,2574.042,2553.0,2519.05,2545.8,False,0.0,2307.8088,0.0,0.0
940, 2012/04/13,2575.052,2570.042,2580.452,2537.2,2509.15,2547.35,False,0.0,2317.5468,0.0,0.0
941, 2012/04/12,2522.832,2516.572,2570.442,2525.0,2505.8,2552.4,False,0.0,2270.5488,0.0,0.0
942, 2012/04/11,2494.522,2489.332,2520.042,2513.5,2504.3,2556.575,False,0.0,2245.0698,0.0,0.0
943, 2012/04/10,2490.282,2459.352,2519.792,2500.5,2507.6,2563.8,False,0.0,2241.2538,0.0,0.0
944, 2012/04/09,2510.532,2491.592,2495.152,2485.1,2514.0,2569.575,False,0.0,2259.4788,0.0,0.0
945, 2012/04/06,2509.452,2502.702,2519.832,2481.1,2523.25,2574.975,False,0.0,2258.5068,0.0,0.0
946, 2012/04/05,2449.212,2441.272,2512.832,2486.6,2529.75,2580.075,False,0.0,2204.2908,0.0,0.0
947, 2012/03/30,2447.942,2438.492,2454.902,2495.1,2541.45,2587.55,False,0.0,2203.1478,0.0,0.0
948, 2012/03/29,2463.692,2429.732,2443.122,2514.7,2558.3,2598.8,False,0.0,2217.3228,0.0,0.0
949, 2012/03/28,2538.462,2471.032,2474.902,2542.9,2572.55,2608.325,False,0.0,2284.6158,0.0,0.0
950, 2012/03/27,2565.552,2544.372,2547.142,2565.4,2585.55,2616.275,False,0.0,2308.9968,0.0,0.0
951, 2012/03/26,2551.432,2540.702,2555.442,2572.9,2599.0,2622.05,False,0.0,2296.2888,0.0,0.0
952, 2012/03/23,2575.332,2544.531,2552.942,2587.8,2608.85,2627.1,False,0.0,2317.7988,0.0,0.0
953, 2012/03/22,2586.941,2570.451,2583.751,2601.9,2620.0,2631.85,False,0.0,2328.2469,0.0,0.0
954, 2012/03/21,2597.382,2569.082,2587.792,2602.2,2625.15,2632.95,False,0.0,2337.6438,0.0,0.0
955, 2012/03/20,2622.662,2584.022,2584.452,2605.7,2626.7,2633.45,True,-301.19,2360.3958,-262.2662,-262.2662
956, 2012/03/19,2617.662,2598.632,2630.012,2625.1,2630.4,2632.35,True,-216.901,2355.8958,-261.7662,-261.7662
957, 2012/03/16,2591.802,2577.252,2623.522,2629.9,2633.65,2627.9,True,-173.051,2332.6218,-259.1802,-259.1802
958, 2012/03/15,2602.662,2575.442,2585.552,2638.1,2639.3,2623.575,True,-198.82,2342.3958,-260.2662,-260.2662
959, 2012/03/14,2694.482,2595.342,2605.112,2648.1,2644.1,2621.1,True,-277.711,2425.0338,-269.4482,-269.4482
960, 2012/03/13,2653.682,2649.172,2681.072,2647.7,2647.0,2618.325,True,-253.741,2388.3138,-265.3682,-265.3682
961, 2012/03/12,2663.242,2636.422,2654.402,2635.7,2645.1,2610.35,True,-179.081,2396.9178,-266.3242,-266.3242
962, 2012/03/09,2644.102,2631.412,2664.302,2637.4,2645.35,2604.25,True,-116.251,2379.6918,-264.4102,-264.4102
963, 2012/03/08,2612.402,2612.402,2635.792,2640.5,2643.7,2597.725,True,-51.861,2351.1618,-261.2402,-261.2402
964, 2012/03/07,2596.482,2594.132,2603.002,2640.1,2640.75,2592.4,True,-30.811,2336.8338,-259.6482,-259.6482
965, 2012/03/06,2654.802,2615.603,2621.052,2646.3,2640.2,2588.675,True,-52.18,2389.3218,-265.4802,-265.4802
966, 2012/03/05,2687.742,2660.962,2662.702,2654.5,2634.3,2580.5,True,-81.31,2418.9678,-268.7742,-268.7742
967, 2012/03/02,2637.962,2637.962,2679.932,2653.3,2622.15,2572.575,True,-3.64,2374.1658,-263.7962,-263.7962
968, 2012/03/01,2622.742,2621.862,2633.352,2646.9,2607.85,2563.875,True,19.82,2360.4678,-262.2742,-262.2742
969, 2012/02/29,2655.862,2631.782,2634.142,2641.4,2598.1,2556.525,True,-11.5,2390.2758,-265.5862,-265.5862
970, 2012/02/28,2652.342,2641.462,2662.462,2634.1,2589.65,2546.275,True,-52.75,2387.1078,-265.2342,-265.2342
971, 2012/02/27,2658.122,2656.572,2656.572,2614.1,2575.6,2536.35,True,-60.89,2392.3098,-265.8122,-265.8122
972, 2012/02/24,2607.342,2602.782,2648.022,2591.0,2563.15,2526.575,True,-24.49,2346.6078,-260.7342,-260.7342
973, 2012/02/23,2595.782,2590.522,2606.262,2568.8,2551.75,2519.375,True,22.25,2336.2038,-259.5782,-259.5782
974, 2012/02/22,2564.312,2560.342,2597.482,2554.8,2544.05,2512.5,True,50.54,2307.8808,-256.4312,-256.4312
975, 2012/02/21,2544.832,2520.792,2562.452,2545.2,2537.15,2503.725,True,64.78,2290.3488,-254.4832,-254.4832
976, 2012/02/20,2571.912,2539.902,2540.712,2537.1,2526.7,2498.625,True,20.14,2314.7208,-257.1912,-257.1912
977, 2012/02/17,2551.812,2522.862,2537.092,2535.3,2523.0,2488.875,True,0.899,2296.6308,-255.1812,-255.1812
978, 2012/02/16,2544.642,2519.042,2536.072,2534.7,2519.9,2481.725,True,-37.711,2290.1778,-254.4642,-254.4642
979, 2012/02/15,2515.832,2511.292,2549.612,2533.3,2514.95,2476.7,True,-22.49,2264.2488,-251.5832,-251.5832
980, 2012/02/14,2528.972,2506.542,2522.112,2529.1,2502.9,2471.0,True,1.799,2276.0748,-252.8972,-252.8972
981, 2012/02/13,2504.412,2496.302,2531.982,2516.3,2497.1,2467.275,True,36.429,2253.9708,-250.4412,-250.4412
982, 2012/02/10,2521.682,2521.162,2533.622,2510.7,2490.0,2459.1,True,6.109,2269.5138,-252.1682,-252.1682
983, 2012/02/09,2525.592,2513.132,2529.232,2505.1,2487.0,2446.925,True,17.209,2273.0328,-252.5592,-252.5592
984, 2012/02/08,2456.422,2451.002,2528.242,2496.6,2480.95,2434.3,True,73.519,2210.7798,-245.6422,-245.6422
985, 2012/02/07,2489.032,2441.702,2457.952,2476.7,2470.3,2422.8,True,36.949,2240.1288,-248.9032,-248.9032
986, 2012/02/06,2511.172,2488.712,2504.322,2477.9,2470.55,2417.2,True,-18.261,2260.0548,-251.1172,-251.1172
987, 2012/02/03,2478.342,2470.282,2506.092,2469.3,2454.75,2407.55,True,-28.701,2230.5078,-247.8342,-247.8342
988, 2012/02/02,2437.472,2429.712,2486.242,2468.9,2443.55,2397.65,True,9.839,2193.7248,-243.7472,-243.7472
989, 2012/02/01,2458.232,2423.452,2428.992,2465.3,2438.45,2388.575,True,9.649,2212.4088,-245.8232,-245.8232
990, 2012/01/31,2462.342,2447.772,2464.262,2463.9,2439.1,2383.925,True,33.239,2216.1078,-246.2342,-246.2342
991, 2012/01/30,2508.882,2460.402,2460.722,2463.2,2437.45,2378.675,True,-59.411,2257.9938,-250.8882,-250.8882
992, 2012/01/20,2476.731,2462.592,2504.092,2440.2,2428.2,2372.7,True,53.94,2229.0579,-247.6731,-247.6731
993, 2012/01/19,2423.862,2414.991,2468.352,2418.2,2406.85,2364.45,True,109.969,2181.4758,-242.3862,-242.3862
994, 2012/01/18,2464.922,2414.532,2422.192,2411.6,2387.65,2359.875,True,-0.0709999999999,2218.4298,-246.4922,-246.4922
995, 2012/01/17,2347.572,2329.251,2460.602,2414.3,2375.3,2358.0,True,110.899,2112.8148,-234.7572,-234.7572
996, 2012/01/16,2376.952,2345.632,2345.652,2411.7,2363.85,2354.475,True,82.639,2139.2568,-237.6952,-237.6952
997, 2012/01/13,2438.412,2374.542,2394.332,2416.2,2360.35,2354.225,False,0.0,2194.5708,0.0,0.0
998, 2012/01/12,2426.822,2423.322,2435.222,2395.5,2351.75,2354.4,True,35.288,2184.1398,-242.6822,-242.6822
999, 2012/01/11,2444.762,2423.322,2435.612,2363.7,2338.7,2353.725,False,0.0,2200.2858,0.0,0.0
1000, 2012/01/10,2365.772,2361.282,2447.352,2336.3,2328.75,2355.825,False,0.0,2129.1948,0.0,0.0
1001, 2012/01/09,2291.182,2271.722,2368.572,2316.0,2319.9,2358.625,False,0.0,2062.0638,0.0,0.0
1002, 2012/01/06,2274.352,2254.572,2290.602,2304.5,2317.2,2366.45,False,0.0,2046.9168,0.0,0.0
1003, 2012/01/05,2290.782,2272.152,2276.392,2308.0,2322.05,2378.325,False,0.0,2061.7038,0.0,0.0
1004, 2012/01/04,2361.502,2298.302,2298.752,2313.7,2332.1,2390.325,False,0.0,2125.3518,0.0,0.0
1005, 2011/12/30,2318.672,2318.672,2345.742,2321.2,2340.7,2401.475,False,0.0,2086.8048,0.0,0.0
1006, 2011/12/29,2297.292,2293.872,2311.362,2323.8,2345.1,2412.025,False,0.0,2067.5628,0.0,0.0
1007, 2011/12/28,2295.871,2267.111,2307.931,2329.9,2348.1,2425.675,False,0.0,2066.2839,0.0,0.0
1008, 2011/12/27,2332.831,2302.411,2305.031,2336.1,2357.05,2436.35,False,0.0,2099.5479,0.0,0.0
1009, 2011/12/26,2345.552,2334.792,2335.701,2350.5,2368.75,2451.525,False,0.0,2110.9968,0.0,0.0
1010, 2011/12/23,2337.382,2331.962,2359.162,2360.2,2382.9,2463.375,False,0.0,2103.6438,0.0,0.0
1011, 2011/12/22,2325.271,2294.612,2341.332,2366.4,2397.35,2473.925,False,0.0,2092.7439,0.0,0.0
1012, 2011/12/21,2397.271,2337.691,2339.112,2366.3,2415.7,2486.3,False,0.0,2157.5439,0.0,0.0
1013, 2011/12/20,2376.711,2373.861,2377.072,2378.0,2434.6,2498.55,False,0.0,2139.0399,0.0,0.0
1014, 2011/12/19,2370.421,2321.661,2384.411,2387.0,2448.55,2510.175,False,0.0,2133.3789,0.0,0.0
1015, 2011/12/16,2339.981,2332.141,2390.131,2405.6,2462.25,2521.45,False,0.0,2105.9829,0.0,0.0
1016, 2011/12/15,2382.441,2340.451,2340.792,2428.3,2478.95,2532.275,False,0.0,2144.1969,0.0,0.0
1017, 2011/12/14,2415.941,2392.302,2397.481,2465.1,2503.25,2548.325,False,0.0,2174.3469,0.0,0.0
1018, 2011/12/13,2467.021,2418.671,2421.931,2491.2,2515.65,2561.95,False,0.0,2220.3189,0.0,0.0
1019, 2011/12/12,2497.921,2476.121,2477.691,2510.1,2534.3,2578.075,False,0.0,2248.1289,0.0,0.0
1020, 2011/12/09,2506.621,2496.971,2503.461,2518.9,2543.85,2591.725,False,0.0,2255.9589,0.0,0.0
1021, 2011/12/08,2525.041,2494.691,2525.001,2529.6,2550.5,2601.3,False,0.0,2272.5369,0.0,0.0
1022, 2011/12/07,2517.341,2509.781,2528.231,2541.4,2556.9,2610.025,False,0.0,2265.6069,0.0,0.0
1023, 2011/12/06,2515.041,2499.571,2516.341,2540.1,2562.5,2621.2,False,0.0,2263.5369,0.0,0.0
1024, 2011/12/05,2561.201,2517.181,2521.391,2558.5,2571.8,2631.75,False,0.0,2305.0809,0.0,0.0
1025, 2011/12/02,2570.562,2543.531,2557.312,2568.8,2580.65,2642.5,False,0.0,2313.5058,0.0,0.0
1026, 2011/12/01,2596.152,2577.722,2583.612,2571.4,2585.6,2652.825,False,0.0,2336.5368,0.0,0.0
1027, 2011/11/30,2600.102,2507.182,2521.522,2572.4,2593.4,2660.85,False,0.0,2340.0918,0.0,0.0
1028, 2011/11/29,2595.092,2580.292,2608.572,2584.9,2608.25,2671.9,False,0.0,2335.5828,0.0,0.0
1029, 2011/11/28,2578.342,2562.492,2573.322,2585.1,2621.85,2676.35,False,0.0,2320.5078,0.0,0.0
1030, 2011/11/25,2585.142,2563.652,2569.972,2592.5,2639.6,2682.475,False,0.0,2326.6278,0.0,0.0
1031, 2011/11/24,2565.692,2557.702,2588.922,2599.8,2652.1,2689.425,False,0.0,2309.1228,0.0,0.0
1032, 2011/11/23,2613.292,2578.162,2584.012,2614.4,2663.15,2692.85,False,0.0,2351.9628,0.0,0.0
1033, 2011/11/22,2592.232,2580.782,2609.482,2631.6,2679.9,2696.225,False,0.0,2333.0088,0.0,0.0
1034, 2011/11/21,2608.562,2587.742,2609.692,2658.6,2691.7,2697.025,True,77.048,2347.7058,-260.8562,-260.8562
1035, 2011/11/18,2643.672,2601.182,2606.502,2686.7,2704.35,2695.35,True,93.798,2379.3048,-264.3672,-264.3672
1036, 2011/11/17,2671.952,2660.652,2662.022,2704.4,2720.05,2690.425,True,99.778,2404.7568,-267.1952,-267.1952
1037, 2011/11/16,2745.862,2659.152,2670.122,2711.9,2728.3,2683.35,True,14.008,2471.2758,-274.5862,-274.5862
1038, 2011/11/15,2746.772,2732.912,2744.682,2728.2,2735.55,2679.0,True,29.068,2472.0948,-274.6772,-274.6772
1039, 2011/11/14,2717.542,2714.862,2750.202,2724.8,2730.85,2671.375,True,54.138,2445.7878,-271.7542,-271.7542
1040, 2011/11/11,2705.242,2685.102,2695.002,2722.0,2725.35,2667.2,True,42.788,2434.7178,-270.5242,-270.5242
1041, 2011/11/10,2720.842,2698.312,2699.592,2735.7,2726.75,2665.15,True,22.478,2448.7578,-272.0842,-272.0842
