date,o,h,l,c,vol,MACD.DIF,MACD.DEA,MACD.MACD
 2010/01/29,70.53,71.56,62.11,67.43,813356,6.06,6.49,-0.86
 2010/02/05,67.57,73.04,62.55,67.43,1224666,5.34,6.26,-1.84
 2010/02/12,66.54,69.2,64.92,66.84,480302,4.67,5.94,-2.54
 2010/02/26,66.54,72.89,64.47,70.38,926778,4.37,5.62,-2.51
 2010/03/05,69.64,82.63,69.49,78.65,2806735,4.75,5.45,-1.4
 2010/03/12,87.8,87.8,74.07,77.17,3408537,4.87,5.33,-0.92
 2010/03/19,75.84,80.72,74.66,79.09,1111067,5.07,5.28,-0.43
 2010/03/26,78.94,80.12,74.07,75.4,1161133,4.87,5.2,-0.66
 2010/04/02,75.4,78.35,74.81,77.47,810704,4.82,5.12,-0.6
 2010/04/09,77.47,77.76,73.78,74.37,652807,4.48,5,-1.02
 2010/04/16,74.66,75.4,69.05,74.96,1197373,4.21,4.84,-1.25
 2010/04/23,73.48,75.55,66.1,66.84,1043733,3.31,4.53,-2.45
 2010/04/30,66.69,66.98,57.38,58.57,598541,1.9,4.01,-4.21
 2010/05/07,57.24,58.42,52.66,53.55,383626,0.37,3.28,-5.81
 2010/05/14,53.55,56.06,52.22,54.58,428098,-0.74,2.48,-6.44
 2010/05/21,53.55,53.69,44.1,47.79,593496,-2.15,1.55,-7.4
 2010/05/28,48.67,55.32,48.38,55.02,798329,-2.65,0.71,-6.73
 2010/06/04,54.43,56.94,48.23,50.15,793184,-3.4,-0.11,-6.58
 2010/06/11,48.82,53.69,47.64,50.59,526853,-3.92,-0.87,-6.09
 2010/06/18,49.85,51.18,47.79,48.23,81600,-4.47,-1.59,-5.75
 2010/06/25,48.67,53.4,47.79,49.41,592309,-4.75,-2.22,-5.05
 2010/07/02,49.41,50.15,41.14,44.98,340399,-5.27,-2.83,-4.88
 2010/07/09,44.1,47.49,42.32,47.2,386025,-5.44,-3.36,-4.17
 2010/07/16,47.2,49.41,44.1,45.72,445641,-5.63,-3.81,-3.64
 2010/07/23,45.13,52.07,44.83,51.33,793968,-5.27,-4.1,-2.34
 2010/07/30,50.59,60.19,49.85,56.79,1820387,-4.49,-4.18,-0.62
 2010/08/06,56.79,60.04,52.96,55.17,1000050,-3.96,-4.14,0.36
 2010/08/13,55.02,58.57,53.69,57.83,1068494,-3.28,-3.97,1.36
 2010/08/20,57.24,64.03,56.06,61.52,1546468,-2.42,-3.66,2.47
 2010/08/27,62.85,65.8,58.12,59.01,1626665,-1.92,-3.31,2.78
 2010/09/03,59.16,60.93,57.24,59.01,761617,-1.51,-2.95,2.89
 2010/09/10,59.75,60.49,52.81,54.58,753505,-1.52,-2.66,2.29
 2010/09/17,54.73,56.35,51.18,53.69,496099,-1.58,-2.45,1.73
 2010/09/21,53.4,53.4,51.04,51.92,108419,-1.75,-2.31,1.11
 2010/09/30,51.92,53.1,49.12,52.36,304827,-1.83,-2.21,0.76
 2010/10/08,52.22,53.25,51.18,52.51,117608,-1.86,-2.14,0.56
 2010/10/15,53.1,56.5,51.63,52.66,756176,-1.85,-2.08,0.46
 2010/10/22,52.51,54.14,51.04,51.77,645687,-1.89,-2.05,0.3
 2010/10/29,51.77,54.73,51.33,51.77,720536,-1.91,-2.02,0.23
 2010/11/05,51.63,55.17,50.74,53.55,953837,-1.75,-1.96,0.43
 2010/11/12,54.14,55.61,48.23,48.53,1069594,-2.01,-1.97,-0.07
 2010/11/19,48.53,49.71,44.1,45.42,516468,-2.44,-2.07,-0.74
 2010/11/26,45.13,47.34,44.1,45.72,505255,-2.72,-2.2,-1.05
 2010/12/03,45.57,46.02,43.06,45.57,369210,-2.93,-2.34,-1.16
 2010/12/10,45.28,47.64,43.5,44.24,511110,-3.16,-2.51,-1.3
 2010/12/17,44.39,46.31,44.24,45.13,328951,-3.23,-2.65,-1.16
 2010/12/24,45.13,47.49,43.65,45.57,587201,-3.22,-2.77,-0.91
 2010/12/31,45.28,45.57,40.99,42.03,370610,-3.45,-2.9,-1.1
 2011/01/07,42.18,45.42,41.88,44.24,372919,-3.42,-3.01,-0.83
 2011/01/14,44.1,44.98,42.32,42.77,275784,-3.48,-3.1,-0.75
 2011/01/21,42.77,42.77,38.19,38.78,257878,-3.8,-3.24,-1.11
 2011/01/28,38.78,39.37,37.89,38.93,193945,-3.99,-3.39,-1.21
 2011/02/01,38.93,39.96,38.63,39.67,99471,-4.04,-3.52,-1.04
 2011/02/11,39.52,44.98,38.63,44.98,314616,-3.61,-3.54,-0.14
 2011/02/18,44.24,46.75,42.47,43.8,704994,-3.33,-3.5,0.34
 2011/02/25,43.36,53.69,43.21,50.59,1610377,-2.52,-3.3,1.56
 2011/03/04,51.04,51.92,48.97,50,523067,-1.91,-3.02,2.22
 2011/03/11,50,53.25,49.12,50.44,718937,-1.38,-2.7,2.63
 2011/03/18,49.71,49.85,46.16,48.53,422250,-1.1,-2.38,2.56
 2011/03/25,48.53,49.85,47.05,49.41,296084,-0.79,-2.06,2.53
 2011/04/01,49.56,52.51,47.2,48.97,558984,-0.58,-1.76,2.37
 2011/04/08,48.53,51.04,47.93,49.71,297273,-0.35,-1.48,2.26
 2011/04/15,49.56,51.48,48.67,50.74,542611,-0.08,-1.2,2.24
 2011/04/22,50.74,51.18,48.67,48.97,544164,-0.01,-0.96,1.9
 2011/04/29,48.97,48.97,43.5,44.83,333093,-0.29,-0.83,1.08
 2012/04/27,50.59,56.06,46.16,46.46,1859726,-0.37,-0.73,0.73
 2012/05/04,46.75,47.2,43.65,44.54,412413,-0.58,-0.7,0.24
 2012/05/11,44.69,44.83,41.14,41.14,493808,-1.01,-0.77,-0.5
 2012/05/18,41.73,42.32,39.81,40.55,288580,-1.39,-0.89,-1
 2012/05/25,40.4,43.21,40.26,40.85,365899,-1.64,-1.04,-1.2
 2012/06/01,40.99,41.14,38.19,39.67,304828,-1.91,-1.22,-1.4
 2012/06/08,39.07,40.4,37.16,37.89,372986,-2.25,-1.42,-1.66
 2012/06/15,38.19,39.96,37.16,37.89,272696,-2.49,-1.63,-1.7
 2012/06/21,37.89,38.63,36.71,37.3,228017,-2.69,-1.85,-1.69
 2012/06/29,37.16,39.37,30.36,32.28,443041,-3.22,-2.12,-2.2
 2012/07/06,32.43,32.73,30.36,31.54,259273,-3.66,-2.43,-2.46
 2012/07/13,31.25,31.54,27.85,29.03,199386,-4.16,-2.77,-2.77
 2012/07/20,28.74,33.61,27.56,32.28,713313,-4.24,-3.07,-2.35
 2012/07/27,31.4,31.54,29.48,29.62,206109,-4.48,-3.35,-2.25
 2012/08/03,30.07,30.07,27.85,29.18,149072,-4.64,-3.61,-2.07
 2012/08/10,29.03,37.89,28.74,34.94,796540,-4.26,-3.74,-1.04
 2012/08/17,33.61,34.65,29.92,30.81,480077,-4.24,-3.84,-0.8
 2012/08/24,30.66,32.58,29.48,32.13,343592,-4.07,-3.88,-0.37
 2012/08/31,31.84,32.73,28,28.89,240163,-4.15,-3.94,-0.43
 2012/09/07,28.89,31.4,28.59,30.81,188394,-4.01,-3.95,-0.12
 2012/09/14,30.66,34.05,30.36,31.25,410934,-3.82,-3.93,0.21
 2012/09/21,30.81,31.25,28.74,29.62,177559,-3.76,-3.89,0.26
 2012/09/28,29.33,30.07,27.85,29.92,128951,-3.65,-3.85,0.39
 2012/10/12,29.77,31.4,29.33,30.66,195951,-3.46,-3.77,0.62
 2012/10/19,30.36,31.69,29.18,30.95,262717,-3.25,-3.66,0.84
 2012/10/26,30.95,33.46,29.92,30.36,437007,-3.09,-3.55,0.92
 2012/11/02,30.36,34.79,29.62,33.32,453888,-2.7,-3.38,1.36
 2012/11/09,32.73,32.73,30.07,30.22,330255,-2.6,-3.22,1.24
 2012/11/16,30.51,31.4,28.74,29.33,199749,-2.57,-3.09,1.04
 2012/11/23,29.33,30.07,28.74,28.89,138155,-2.56,-2.99,0.86
 2012/11/30,28.89,29.03,24.01,25.05,175345,-2.82,-2.95,0.27
 2012/12/07,25.05,28,23.42,28,269849,-2.76,-2.91,0.31
 2012/12/14,27.56,32.58,26.97,30.66,844045,-2.47,-2.82,0.72
 2012/12/21,30.81,31.54,29.48,29.62,433583,-2.29,-2.72,0.85
 2012/12/28,29.62,33.32,29.33,31.25,505514,-2,-2.57,1.15
 2013/01/04,31.25,32.58,30.81,31.4,216881,-1.74,-2.41,1.34
 2013/01/11,31.54,31.99,30.07,30.07,352836,-1.62,-2.25,1.27
 2013/01/18,29.92,33.02,29.62,32.58,550085,-1.3,-2.06,1.51
 2013/01/25,32.58,37.6,31.54,34.05,1835050,-0.93,-1.83,1.81
 2013/02/01,34.05,36.12,33.02,33.32,686924,-0.68,-1.6,1.85
 2013/02/08,33.32,34.5,32.73,34.35,440377,-0.39,-1.36,1.93
 2013/02/22,34.65,34.79,32.13,32.28,327498,-0.33,-1.15,1.65
 2013/03/01,32.13,32.73,30.95,32.28,272386,-0.28,-0.98,1.4
 2013/03/08,31.4,31.4,27.85,29.33,413731,-0.47,-0.88,0.81
 2013/03/15,29.33,29.77,26.97,27.56,200528,-0.76,-0.85,0.19
 2013/03/22,27.56,29.18,26.97,29.03,242322,-0.85,-0.85,0
 2013/03/29,29.03,30.07,27.26,27.71,240416,-1.03,-0.89,-0.28
 2013/04/03,27.56,28.44,27.26,27.41,101721,-1.17,-0.94,-0.46
 2013/04/12,27.41,31.84,26.52,28.15,450196,-1.22,-1,-0.43
 2013/04/19,27.71,28.74,26.67,28.59,276157,-1.2,-1.04,-0.32
 2013/04/26,28.3,28.44,26.23,26.38,245981,-1.35,-1.1,-0.5
 2013/05/03,26.23,27.26,25.93,26.97,53032,-1.41,-1.16,-0.49
 2013/05/10,27.11,27.41,26.38,26.97,169505,-1.43,-1.22,-0.43
 2013/05/17,26.97,28.74,26.52,28.3,355061,-1.33,-1.24,-0.19
 2013/05/24,28.3,30.22,27.85,29.33,454541,-1.16,-1.22,0.13
 2013/05/31,29.03,29.77,28.3,28.44,383403,-1.08,-1.19,0.24
 2013/06/07,28.44,28.89,26.52,26.52,167767,-1.15,-1.19,0.06
 2013/06/14,26.52,26.52,25.05,25.64,57758,-1.27,-1.2,-0.14
 2013/06/21,25.79,25.93,22.68,23.72,118296,-1.5,-1.26,-0.48
 2013/06/28,23.72,23.72,18.11,21.5,268273,-1.84,-1.38,-0.93
 2013/07/05,21.36,21.95,20.17,21.21,164729,-2.11,-1.53,-1.17
 2013/07/12,21.21,22.83,19.73,21.5,201606,-2.28,-1.68,-1.2
 2013/07/19,21.5,23.13,20.47,20.62,240801,-2.45,-1.83,-1.24
 2013/07/26,20.47,21.5,19.58,20.91,153003,-2.53,-1.97,-1.12
 2013/08/02,20.77,21.36,19.73,21.06,175080,-2.56,-2.09,-0.94
 2013/08/09,21.06,21.8,20.62,21.21,217561,-2.54,-2.18,-0.72
 2013/08/16,21.21,22.68,21.06,21.21,328121,-2.49,-2.24,-0.5
 2013/08/23,20.62,24.31,20.62,21.36,332642,-2.42,-2.28,-0.28
 2013/08/30,21.06,26.82,21.06,25.79,1208158,-1.98,-2.22,0.48
 2013/09/06,25.64,26.08,22.98,24.01,659251,-1.75,-2.12,0.75
 2013/09/13,24.01,28.44,23.72,27.56,937746,-1.27,-1.95,1.37
 2013/09/18,27.11,27.71,24.9,25.34,336751,-1.06,-1.77,1.43
 2013/09/27,25.49,25.93,23.42,23.87,276180,-0.99,-1.62,1.25
 2013/09/30,23.87,24.46,23.87,24.16,29807,-0.91,-1.48,1.13
 2013/10/11,24.01,31.1,23.72,29.62,1265708,-0.4,-1.26,1.72
 2013/10/18,28.89,31.54,28.15,28.44,1150567,-0.09,-1.03,1.87
 2013/10/25,28.44,29.18,26.97,27.71,461666,0.1,-0.8,1.8
 2013/11/01,27.56,28.89,25.19,25.93,432378,0.1,-0.62,1.44
 2013/11/08,25.79,27.56,25.49,25.79,303590,0.09,-0.48,1.14
 2013/11/15,25.93,26.67,24.01,25.49,256462,0.06,-0.37,0.86
 2013/11/22,25.49,30.07,25.49,28.15,694140,0.24,-0.25,0.98
 2013/11/29,27.85,29.92,26.38,27.11,471948,0.3,-0.14,0.88
 2013/12/06,26.82,26.97,24.9,26.67,302931,0.31,-0.05,0.72
 2013/12/13,26.82,28.89,26.23,26.97,557462,0.34,0.03,0.62
 2013/12/20,26.97,26.97,24.6,24.75,189584,0.18,0.06,0.24
 2013/12/27,24.75,25.19,23.42,24.16,157786,0,0.05,-0.09
 2014/01/03,24.16,25.34,23.87,24.16,125214,-0.13,0.01,-0.29
 2014/01/10,23.87,25.19,21.8,21.95,211324,-0.41,-0.07,-0.68
 2014/01/17,21.95,22.83,21.5,21.95,111315,-0.63,-0.19,-0.89
 2014/01/24,21.95,23.28,21.5,23.13,152285,-0.7,-0.29,-0.82
 2014/01/30,22.68,23.28,22.39,22.54,104445,-0.79,-0.39,-0.81
 2014/02/07,22.39,22.68,21.95,22.68,22741,-0.84,-0.48,-0.73
 2014/02/14,22.54,24.6,22.54,24.31,274254,-0.74,-0.53,-0.42
 2014/02/21,24.16,25.05,23.42,23.72,325969,-0.71,-0.57,-0.28
 2014/02/28,23.72,23.72,21.8,22.54,195842,-0.76,-0.61,-0.31
 2014/03/07,22.54,24.01,22.24,22.68,260002,-0.79,-0.64,-0.29
 2014/03/14,22.83,22.98,21.36,22.54,253688,-0.81,-0.67,-0.26
 2014/03/21,22.39,24.46,22.09,23.57,353928,-0.73,-0.69,-0.09
 2014/03/28,23.28,28.59,23.13,26.97,1202121,-0.39,-0.63,0.47
 2014/04/04,26.23,26.82,24.16,24.6,723269,-0.31,-0.56,0.5
 2014/04/11,24.46,25.05,24.16,24.46,286749,-0.26,-0.5,0.49
 2014/04/18,24.6,24.6,23.72,23.87,225942,-0.26,-0.45,0.39
 2014/04/25,23.72,23.87,21.36,21.5,236986,-0.44,-0.45,0.02
 2014/04/30,21.65,21.95,20.47,21.65,123259,-0.57,-0.48,-0.19
 2014/05/09,21.5,22.24,20.62,21.06,176416,-0.72,-0.52,-0.38
 2014/05/16,21.36,22.98,20.91,21.21,175581,-0.81,-0.58,-0.45
 2014/05/23,21.36,21.5,20.62,21.36,120981,-0.86,-0.64,-0.44
 2014/05/30,21.36,21.65,20.62,21.06,160879,-0.91,-0.69,-0.44
 2014/06/06,21.06,21.5,20.32,20.62,126011,-0.98,-0.75,-0.46
 2014/06/13,20.47,21.21,20.47,21.06,136472,-0.98,-0.79,-0.38
 2014/06/20,21.06,22.24,20.03,20.32,193307,-1.03,-0.84,-0.38
 2014/06/27,20.32,21.36,20.17,21.21,170877,-0.99,-0.87,-0.24
 2014/07/04,21.21,24.75,20.91,23.13,668881,-0.8,-0.86,0.12
 2014/07/11,23.28,23.28,21.5,21.95,429516,-0.73,-0.83,0.21
 2014/07/18,21.95,23.42,21.8,22.83,468938,-0.59,-0.78,0.38
 2014/07/25,22.68,24.01,22.09,23.42,505447,-0.44,-0.71,0.56
 2014/08/01,23.42,26.08,23.28,24.01,883862,-0.26,-0.62,0.73
 2014/08/08,24.01,26.52,23.87,25.34,945316,-0.01,-0.5,0.98
 2014/08/15,25.19,27.26,25.19,26.23,751376,0.25,-0.35,1.2
 2014/08/22,26.23,26.97,25.79,26.67,886818,0.49,-0.18,1.35
 2014/08/29,26.67,27.56,25.34,25.93,735084,0.61,-0.02,1.27
 2014/09/05,25.79,27.71,25.79,27.26,772899,0.81,0.14,1.33
 2014/09/12,27.41,33.02,27.41,33.02,1405016,1.41,0.4,2.03
 2014/09/19,33.91,50.3,33.32,46.16,7149550,2.92,0.9,4.03
 2014/09/26,43.95,55.32,43.36,48.53,6570419,4.25,1.57,5.36
 2014/09/30,47.64,48.23,45.87,46.16,1337997,5.06,2.27,5.58
 2014/10/10,46.61,48.82,45.57,47.79,1754114,5.77,2.97,5.6
 2014/10/17,47.2,53.84,46.16,47.79,2988395,6.25,3.63,5.26
 2014/10/24,47.64,51.92,42.18,42.47,2276196,6.14,4.13,4.02
 2014/10/31,42.47,47.49,40.7,45.42,1546633,6.22,4.55,3.34
 2014/11/07,45.57,46.16,42.62,42.77,1110111,5.99,4.83,2.32
 2014/11/14,42.62,45.42,41.14,41.73,798809,5.67,5,1.33
 2014/11/21,42.03,45.72,41.59,44.24,839397,5.55,5.11,0.87
 2014/11/28,45.72,49.12,44.83,46.9,1878025,5.6,5.21,0.79
 2014/12/05,46.75,48.38,43.06,44.24,1935421,5.37,5.24,0.26
 2014/12/12,44.1,56.5,42.18,53.99,3807858,5.9,5.37,1.06
 2014/12/19,53.4,56.06,45.57,48.53,3217304,5.82,5.46,0.71
 2014/12/26,48.08,48.97,45.42,48.38,1449413,5.68,5.51,0.34
 2015/05/15,54.43,85.44,54.43,85.44,48770,8.45,6.1,4.72
 2015/05/22,95.19,145.1,95.19,145.1,138969,15.29,7.94,14.72
 2015/05/29,160.89,239.75,160.89,221.44,4725258,26.57,11.66,29.81
 2015/06/05,211.99,216.56,179.8,194.71,5170857,32.97,15.92,34.09
 2015/06/12,194.56,198.99,179.94,195.15,3038452,37.64,20.27,34.75
 2015/06/19,195.45,197.07,153.07,154.69,2653299,37.64,23.74,27.8
 2015/06/26,153.22,157.94,135.05,135.05,1856715,35.65,26.12,19.05
 2015/07/03,139.63,139.63,86.62,86.62,2589285,29.82,26.86,5.91
 2015/07/07,96.07,96.07,67.87,67.87,897995,23.42,26.17,-5.51
 2015/07/17,75.84,75.84,75.84,75.84,4682,18.77,24.69,-11.85
 2015/07/24,84.7,129.59,84.7,125.16,2995442,18.85,23.52,-9.35
 2015/07/31,120.58,124.87,96.37,99.76,3187943,16.67,22.15,-10.97
 2015/08/07,97.55,109.36,88.84,106.26,2256926,15.29,20.78,-10.98
 2015/08/14,107.74,122.95,104.19,117.93,3725776,14.96,19.62,-9.3
 2015/08/21,118.07,136.97,101.54,101.98,3581301,13.27,18.35,-10.16
 2015/08/26,96.81,96.81,71.71,74.66,962472,9.61,16.6,-13.98
 2015/09/11,83.37,99.76,83.37,98.88,966243,8.56,14.99,-12.86
 2015/09/18,96.22,97.4,75.4,80.72,1877301,6.2,13.23,-14.07
 2015/09/25,80.42,93.27,78.8,81.75,2090001,4.36,11.46,-14.2
 2015/09/30,81.16,84.55,78.06,79.09,452359,2.65,9.7,-14.09
 2015/10/09,82.34,89.13,81.16,87.51,690205,1.96,8.15,-12.38
 2015/10/16,86.77,140.96,86.77,140.96,4993779,5.66,7.65,-3.99
 2015/10/23,146.87,159.42,126.64,159.42,8783845,9.96,8.11,3.7
 2015/10/30,165.03,170.49,135.5,138.6,6878025,11.56,8.8,5.52
 2015/11/06,131.66,139.19,121.62,134.76,4015038,12.38,9.52,5.72
 2015/11/13,135.2,164.73,135.05,150.12,6383582,14.1,10.43,7.33
 2015/11/20,142.88,151.74,135.5,141.55,3426633,14.6,11.27,6.67
 2015/11/27,140.96,150.26,128.41,128.41,2858326,13.78,11.77,4.03
 2015/12/04,128.41,134.02,114.97,130.48,2033912,13.15,12.05,2.21
 2015/12/11,131.22,132.84,119.25,119.99,1670581,11.67,11.97,-0.61
 2015/12/18,119.25,151.74,117.04,145.1,2567659,12.38,12.05,0.65
 2015/12/25,142.88,151.59,134.02,140.96,2907544,12.46,12.13,0.65
 2015/12/31,140.52,142.58,135.5,136.09,1226744,11.99,12.11,-0.22
 2016/01/08,135.5,135.5,97.7,110.39,1492042,9.44,11.57,-4.26
 2016/01/15,108.33,109.66,88.1,93.27,1156770,5.97,10.45,-8.96
 2016/01/22,91.35,109.51,88.25,99.32,1466509,3.67,9.1,-10.86
 2016/01/29,100.8,101.83,79.09,90.61,1004524,1.12,7.5,-12.76
 2016/02/05,95.33,98.29,86.03,92.68,1531725,-0.72,5.86,-13.15
 2016/02/19,88.39,108.18,86.03,104.78,1796289,-1.19,4.45,-11.27
 2016/02/26,107.88,117.34,98.29,101.54,3258528,-1.8,3.2,-9.99
 2016/03/04,99.03,110.39,90.17,99.76,2772162,-2.4,2.08,-8.96
 2016/03/11,103.6,105.37,92.53,94,1400400,-3.3,1,-8.61
 2016/03/18,97.11,103.31,94.45,102.27,1568784,-3.31,0.14,-6.9
 2016/03/25,104.49,108.92,101.09,102.27,1974319,-3.28,-0.54,-5.48
 2016/04/01,102.86,104.34,95.92,99.03,1080599,-3.48,-1.13,-4.7
 2016/04/08,99.03,107.88,99.03,105.52,1911184,-3.08,-1.52,-3.11
 2016/04/15,106.26,110.1,102.86,104.49,1666390,-2.81,-1.78,-2.06
 2016/04/22,103.45,104.05,92.68,95.04,1043374,-3.32,-2.09,-2.47
 2016/04/29,95.33,95.92,91.64,93.27,472962,-3.82,-2.43,-2.78
 2016/05/06,93.27,98.29,91.94,92.09,531639,-4.27,-2.8,-2.94
 2016/05/13,91.64,94.6,82.49,92.09,859964,-4.57,-3.16,-2.83
 2016/05/20,90.46,94.6,84.55,88.39,980194,-5.05,-3.53,-3.03
 2016/05/27,88.54,90.46,85.59,88.25,462905,-5.38,-3.9,-2.95
 2016/06/03,86.77,95.33,86.03,92.97,848664,-5.2,-4.16,-2.07
 2016/06/08,92.97,95.33,91.35,92.09,472248,-5.07,-4.34,-1.45
 2016/06/17,91.35,107.88,86.18,102.42,3177658,-4.08,-4.29,0.42
 2016/06/24,103.31,104.34,91.35,100.5,1242085,-3.42,-4.12,1.4
 2016/07/01,98.58,102.72,97.7,98.29,731066,-3.04,-3.9,1.73
 2016/07/08,97.4,101.68,95.92,98.73,767378,-2.67,-3.65,1.98
 2016/07/15,98.58,105.97,97.25,101.68,1004460,-2.11,-3.34,2.47
 2016/07/22,100.65,105.08,99.03,99.62,714905,-1.82,-3.04,2.45
 2016/07/29,98.58,100.5,91.64,93.56,549942,-2.05,-2.84,1.59
 2016/08/05,93.86,96.22,91.49,94,334589,-2.17,-2.71,1.07
 2016/08/12,93.71,96.07,93.12,95.33,382903,-2.14,-2.59,0.91
 2016/08/19,95.63,102.57,95.33,99.91,1076221,-1.72,-2.42,1.4
 2016/08/26,99.32,100.5,94.89,96.96,569785,-1.61,-2.26,1.29
 2016/09/02,96.96,100.5,94.89,96.07,633892,-1.57,-2.12,1.09
 2016/09/09,96.22,105.37,94.6,98.14,924659,-1.36,-1.97,1.21
 2016/09/14,95.78,98.43,95.04,96.37,326336,-1.33,-1.84,1.03
 2016/09/23,96.37,100.8,95.63,97.11,544657,-1.22,-1.72,0.99
 2016/09/30,97.4,97.55,94,96.07,397298,-1.21,-1.61,0.81
 2016/10/14,96.51,102.57,95.63,99.76,902568,-0.89,-1.47,1.16
 2016/10/21,98.58,100.21,96.66,97.99,726596,-0.77,-1.33,1.12
 2016/10/28,97.99,100.5,96.81,96.81,615300,-0.76,-1.22,0.9
 2016/11/04,96.81,97.99,95.33,97.11,461691,-0.73,-1.12,0.79
 2016/11/11,96.81,101.24,95.78,99.47,905392,-0.5,-1,0.99
 2016/11/18,99.32,101.83,97.99,99.47,770227,-0.32,-0.86,1.09
 2016/11/25,99.32,100.8,97.25,99.47,863201,-0.17,-0.72,1.1
 2016/12/02,100.06,101.98,94.3,94.74,948430,-0.43,-0.66,0.47
 2016/12/09,93.56,95.48,92.97,94,336353,-0.69,-0.67,-0.04
 2016/12/16,94.3,94.45,86.47,90.17,476342,-1.19,-0.77,-0.83
 2016/12/23,90.02,92.68,88.98,89.13,314004,-1.65,-0.95,-1.4
 2016/12/30,88.54,90.02,86.92,87.66,250015,-2.11,-1.18,-1.86
 2017/01/06,87.66,93.12,87.66,91.64,386949,-2.13,-1.37,-1.52
 2017/01/13,90.61,92.82,86.47,86.47,324487,-2.53,-1.6,-1.86
 2017/01/20,86.92,90.9,78.35,83.82,421680,-3.03,-1.89,-2.28
 2017/01/26,83.96,84.85,83.37,84.7,220448,-3.31,-2.17,-2.28
 2017/02/03,84.85,84.85,83.82,84.26,35172,-3.53,-2.44,-2.18
 2017/02/10,84.26,86.03,83.67,85.88,317891,-3.54,-2.66,-1.75
 2017/02/17,85.88,86.47,83.67,85.15,470023,-3.56,-2.84,-1.43
 2017/02/24,85.15,86.18,84.55,85.74,489990,-3.49,-2.97,-1.03
 2017/03/03,85.59,86.47,82.93,85.44,542386,-3.42,-3.06,-0.71
 2017/03/10,85.29,89.13,84.7,85.88,842824,-3.29,-3.11,-0.36
 2017/03/17,85.59,86.62,83.96,84.55,507651,-3.25,-3.13,-0.24
 2017/03/24,84.55,87.36,83.08,84.26,518417,-3.21,-3.15,-0.12
 2017/03/31,84.26,84.26,79.09,80.27,416414,-3.46,-3.21,-0.5
 2017/04/07,80.27,83.67,80.12,82.34,261702,-3.45,-3.26,-0.39
 2017/04/14,81.45,91.94,80.27,83.08,1277515,-3.35,-3.28,-0.14
 2017/04/21,82.49,82.78,77.91,79.24,382049,-3.53,-3.33,-0.41
 2017/04/28,79.24,79.24,69.35,73.78,345469,-4.08,-3.48,-1.19
 2017/05/05,73.92,74.22,70.67,70.97,223502,-4.68,-3.72,-1.92
 2017/05/12,71.26,71.56,61.67,64.92,340012,-5.58,-4.09,-2.97
 2017/05/19,64.62,66.69,62.55,65.36,253991,-6.18,-4.51,-3.35
 2017/05/26,65.36,69.64,59.01,64.32,437187,-6.67,-4.94,-3.46
 2017/06/02,64.92,65.95,62.11,63.29,108077,-7.06,-5.37,-3.39
 2017/06/09,63.44,67.57,63,66.1,299215,-7.06,-5.7,-2.71
 2017/06/16,65.21,66.84,63.29,66.54,302821,-6.94,-5.95,-1.98
 2017/06/23,66.54,69.64,64.47,65.65,543621,-6.85,-6.13,-1.43
 2017/06/30,65.8,66.54,64.77,65.21,188178,-6.73,-6.25,-0.95
 2017/07/07,65.36,65.65,63.88,64.47,256991,-6.61,-6.32,-0.58
 2017/07/14,64.62,67.57,62.7,63,416261,-6.57,-6.37,-0.39
 2017/07/21,62.26,62.41,57.53,60.34,288941,-6.67,-6.43,-0.48
 2017/07/28,60.78,62.55,58.71,60.63,265057,-6.65,-6.48,-0.35
 2017/08/04,60.63,62.26,60.04,60.19,281221,-6.59,-6.5,-0.19
 2017/08/11,60.19,60.63,57.98,58.12,209110,-6.64,-6.53,-0.23
 2017/08/18,57.98,59.9,57.98,59.75,239675,-6.47,-6.52,0.09
 2017/08/25,59.6,62.41,58.12,59.75,389016,-6.26,-6.47,0.4
 2017/09/01,59.6,60.93,59.16,59.75,346037,-6.03,-6.38,0.7
 2017/09/08,59.75,67.43,59.3,67.43,959816,-5.17,-6.14,1.94
 2017/09/15,68.31,72.74,64.18,65.06,2159772,-4.62,-5.83,2.43
 2017/09/22,64.77,68.61,63.14,63.44,791968,-4.27,-5.52,2.5
 2017/09/29,63,63.14,61.67,62.41,336001,-4.03,-5.22,2.39
 2017/10/13,62.85,65.51,62.26,64.62,507553,-3.61,-4.9,2.57
 2017/10/20,63.88,64.03,59.16,60.19,371225,-3.6,-4.64,2.07
 2017/10/27,60.19,61.37,59.3,59.6,236640,-3.6,-4.43,1.66
 2017/11/03,59.75,59.9,54.58,55.02,292413,-3.92,-4.33,0.81
 2017/11/10,55.02,56.65,54.28,56.35,217908,-4.03,-4.27,0.49
 2017/11/17,56.35,56.65,53.69,55.61,254862,-4.12,-4.24,0.24
 2017/11/24,54.28,54.87,49.56,50,217890,-4.59,-4.31,-0.56
 2017/12/01,50.3,51.04,49.41,50.15,148935,-4.9,-4.43,-0.94
 2017/12/08,50.44,50.44,46.02,48.53,263131,-5.21,-4.58,-1.26
 2017/12/15,48.38,50.89,48.23,49.56,208148,-5.32,-4.73,-1.17
